Time (s),V_TANK_IN,I_PRI,V_TANK_OUT,I_SEC,"[""CRTL_A"", ""IN_A"", ""CRTL_B"", ""IN_B"", ""nEN"", ""GATE_1"", ""GATE_2""]"
4.6e-08,49.89993216000005,0.3119997183999996,-35.937504128,1.1255003904,3072
4.6500000000000006e-08,49.89993216000005,0.2494997247999997,-35.937504128,1.188000384,3072
4.7000000000000004e-08,56.149931519999996,0.3119997183999996,-39.06250432,1.1255003904,3072
4.75e-08,56.149931519999996,0.37449971199999954,-39.06250432,1.188000384,3072
4.8000000000000006e-08,49.89993216000005,0.37449971199999954,-37.500004223999994,1.1255003904,3072
4.8500000000000004e-08,56.149931519999996,0.37449971199999954,-40.625004415999996,1.0630003967999997,3072
4.9e-08,49.89993216000005,0.37449971199999954,-39.06250432,1.1255003904,3072
4.95e-08,49.89993216000005,0.37449971199999954,-39.06250432,1.1255003904,3072
5.0000000000000004e-08,49.89993216000005,0.37449971199999954,-35.937504128,1.188000384,3072
5.05e-08,49.89993216000005,0.4994996991999998,-39.06250432,1.188000384,3072
5.1e-08,56.149931519999996,0.4369997055999999,-39.06250432,1.2505003775999999,3072
5.1500000000000005e-08,43.64993279999999,0.4369997055999999,-40.625004415999996,1.188000384,3072
5.2e-08,56.149931519999996,0.4994996991999998,-39.06250432,1.188000384,3072
5.25e-08,49.89993216000005,0.4994996991999998,-39.06250432,1.188000384,3072
5.3000000000000005e-08,49.89993216000005,0.4369997055999999,-40.625004415999996,1.188000384,19456
5.35e-08,49.89993216000005,0.5619996927999997,-42.187504512000004,1.188000384,19456
5.4e-08,49.89993216000005,0.6244996863999996,-39.06250432,1.188000384,19456
5.4500000000000005e-08,49.89993216000005,0.5619996927999997,-39.06250432,1.188000384,19456
5.5e-08,43.64993279999999,0.5619996927999997,-39.06250432,1.188000384,19456
5.55e-08,43.64993279999999,0.6244996863999996,-39.06250432,1.1255003904,19456
5.6000000000000005e-08,43.64993279999999,0.6244996863999996,-35.937504128,1.1255003904,19456
5.65e-08,49.89993216000005,0.6244996863999996,-39.06250432,1.1255003904,19456
5.7e-08,43.64993279999999,0.6244996863999996,-39.06250432,1.1255003904,19456
5.7500000000000005e-08,43.64993279999999,0.6244996863999996,-40.625004415999996,1.1255003904,19456
5.8e-08,43.64993279999999,0.6869996799999996,-37.500004223999994,1.1255003904,19456
5.85e-08,37.39993344000004,0.7494996735999999,-35.937504128,1.188000384,19456
5.9000000000000006e-08,49.89993216000005,0.7494996735999999,-34.37500403199999,1.1255003904,19456
5.9500000000000003e-08,37.39993344000004,0.7494996735999999,-34.37500403199999,1.1255003904,19456
6.000000000000001e-08,37.39993344000004,0.7494996735999999,-34.37500403199999,1.0630003967999997,19456
6.05e-08,43.64993279999999,0.7494996735999999,-37.500004223999994,1.1255003904,19456
6.1e-08,31.14993407999998,0.7494996735999999,-35.937504128,1.1255003904,19456
6.15e-08,31.14993407999998,0.8119996671999998,-35.937504128,1.0630003967999997,19456
6.2e-08,31.14993407999998,0.8119996671999998,-35.937504128,1.0630003967999997,19456
6.250000000000001e-08,31.14993407999998,0.8119996671999998,-35.937504128,1.0630003967999997,19456
6.300000000000001e-08,24.899934720000033,0.7494996735999999,-37.500004223999994,1.1255003904,19456
6.35e-08,24.899934720000033,0.8119996671999998,-39.06250432,1.0630003967999997,19456
6.4e-08,18.649935359999972,0.8744996607999997,-37.500004223999994,1.0005004031999998,19456
6.45e-08,24.899934720000033,0.8119996671999998,-39.06250432,0.9380004095999999,19456
6.5e-08,12.399936000000025,0.8119996671999998,-40.625004415999996,0.9380004095999999,19456
6.55e-08,12.399936000000025,0.7494996735999999,-40.625004415999996,0.9380004095999999,19456
6.600000000000001e-08,12.399936000000025,0.8119996671999998,-37.500004223999994,0.9380004095999999,19456
6.65e-08,12.399936000000025,0.8744996607999997,-39.06250432,0.9380004095999999,19456
6.7e-08,12.399936000000025,0.8119996671999998,-39.06250432,0.9380004095999999,19456
6.75e-08,-0.10006271999998262,0.8744996607999997,-39.06250432,0.9380004095999999,19456
6.8e-08,6.149936639999964,0.8744996607999997,-37.500004223999994,0.9380004095999999,19456
6.85e-08,6.149936639999964,0.8119996671999998,-39.06250432,0.8755004159999995,19456
6.900000000000001e-08,-0.10006271999998262,0.8744996607999997,-37.500004223999994,0.8755004159999995,19456
6.950000000000001e-08,-6.350062080000043,0.9369996543999997,-39.06250432,0.8755004159999995,19456
7e-08,-6.350062080000043,0.8744996607999997,-35.937504128,0.8755004159999995,19456
7.05e-08,-6.350062080000043,0.8744996607999997,-34.37500403199999,0.8130004224,19456
7.1e-08,-6.350062080000043,0.8119996671999998,-37.500004223999994,0.8130004224,19456
7.15e-08,-6.350062080000043,0.9369996543999997,-34.37500403199999,0.8130004224,19456
7.200000000000001e-08,-6.350062080000043,0.9369996543999997,-32.812503936,0.6880004352000002,19456
7.250000000000001e-08,-12.60006143999999,0.9369996543999997,-34.37500403199999,0.7505004287999997,19456
7.3e-08,-18.850060799999937,0.9369996543999997,-32.812503936,0.6880004352000002,19456
7.35e-08,-25.100060159999998,0.8744996607999997,-35.937504128,0.6255004415999998,19456
7.4e-08,-18.850060799999937,0.9369996543999997,-32.812503936,0.6880004352000002,19456
7.45e-08,-18.850060799999937,0.9369996543999997,-32.812503936,0.6255004415999998,18432
7.500000000000001e-08,-18.850060799999937,0.8744996607999997,-32.812503936,0.6255004415999998,18432
7.550000000000001e-08,-25.100060159999998,0.9369996543999997,-34.37500403199999,0.5630004479999995,18432
7.6e-08,-25.100060159999998,0.9369996543999997,-32.812503936,0.5630004479999995,18432
7.65e-08,-31.350059519999945,0.8744996607999997,-34.37500403199999,0.6255004415999998,18432
7.7e-08,-25.100060159999998,0.8744996607999997,-35.937504128,0.5630004479999995,18432
7.75e-08,-25.100060159999998,0.8744996607999997,-35.937504128,0.43800046079999966,16384
7.800000000000001e-08,-31.350059519999945,0.8744996607999997,-34.37500403199999,0.43800046079999966,16384
7.850000000000001e-08,-31.350059519999945,0.8744996607999997,-34.37500403199999,0.3755004672000002,16384
7.9e-08,-37.600058880000006,0.8744996607999997,-37.500004223999994,0.43800046079999966,16384
7.95e-08,-37.600058880000006,0.8119996671999998,-35.937504128,0.3755004672000002,16384
8e-08,-43.85005823999995,0.8744996607999997,-34.37500403199999,0.3755004672000002,16384
8.05e-08,-43.85005823999995,0.8119996671999998,-34.37500403199999,0.31300047359999983,16384
8.100000000000001e-08,-43.85005823999995,0.8119996671999998,-35.937504128,0.31300047359999983,16384
8.150000000000001e-08,-50.100057600000014,0.8119996671999998,-34.37500403199999,0.25050047999999947,16384
8.2e-08,-50.100057600000014,0.7494996735999999,-32.812503936,0.25050047999999947,16384
8.25e-08,-50.100057600000014,0.8119996671999998,-32.812503936,0.25050047999999947,16384
8.3e-08,-43.85005823999995,0.8119996671999998,-31.250003839999998,0.1880004864,16384
8.35e-08,-56.35005695999996,0.7494996735999999,-29.687503743999997,0.12550049279999964,16384
8.400000000000001e-08,-50.100057600000014,0.8119996671999998,-28.125003647999996,0.06300049920000017,16384
8.450000000000001e-08,-56.35005695999996,0.7494996735999999,-28.125003647999996,0.12550049279999964,16384
8.500000000000001e-08,-56.35005695999996,0.8119996671999998,-25.000003456,0.12550049279999964,16384
8.55e-08,-62.60005632000002,0.7494996735999999,-23.43750336,0.06300049920000017,16384
8.6e-08,-56.35005695999996,0.7494996735999999,-20.312503168,0.000500505599999812,16384
8.65e-08,-56.35005695999996,0.7494996735999999,-18.750003072,0.000500505599999812,16384
8.700000000000001e-08,-56.35005695999996,0.6869996799999996,-17.187502975999998,-0.06199948800000055,16384
8.750000000000001e-08,-56.35005695999996,0.6869996799999996,-14.062502783999996,0.000500505599999812,16384
8.800000000000001e-08,-62.60005632000002,0.6869996799999996,-10.937502592000001,-0.12449948160000002,16384
8.85e-08,-56.35005695999996,0.6244996863999996,-12.500002687999995,-0.12449948160000002,16384
8.9e-08,-68.85005567999997,0.6244996863999996,-9.375002496,-0.12449948160000002,16384
8.95e-08,-68.85005567999997,0.6244996863999996,-6.250002303999999,-0.18699947520000038,16384
9.000000000000001e-08,-68.85005567999997,0.6869996799999996,-1.5625020159999963,-0.24949946879999985,16384
9.050000000000001e-08,-75.10005504000003,0.6244996863999996,-1.5625020159999963,-0.18699947520000038,16384
9.100000000000001e-08,-68.85005567999997,0.5619996927999997,1.5624981760000018,-0.24949946879999985,16384
9.15e-08,-81.35005439999998,0.6244996863999996,4.687498368,-0.24949946879999985,16384
9.2e-08,-75.10005504000003,0.6244996863999996,7.812498560000002,-0.24949946879999985,16384
9.25e-08,-68.85005567999997,0.5619996927999997,10.937498752,-0.24949946879999985,16384
9.300000000000001e-08,-75.10005504000003,0.4994996991999998,14.062498944000001,-0.3119994624000002,16384
9.350000000000001e-08,-75.10005504000003,0.5619996927999997,17.187499136,-0.3744994559999997,16384
9.400000000000001e-08,-68.85005567999997,0.4994996991999998,21.874999424000002,-0.3119994624000002,16384
9.45e-08,-81.35005439999998,0.4994996991999998,23.43749952,-0.3744994559999997,16384
9.5e-08,-81.35005439999998,0.4994996991999998,24.999999616,-0.43699944960000003,16384
9.55e-08,-81.35005439999998,0.4369997055999999,28.124999808,-0.43699944960000003,16384
9.600000000000001e-08,-81.35005439999998,0.4994996991999998,31.25,-0.43699944960000003,16384
9.650000000000001e-08,-75.10005504000003,0.4369997055999999,32.812500096,-0.4994994432000004,16384
9.700000000000001e-08,-81.35005439999998,0.4369997055999999,34.375000192,-0.5619994367999999,16384
9.75e-08,-87.60005376000004,0.4369997055999999,35.937500288,-0.6244994304000002,0
9.8e-08,-81.35005439999998,0.4369997055999999,40.625000576,-0.5619994367999999,0
9.85e-08,-81.35005439999998,0.4369997055999999,39.06250048,-0.6244994304000002,0
9.9e-08,-75.10005504000003,0.37449971199999954,39.06250048,-0.6244994304000002,0
9.950000000000001e-08,-87.60005376000004,0.37449971199999954,39.06250048,-0.6244994304000002,0
1.0000000000000001e-07,-81.35005439999998,0.37449971199999954,39.06250048,-0.6869994239999997,0
1.005e-07,-87.60005376000004,0.3119997183999996,39.06250048,-0.6869994239999997,0
1.01e-07,-87.60005376000004,0.2494997247999997,39.06250048,-0.6869994239999997,0
1.015e-07,-87.60005376000004,0.3119997183999996,37.500000384,-0.7494994176,0
1.02e-07,-87.60005376000004,0.2494997247999997,39.06250048,-0.6869994239999997,256
1.0250000000000001e-07,-93.85005311999998,0.2494997247999997,37.500000384,-0.7494994176,256
1.0300000000000001e-07,-93.85005311999998,0.2494997247999997,37.500000384,-0.7494994176,768
1.0350000000000001e-07,-93.85005311999998,0.2494997247999997,35.937500288,-0.7494994176,768
1.04e-07,-93.85005311999998,0.2494997247999997,37.500000384,-0.8119994112000004,768
1.045e-07,-93.85005311999998,0.1869997311999998,34.375000192,-0.8744994047999999,768
1.05e-07,-100.10005248000004,0.1869997311999998,35.937500288,-0.8744994047999999,768
1.0550000000000001e-07,-106.35005183999999,0.1869997311999998,32.812500096,-0.8744994047999999,768
1.0600000000000001e-07,-106.35005183999999,0.12449973759999988,35.937500288,-0.8744994047999999,768
1.0650000000000001e-07,-106.35005183999999,0.1869997311999998,34.375000192,-0.8744994047999999,768
1.07e-07,-100.10005248000004,0.12449973759999988,35.937500288,-0.8744994047999999,768
1.075e-07,-112.6000512,0.12449973759999988,35.937500288,-0.9369993984000002,768
1.08e-07,-106.35005183999999,0.06199974399999997,35.937500288,-0.9369993984000002,768
1.0850000000000001e-07,-106.35005183999999,-0.0005002496000003909,37.500000384,-0.9369993984000002,768
1.0900000000000001e-07,-118.85005056,-0.0005002496000003909,35.937500288,-0.9994993919999997,768
1.0950000000000001e-07,-118.85005056,-0.0005002496000003909,35.937500288,-1.0619993856,768
1.1e-07,-118.85005056,-0.0005002496000003909,39.06250048,-0.9994993919999997,768
1.105e-07,-118.85005056,-0.0005002496000003909,39.06250048,-0.9994993919999997,768
1.11e-07,-118.85005056,-0.0630002432000003,37.500000384,-0.9994993919999997,768
1.1150000000000001e-07,-125.10004992,-0.0630002432000003,39.06250048,-0.9369993984000002,768
1.1200000000000001e-07,-131.35004928,-0.0630002432000003,39.06250048,-1.1244993792000004,768
1.1250000000000001e-07,-131.35004928,-0.12550023680000022,37.500000384,-1.0619993856,768
1.13e-07,-137.60004864,-0.12550023680000022,37.500000384,-1.1244993792000004,768
1.135e-07,-143.85004800000002,-0.0630002432000003,37.500000384,-1.0619993856,768
1.14e-07,-137.60004864,-0.12550023680000022,39.06250048,-1.1244993792000004,768
1.1450000000000001e-07,-143.85004800000002,-0.18800023040000013,39.06250048,-1.1244993792000004,768
1.1500000000000001e-07,-131.35004928,-0.25050022400000005,37.500000384,-1.1244993792000004,768
1.1550000000000001e-07,-143.85004800000002,-0.25050022400000005,35.937500288,-1.0619993856,768
1.16e-07,-143.85004800000002,-0.25050022400000005,35.937500288,-1.1244993792000004,768
1.165e-07,-150.10004736000002,-0.25050022400000005,35.937500288,-1.1869993728,768
1.17e-07,-150.10004736000002,-0.3130002176000004,35.937500288,-1.1869993728,768
1.1750000000000001e-07,-150.10004736000002,-0.3130002176000004,34.375000192,-1.1869993728,768
1.1800000000000001e-07,-150.10004736000002,-0.3130002176000004,35.937500288,-1.1244993792000004,768
1.1850000000000001e-07,-150.10004736000002,-0.3755002112000003,34.375000192,-1.1244993792000004,768
1.1900000000000001e-07,-156.35004672000002,-0.3755002112000003,34.375000192,-1.1244993792000004,768
1.195e-07,-156.35004672000002,-0.3755002112000003,35.937500288,-1.1869993728,768
1.2000000000000002e-07,-156.35004672000002,-0.3755002112000003,35.937500288,-1.2494993664000003,768
1.205e-07,-156.35004672000002,-0.43800020480000024,34.375000192,-1.2494993664000003,768
1.21e-07,-156.35004672000002,-0.43800020480000024,35.937500288,-1.2494993664000003,768
1.215e-07,-162.60004607999997,-0.43800020480000024,34.375000192,-1.2494993664000003,768
1.22e-07,-156.35004672000002,-0.43800020480000024,37.500000384,-1.2494993664000003,768
1.2250000000000002e-07,-162.60004607999997,-0.5005001984000002,34.375000192,-1.2494993664000003,768
1.23e-07,-150.10004736000002,-0.5630001920000003,35.937500288,-1.2494993664000003,768
1.2350000000000001e-07,-162.60004607999997,-0.5630001920000003,34.375000192,-1.2494993664000003,768
1.24e-07,-156.35004672000002,-0.5630001920000003,35.937500288,-1.2494993664000003,768
1.245e-07,-156.35004672000002,-0.5005001984000002,34.375000192,-1.1869993728,768
1.2500000000000002e-07,-150.10004736000002,-0.6255001856000002,35.937500288,-1.1869993728,768
1.255e-07,-156.35004672000002,-0.6255001856000002,34.375000192,-1.3119993599999997,768
1.2600000000000002e-07,-156.35004672000002,-0.6255001856000002,37.500000384,-1.2494993664000003,8960
1.265e-07,-162.60004607999997,-0.6255001856000002,35.937500288,-1.3119993599999997,8960
1.27e-07,-150.10004736000002,-0.6880001792000003,35.937500288,-1.2494993664000003,8960
1.275e-07,-150.10004736000002,-0.7505001728000003,35.937500288,-1.1869993728,8960
1.28e-07,-156.35004672000002,-0.6880001792000003,37.500000384,-1.3119993599999997,8960
1.2850000000000002e-07,-150.10004736000002,-0.7505001728000003,34.375000192,-1.3119993599999997,8960
1.29e-07,-150.10004736000002,-0.6880001792000003,34.375000192,-1.2494993664000003,8960
1.2950000000000001e-07,-156.35004672000002,-0.8130001664000002,32.812500096,-1.2494993664000003,8960
1.3e-07,-150.10004736000002,-0.8130001664000002,35.937500288,-1.1869993728,8960
1.305e-07,-143.85004800000002,-0.7505001728000003,32.812500096,-1.2494993664000003,8960
1.31e-07,-143.85004800000002,-0.8130001664000002,34.375000192,-1.1869993728,8960
1.315e-07,-150.10004736000002,-0.8130001664000002,32.812500096,-1.1869993728,8960
1.3200000000000002e-07,-143.85004800000002,-0.8130001664000002,32.812500096,-1.1869993728,8960
1.325e-07,-143.85004800000002,-0.8755001600000003,32.812500096,-1.1869993728,8960
1.33e-07,-137.60004864,-0.8755001600000003,34.375000192,-1.1244993792000004,8960
1.335e-07,-143.85004800000002,-0.8755001600000003,31.25,-1.1869993728,8960
1.34e-07,-137.60004864,-0.8755001600000003,35.937500288,-1.1869993728,8960
1.3450000000000002e-07,-137.60004864,-0.8755001600000003,35.937500288,-1.1244993792000004,8960
1.35e-07,-137.60004864,-0.9380001536000002,35.937500288,-1.1869993728,8960
1.3550000000000002e-07,-131.35004928,-0.8755001600000003,35.937500288,-1.1244993792000004,8960
1.36e-07,-131.35004928,-0.8755001600000003,35.937500288,-1.1244993792000004,8960
1.365e-07,-125.10004992,-0.9380001536000002,34.375000192,-1.1244993792000004,8960
1.37e-07,-125.10004992,-0.9380001536000002,35.937500288,-1.1244993792000004,8960
1.375e-07,-131.35004928,-1.0005001472000001,34.375000192,-1.1244993792000004,8960
1.3800000000000002e-07,-131.35004928,-1.0005001472000001,37.500000384,-1.0619993856,8960
1.385e-07,-125.10004992,-1.0005001472000001,34.375000192,-1.0619993856,8960
1.3900000000000001e-07,-112.6000512,-1.0005001472000001,35.937500288,-1.0619993856,8960
1.395e-07,-118.85005056,-1.0630001408000003,34.375000192,-1.0619993856,8960
1.4e-07,-112.6000512,-0.9380001536000002,35.937500288,-0.9994993919999997,8960
1.4050000000000002e-07,-112.6000512,-1.0005001472000001,34.375000192,-0.9994993919999997,8960
1.41e-07,-106.35005183999999,-1.0630001408000003,34.375000192,-0.9994993919999997,8960
1.4150000000000002e-07,-106.35005183999999,-0.9380001536000002,32.812500096,-0.9369993984000002,8960
1.42e-07,-100.10005248000004,-1.0005001472000001,34.375000192,-0.9369993984000002,8960
1.425e-07,-100.10005248000004,-1.0630001408000003,34.375000192,-0.9369993984000002,8960
1.43e-07,-100.10005248000004,-1.0630001408000003,32.812500096,-0.9369993984000002,8960
1.435e-07,-93.85005311999998,-1.0005001472000001,32.812500096,-0.8744994047999999,8960
1.4400000000000002e-07,-100.10005248000004,-1.0005001472000001,31.25,-0.9369993984000002,8960
1.445e-07,-93.85005311999998,-1.0630001408000003,29.687499904,-0.8744994047999999,8960
1.4500000000000001e-07,-87.60005376000004,-1.0005001472000001,31.25,-0.8119994112000004,8960
1.455e-07,-93.85005311999998,-1.0005001472000001,29.687499904,-0.8744994047999999,8960
1.46e-07,-93.85005311999998,-1.0630001408000003,31.25,-0.8119994112000004,8960
1.4650000000000002e-07,-87.60005376000004,-1.0630001408000003,29.687499904,-0.7494994176,8960
1.47e-07,-81.35005439999998,-1.0005001472000001,31.25,-0.6869994239999997,8960
1.4750000000000002e-07,-81.35005439999998,-1.0005001472000001,29.687499904,-0.6869994239999997,8960
1.48e-07,-75.10005504000003,-1.0005001472000001,29.687499904,-0.6244994304000002,8960
1.485e-07,-75.10005504000003,-1.0630001408000003,31.25,-0.6244994304000002,8960
1.49e-07,-81.35005439999998,-1.0005001472000001,31.25,-0.6244994304000002,8960
1.495e-07,-81.35005439999998,-1.0005001472000001,31.25,-0.6244994304000002,8704
1.5000000000000002e-07,-75.10005504000003,-1.0005001472000001,32.812500096,-0.5619994367999999,8704
