Time (s),VDS_A,VDS_B,V_MR
0.0,-0.7812485120000012,37.50000384,53.43749529600001
5e-10,1.5359999991915174e-06,36.718753792,54.999995392
1e-09,-1.5624985600000016,37.50000384,59.68749568
1.5000000000000002e-09,-0.7812485120000012,36.718753792,64.37499596800001
2e-09,1.5359999991915174e-06,34.375003647999996,67.49999616
2.5e-09,1.5359999991915174e-06,32.031253504,70.62499635200001
3.0000000000000004e-09,-0.7812485120000012,32.031253504,72.187496448
3.5000000000000003e-09,-1.5624985600000016,31.250003456,78.437496832
4e-09,-1.5624985600000016,30.468753407999998,79.999996928
4.500000000000001e-09,-1.5624985600000016,28.906253311999997,84.687497216
5e-09,-0.7812485120000012,28.906253311999997,86.249997312
5.5000000000000004e-09,-1.5624985600000016,28.906253311999997,89.37499750399999
6.000000000000001e-09,-0.7812485120000012,27.343753215999996,90.9374976
6.5e-09,-0.7812485120000012,25.781253119999995,92.49999769600001
7.000000000000001e-09,-0.7812485120000012,26.562503168,94.062497792
7.500000000000001e-09,-0.7812485120000012,24.218753024,100.312498176
8e-09,1.5359999991915174e-06,24.218753024,100.312498176
8.5e-09,1.5359999991915174e-06,23.437502975999998,100.312498176
9.000000000000001e-09,1.5359999991915174e-06,23.437502975999998,103.437498368
9.5e-09,1.5359999991915174e-06,22.656252928,104.999998464
1e-08,-0.7812485120000012,22.656252928,104.999998464
1.0500000000000001e-08,-0.7812485120000012,21.875002879999997,106.56249856
1.1000000000000001e-08,-0.7812485120000012,21.093752832,106.56249856
1.15e-08,-1.5624985600000016,19.531252736,109.687498752
1.2000000000000002e-08,-1.5624985600000016,19.531252736,109.687498752
1.2500000000000001e-08,-1.5624985600000016,20.312502783999996,109.687498752
1.3e-08,-0.7812485120000012,21.093752832,108.124998656
1.35e-08,-1.5624985600000016,21.093752832,109.687498752
1.4000000000000001e-08,-0.7812485120000012,21.093752832,108.124998656
1.45e-08,-0.7812485120000012,19.531252736,109.687498752
