Time (s),VDS_A,VDS_B,V_MR
0.0,12.500002303999999,26.562503168,9.687492608
5e-10,9.375002111999997,25.781253119999995,11.249992704000007
1e-09,13.281252351999996,25.000003072,9.687492608
1.5000000000000002e-09,20.312502783999996,25.000003072,9.687492608
2e-09,25.781253119999995,25.000003072,11.249992704000007
2.5e-09,28.906253311999997,23.437502975999998,14.374992896000009
3.0000000000000004e-09,28.125003264,23.437502975999998,14.374992896000009
3.5000000000000003e-09,25.000003072,22.656252928,12.812492800000001
4e-09,21.875002879999997,21.875002879999997,14.374992896000009
4.500000000000001e-09,21.875002879999997,21.875002879999997,17.499993087999997
5e-09,22.656252928,22.656252928,15.937492992000003
5.5000000000000004e-09,25.000003072,22.656252928,17.499993087999997
6.000000000000001e-09,25.000003072,22.656252928,15.937492992000003
6.5e-09,23.437502975999998,22.656252928,19.062493184000004
7.000000000000001e-09,26.562503168,21.875002879999997,19.062493184000004
7.500000000000001e-09,31.250003456,21.093752832,20.624993279999998
8e-09,34.375003647999996,21.875002879999997,19.062493184000004
8.5e-09,33.5937536,20.312502783999996,22.187493376000006
9.000000000000001e-09,27.343753215999996,21.093752832,20.624993279999998
9.5e-09,21.875002879999997,21.093752832,20.624993279999998
1e-08,21.093752832,21.093752832,22.187493376000006
1.0500000000000001e-08,25.781253119999995,21.093752832,25.312493568000008
1.1000000000000001e-08,34.375003647999996,20.312502783999996,23.749993472
1.15e-08,39.062503936,20.312502783999996,25.312493568000008
1.2000000000000002e-08,39.062503936,20.312502783999996,26.874993664
1.2500000000000001e-08,33.5937536,21.093752832,28.43749376000001
1.3e-08,28.906253311999997,21.093752832,26.874993664
1.35e-08,26.562503168,20.312502783999996,28.43749376000001
1.4000000000000001e-08,28.125003264,20.312502783999996,26.874993664
1.45e-08,31.250003456,21.093752832,28.43749376000001
1.5000000000000002e-08,35.156253696,21.093752832,29.999993856000003
1.55e-08,35.937503744,21.093752832,29.999993856000003
1.6e-08,36.718753792,21.875002879999997,31.562493951999997
1.6500000000000002e-08,36.718753792,21.093752832,31.562493951999997
1.7e-08,35.937503744,20.312502783999996,33.124994048000005
1.75e-08,34.375003647999996,21.093752832,31.562493951999997
1.8000000000000002e-08,30.468753407999998,21.875002879999997,31.562493951999997
1.85e-08,31.250003456,22.656252928,34.687494144
1.9e-08,33.5937536,23.437502975999998,33.124994048000005
1.9500000000000003e-08,38.281253887999995,22.656252928,34.687494144
