Frequency in Hz;Power in dBm
600000.0;-84.60
650253.8;-85.30
700507.6;-87.70
750761.4;-86.88
801015.2;-87.48
851269.0;-88.72
901522.8;-88.16
951776.6;-86.49
1002030.5;-90.33
1052284.3;-90.60
1102538.1;-90.50
1152791.9;-90.55
1203045.7;-91.56
1253299.5;-91.94
1303553.3;-93.40
1353807.1;-91.12
1404060.9;-92.73
1454314.7;-92.42
1504568.5;-93.02
1554822.3;-94.63
1605076.1;-92.77
1655329.9;-93.14
1705583.8;-93.56
1755837.6;-94.49
1806091.4;-94.45
1856345.2;-94.58
1906599.0;-94.68
1956852.8;-95.65
2007106.6;-95.58
2057360.4;-94.24
2107614.2;-95.11
2157868.0;-94.08
2208121.8;-97.72
2258375.6;-95.38
2308629.4;-95.81
2358883.2;-95.67
2409137.1;-94.90
2459390.9;-95.51
2509644.7;-95.51
2559898.5;-95.28
2610152.3;-95.33
2660406.1;-96.36
2710659.9;-96.72
2760913.7;-96.92
2811167.5;-96.16
2861421.3;-97.71
2911675.1;-97.05
2961928.9;-97.64
3012182.7;-95.93
3062436.5;-96.77
3112690.4;-96.79
3162944.2;-97.62
3213198.0;-98.26
3263451.8;-98.14
3313705.6;-98.73
3363959.4;-98.78
3414213.2;-98.63
3464467.0;-98.06
3514720.8;-99.04
3564974.6;-97.86
3615228.4;-98.20
3665482.2;-98.07
3715736.0;-99.23
3765989.8;-98.66
3816243.7;-99.49
3866497.5;-99.15
3916751.3;-98.55
3967005.1;-99.48
4017258.9;-98.21
4067512.7;-99.11
4117766.5;-100.42
4168020.3;-99.39
4218274.1;-98.98
4268527.9;-99.67
4318781.7;-99.38
4369035.5;-100.18
4419289.3;-99.76
4469543.1;-100.79
4519797.0;-99.71
4570050.8;-99.13
4620304.6;-100.49
4670558.4;-99.60
4720812.2;-100.61
4771066.0;-100.46
4821319.8;-100.24
4871573.6;-99.00
4921827.4;-99.56
4972081.2;-100.70
5022335.0;-99.61
5072588.8;-100.68
5122842.6;-99.76
5173096.4;-100.37
5223350.3;-100.62
5273604.1;-98.84
5323857.9;-99.11
5374111.7;-98.45
5424365.5;-100.31
5474619.3;-100.23
5524873.1;-100.63
5575126.9;-100.81
5625380.7;-100.86
5675634.5;-100.46
5725888.3;-99.84
5776142.1;-99.88
5826395.9;-100.14
5876649.7;-98.88
5926903.6;-99.79
5977157.4;-101.54
6027411.2;-99.45
6077665.0;-100.09
6127918.8;-102.19
6178172.6;-101.05
6228426.4;-100.75
6278680.2;-99.31
6328934.0;-100.72
6379187.8;-99.80
6429441.6;-100.80
6479695.4;-100.17
6529949.2;-100.88
6580203.0;-101.04
