Time (s),VDS_A,VDS_B,V_MR
0.0,1.5359999991915174e-06,39.843753984,53.43749529600001
5e-10,1.5359999991915174e-06,39.843753984,51.8749952
1e-09,-0.7812485120000012,39.062503936,51.8749952
1.5000000000000002e-09,-0.7812485120000012,39.843753984,51.8749952
2e-09,-0.7812485120000012,39.062503936,53.43749529600001
2.5e-09,1.5359999991915174e-06,39.843753984,51.8749952
3.0000000000000004e-09,1.5359999991915174e-06,39.843753984,53.43749529600001
3.5000000000000003e-09,0.7812515839999996,39.843753984,51.8749952
4e-09,-0.7812485120000012,39.843753984,51.8749952
4.500000000000001e-09,1.5359999991915174e-06,40.62500403199999,50.31249510400001
5e-09,-0.7812485120000012,39.843753984,50.31249510400001
5.5000000000000004e-09,-0.7812485120000012,39.843753984,50.31249510400001
6.000000000000001e-09,-1.5624985600000016,40.62500403199999,51.8749952
6.5e-09,-1.5624985600000016,40.62500403199999,48.749995008
7.000000000000001e-09,-0.7812485120000012,39.843753984,48.749995008
7.500000000000001e-09,-0.7812485120000012,39.843753984,48.749995008
8e-09,-0.7812485120000012,40.62500403199999,48.749995008
8.5e-09,-0.7812485120000012,40.62500403199999,45.624994816
9.000000000000001e-09,1.5359999991915174e-06,39.843753984,44.062494720000004
9.5e-09,1.5359999991915174e-06,40.62500403199999,44.062494720000004
1e-08,1.5359999991915174e-06,40.62500403199999,45.624994816
1.0500000000000001e-08,1.5359999991915174e-06,40.62500403199999,42.49999462400001
1.1000000000000001e-08,-0.7812485120000012,41.40625408,40.937494528
1.15e-08,1.5359999991915174e-06,40.62500403199999,40.937494528
1.2000000000000002e-08,-0.7812485120000012,41.40625408,40.937494528
1.2500000000000001e-08,-0.7812485120000012,41.40625408,39.37499443200001
1.3e-08,-1.5624985600000016,41.40625408,37.812494336
1.35e-08,-1.5624985600000016,40.62500403199999,36.24999424000001
1.4000000000000001e-08,-1.5624985600000016,40.62500403199999,37.812494336
1.45e-08,-1.5624985600000016,41.40625408,34.687494144
1.5000000000000002e-08,-0.7812485120000012,40.62500403199999,31.562493951999997
1.55e-08,1.5359999991915174e-06,40.62500403199999,31.562493951999997
1.6e-08,0.7812515839999996,41.40625408,31.562493951999997
1.6500000000000002e-08,1.5359999991915174e-06,41.40625408,29.999993856000003
1.7e-08,1.5359999991915174e-06,41.40625408,26.874993664
1.75e-08,1.5359999991915174e-06,41.40625408,25.312493568000008
1.8000000000000002e-08,-0.7812485120000012,41.40625408,26.874993664
1.85e-08,1.5359999991915174e-06,41.40625408,22.187493376000006
1.9e-08,-0.7812485120000012,41.40625408,23.749993472
1.9500000000000003e-08,-0.7812485120000012,40.62500403199999,19.062493184000004
2e-08,-2.343748608000002,41.40625408,17.499993087999997
2.05e-08,-1.5624985600000016,41.40625408,15.937492992000003
2.1000000000000003e-08,-0.7812485120000012,40.62500403199999,17.499993087999997
2.15e-08,1.5359999991915174e-06,39.843753984,14.374992896000009
2.2000000000000002e-08,-1.5624985600000016,41.40625408,14.374992896000009
2.2500000000000003e-08,1.5359999991915174e-06,41.40625408,12.812492800000001
2.3e-08,1.5359999991915174e-06,39.843753984,9.687492608
2.3500000000000002e-08,-0.7812485120000012,40.62500403199999,9.687492608
2.4000000000000003e-08,1.5359999991915174e-06,40.62500403199999,8.124992512000006
2.45e-08,-0.7812485120000012,39.843753984,6.562492415999998
2.5000000000000002e-08,1.5359999991915174e-06,39.843753984,4.999992320000004
2.55e-08,-0.7812485120000012,39.843753984,3.4374922240000103
2.6e-08,-0.7812485120000012,39.062503936,4.999992320000004
2.6500000000000002e-08,1.5359999991915174e-06,39.062503936,3.4374922240000103
