ROUT,V_IN,I_IN,P_IN,V_OUT,I_OUT,P_OUT,V_IN_PP,I_IN_PP,V_OUT_PP,I_OUT_PP
50.0,25.142561,1.76104898,44.27728140363778,0.003581596,0.001431496,5.58492e-07,0.38,0.033,131.0,2.53
