Time (s),VGS_A,VGS_B,VDS_A,VDS_B
3.2250000000000004e-07,-0.18750016000000014,-0.06250017280000009,9.375003135999997,34.375000576
3.23e-07,-0.06250017280000009,-0.06250017280000009,8.125003264,32.500000768
3.235e-07,0.18749980160000002,-1.7920000017213056e-07,9.375003135999997,31.250000896
3.2400000000000004e-07,0.12499980799999988,-1.7920000017213056e-07,10.625003008,30.000001024
3.2450000000000003e-07,-0.18750016000000014,-0.06250017280000009,15.000002559999999,28.750001152
3.25e-07,-0.5625001216000001,-0.1250001664,18.750002176,28.125001216
3.255e-07,-0.8125000960000001,-0.1250001664,21.25000192,26.875001343999998
3.2600000000000003e-07,-0.6875001088000001,0.062499814399999964,20.625001984,25.000001536
3.265e-07,-0.18750016000000014,-1.7920000017213056e-07,19.375002111999997,23.125001728
3.27e-07,0.062499814399999964,-0.06250017280000009,18.750002176,21.875001855999997
3.2750000000000004e-07,-0.06250017280000009,-0.18750016000000014,21.875001855999997,20.625001984
3.28e-07,-0.3750001408000001,-0.18750016000000014,26.875001343999998,19.375002111999997
3.285e-07,-0.5000001279999999,-0.1250001664,30.000001024,18.12500224
3.29e-07,-0.25000015360000005,-0.1250001664,31.250000896,16.250002432
3.2950000000000003e-07,0.12499980799999988,-0.1250001664,28.750001152,15.000002559999999
3.3e-07,0.24999979519999993,-0.1250001664,26.250001408,12.500002815999999
3.305e-07,0.062499814399999964,-0.1250001664,28.125001216,11.250002943999998
3.3100000000000004e-07,-0.18750016000000014,-0.06250017280000009,31.250000896,10.000003071999998
3.315e-07,-0.18750016000000014,-0.1250001664,37.500000256,8.750003199999998
3.32e-07,0.062499814399999964,-0.18750016000000014,38.125000192,7.500003327999998
3.3250000000000005e-07,0.31249978879999984,-0.18750016000000014,37.500000256,6.250003456000002
3.3300000000000003e-07,0.18749980160000002,-0.25000015360000005,35.000000512,5.000003583999998
3.335e-07,-0.1250001664,-0.25000015360000005,35.625000448,3.125003776
3.34e-07,-0.4375001344,-0.18750016000000014,38.750000127999996,3.125003776
3.3450000000000004e-07,-0.31250014719999997,-0.18750016000000014,42.499999744,2.500003839999998
3.35e-07,0.12499980799999988,-0.25000015360000005,42.499999744,1.2500039680000015
3.355e-07,0.24999979519999993,-0.31250014719999997,42.499999744,-1.8749957120000005
