Time (s),V_MR
0.0,4.1864999424
5e-10,4.0614999552
1e-09,3.9989999616
1.5000000000000002e-09,3.9989999616
2e-09,3.9989999616
2.5e-09,3.936499968
3.0000000000000004e-09,3.8739999744
3.5000000000000003e-09,3.7489999872
4e-09,3.6864999936
4.500000000000001e-09,3.5615000064
5e-09,3.4990000128000003
5.5000000000000004e-09,3.4365000192
6.000000000000001e-09,3.311500032
6.5e-09,3.311500032
7.000000000000001e-09,3.2490000384
7.500000000000001e-09,3.0615000576
8e-09,2.999000064
8.5e-09,2.8740000768000002
9.000000000000001e-09,2.8115000832000003
9.5e-09,2.7490000896
1e-08,2.7490000896
1.0500000000000001e-08,2.6240001024
1.1000000000000001e-08,2.4365001216
1.15e-08,2.374000128
1.2000000000000002e-08,2.3115001344
1.2500000000000001e-08,2.1240001536
1.3e-08,2.0615001600000005
1.35e-08,1.9990001664000001
1.4000000000000001e-08,1.8740001792000003
1.45e-08,1.7490001920000002
1.5000000000000002e-08,1.7490001920000002
1.55e-08,1.6865001984
1.6e-08,1.5615002112000003
1.6500000000000002e-08,1.436500224
1.7e-08,1.3115002368000002
1.75e-08,1.2490002432000002
1.8000000000000002e-08,1.1865002496000003
1.85e-08,1.0615002624
1.9e-08,0.9990002688000001
1.9500000000000003e-08,0.9365002752000002
2e-08,0.8740002816000003
2.05e-08,0.7490002944
2.1000000000000003e-08,0.6240003072000002
2.15e-08,0.5615003136000003
2.2000000000000002e-08,0.4990003200000004
2.2500000000000003e-08,0.4365003264
2.3e-08,0.3740003328000001
2.3500000000000002e-08,0.3740003328000001
2.4000000000000003e-08,0.3115003392000002
2.45e-08,0.18650035200000037
2.5000000000000002e-08,0.18650035200000037
2.55e-08,0.18650035200000037
2.6e-08,0.18650035200000037
2.6500000000000002e-08,0.061500364800000096
2.7e-08,0.061500364800000096
2.75e-08,0.061500364800000096
2.8000000000000003e-08,-0.0009996287999998188
2.85e-08,-0.0009996287999998188
2.9e-08,-0.0009996287999998188
2.9500000000000003e-08,-0.06349962239999973
3.0000000000000004e-08,-0.0009996287999998188
3.05e-08,-0.06349962239999973
3.1e-08,-0.12599961599999965
3.1500000000000004e-08,-0.06349962239999973
3.2e-08,-0.06349962239999973
3.25e-08,-0.06349962239999973
3.3000000000000004e-08,-0.0009996287999998188
3.35e-08,-0.0009996287999998188
3.4e-08,0.061500364800000096
3.4500000000000005e-08,-0.0009996287999998188
3.5e-08,0.061500364800000096
3.55e-08,0.061500364800000096
3.6000000000000005e-08,0.12400035840000045
3.65e-08,0.18650035200000037
3.7e-08,0.18650035200000037
3.7500000000000005e-08,0.24900034560000028
3.8e-08,0.24900034560000028
3.85e-08,0.3740003328000001
3.9000000000000005e-08,0.4365003264
3.95e-08,0.4990003200000004
4e-08,0.5615003136000003
4.0500000000000005e-08,0.4990003200000004
4.1e-08,0.6240003072000002
4.15e-08,0.7490002944
4.2000000000000006e-08,0.7490002944
4.2500000000000003e-08,0.8740002816000003
4.3e-08,0.9990002688000001
4.3500000000000006e-08,1.124000256
4.4000000000000004e-08,1.124000256
4.45e-08,1.2490002432000002
4.5000000000000006e-08,1.1865002496000003
4.5500000000000004e-08,1.3115002368000002
4.6e-08,1.4990002176000004
4.6500000000000006e-08,1.5615002112000003
4.7000000000000004e-08,1.6865001984
4.75e-08,1.6865001984
4.8000000000000006e-08,1.8115001856000001
4.8500000000000004e-08,1.8740001792000003
4.9e-08,1.9990001664000001
4.95e-08,2.0615001600000005
5.0000000000000004e-08,2.2490001408
5.05e-08,2.3115001344
5.1e-08,2.2490001408
5.1500000000000005e-08,2.4365001216
5.2e-08,2.5615001088000002
5.25e-08,2.686500096
5.3000000000000005e-08,2.7490000896
5.35e-08,2.8115000832000003
5.4e-08,2.8740000768000002
5.4500000000000005e-08,2.9365000704
5.5e-08,2.999000064
5.55e-08,3.1240000512000003
5.6000000000000005e-08,3.2490000384
5.65e-08,3.2490000384
5.7e-08,3.2490000384
5.7500000000000005e-08,3.3740000256
5.8e-08,3.4990000128000003
5.85e-08,3.6864999936
5.9000000000000006e-08,3.6864999936
5.9500000000000003e-08,3.6864999936
6.000000000000001e-08,3.6864999936
6.05e-08,3.8114999808000003
6.1e-08,3.8739999744
6.15e-08,3.936499968
6.2e-08,3.936499968
6.250000000000001e-08,3.936499968
6.300000000000001e-08,3.9989999616
6.35e-08,4.1239999488
6.4e-08,4.1864999424
6.45e-08,4.248999936000001
6.5e-08,4.1864999424
6.55e-08,4.1239999488
6.600000000000001e-08,4.1864999424
6.65e-08,4.3114999296
6.7e-08,4.248999936000001
6.75e-08,4.248999936000001
6.8e-08,4.248999936000001
6.85e-08,4.248999936000001
6.900000000000001e-08,4.248999936000001
6.950000000000001e-08,4.248999936000001
7e-08,4.3114999296
7.05e-08,4.3114999296
7.1e-08,4.1864999424
7.15e-08,4.1864999424
7.200000000000001e-08,4.1239999488
7.250000000000001e-08,4.1864999424
7.3e-08,4.0614999552
7.35e-08,3.9989999616
7.4e-08,3.9989999616
7.45e-08,3.8739999744
7.500000000000001e-08,3.8739999744
7.550000000000001e-08,3.8739999744
7.6e-08,3.8739999744
7.65e-08,3.7489999872
7.7e-08,3.5615000064
7.75e-08,3.4990000128000003
7.800000000000001e-08,3.5615000064
7.850000000000001e-08,3.4990000128000003
7.9e-08,3.3740000256
7.95e-08,3.3740000256
8e-08,3.2490000384
8.05e-08,3.1865000448000003
8.100000000000001e-08,3.1865000448000003
8.150000000000001e-08,2.999000064
8.2e-08,2.9365000704
8.25e-08,2.8740000768000002
8.3e-08,2.7490000896
8.35e-08,2.7490000896
8.400000000000001e-08,2.686500096
8.450000000000001e-08,2.5615001088000002
8.500000000000001e-08,2.374000128
8.55e-08,2.2490001408
8.6e-08,2.2490001408
8.65e-08,2.1865001472000003
8.700000000000001e-08,2.0615001600000005
8.750000000000001e-08,1.9990001664000001
8.800000000000001e-08,1.8740001792000003
8.85e-08,1.7490001920000002
8.9e-08,1.7490001920000002
8.95e-08,1.6240002048000002
9.000000000000001e-08,1.5615002112000003
9.050000000000001e-08,1.436500224
9.100000000000001e-08,1.3115002368000002
9.15e-08,1.2490002432000002
9.2e-08,1.2490002432000002
