Time (s),VIN,IIN,VOUT
0.0,23.96624997504,1.849062507776,53.62650000192
5e-10,23.95062497408,1.84750000768,53.59525
1e-09,24.059999980799997,1.84750000768,53.56399999808
1.5000000000000002e-09,24.216249990399998,1.8443750074879999,53.62650000192
2e-09,24.32562499712,1.84750000768,53.68900000576
2.5e-09,24.34124999808,1.84750000768,53.7515000096
3.0000000000000004e-09,24.34124999808,1.84750000768,53.76712501056
3.5000000000000003e-09,24.38812500096,1.849062507776,53.7515000096
4e-09,24.4506250048,1.852187507968,53.76712501056
4.500000000000001e-09,24.46625000576,1.852187507968,53.76712501056
5e-09,24.3725,1.853750008064,53.76712501056
5.5000000000000004e-09,24.247499992319998,1.853750008064,53.73587500864
6.000000000000001e-09,24.138124985599998,1.853750008064,53.64212500288
6.5e-09,24.091249982719997,1.852187507968,53.56399999808
7.000000000000001e-09,24.059999980799997,1.850625007872,53.54837499712
7.500000000000001e-09,24.059999980799997,1.849062507776,53.57962499904
8e-09,24.075624981759997,1.8459375075839999,53.56399999808
8.5e-09,24.091249982719997,1.8459375075839999,53.57962499904
9.000000000000001e-09,24.184999988479998,1.8459375075839999,53.53274999616
9.5e-09,24.2943749952,1.8443750074879999,53.57962499904
1e-08,24.38812500096,1.8443750074879999,53.62650000192
1.0500000000000001e-08,24.40375000192,1.8459375075839999,53.72025000768
1.1000000000000001e-08,24.34124999808,1.8459375075839999,53.76712501056
1.15e-08,24.34124999808,1.849062507776,53.76712501056
1.2000000000000002e-08,24.32562499712,1.850625007872,53.72025000768
1.2500000000000001e-08,24.32562499712,1.8459375075839999,53.72025000768
1.3e-08,24.2943749952,1.84750000768,53.72025000768
1.35e-08,24.216249990399998,1.849062507776,53.70462500672
1.4000000000000001e-08,24.153749986559998,1.852187507968,53.64212500288
1.45e-08,24.169374987519998,1.852187507968,53.54837499712
1.5000000000000002e-08,24.216249990399998,1.850625007872,53.48587499328
1.55e-08,24.247499992319998,1.8459375075839999,53.47024999232
1.6e-08,24.247499992319998,1.8428125073919999,53.50149999424
1.6500000000000002e-08,24.231874991359998,1.8428125073919999,53.56399999808
1.7e-08,24.27874999424,1.8443750074879999,53.56399999808
1.75e-08,24.30999999616,1.8443750074879999,53.57962499904
1.8000000000000002e-08,24.32562499712,1.8443750074879999,53.59525
1.85e-08,24.27874999424,1.8428125073919999,53.70462500672
1.9e-08,24.231874991359998,1.8443750074879999,53.78275001152
