Time (s),VGS_A,VGS_B,VDS_A
0.0,2.4374995712,0.31249978879999984,-3.124995584000004
5e-10,2.9374995200000003,0.4374997760000001,-3.124995584000004
1e-09,3.2499994880000003,0.18749980160000002,-3.124995584000004
1.5000000000000002e-09,3.7499994367999996,-0.25000015360000005,-3.749995519999999
2e-09,4.3124993792,-0.3750001408000001,-3.124995584000004
2.5e-09,4.6874993408,-0.25000015360000005,-2.4999956480000023
3.0000000000000004e-09,4.9374993152,0.062499814399999964,-3.124995584000004
3.5000000000000003e-09,5.1874992896,0.12499980799999988,-2.4999956480000023
4e-09,5.3124992768,-0.1250001664,-2.4999956480000023
4.500000000000001e-09,5.4999992576,-0.4375001344,-0.624995840000004
5e-09,5.6249992448,-0.4375001344,-1.8749957120000005
5.5000000000000004e-09,5.6874992384,-0.3750001408000001,-1.8749957120000005
6.000000000000001e-09,5.6874992384,-0.1250001664,-3.124995584000004
6.5e-09,5.562499251199999,-1.7920000017213056e-07,-2.4999956480000023
7.000000000000001e-09,5.6249992448,-0.1250001664,-2.4999956480000023
7.500000000000001e-09,5.6249992448,-0.18750016000000014,-1.8749957120000005
8e-09,5.4999992576,-0.18750016000000014,-2.4999956480000023
8.5e-09,5.4374992639999995,-1.7920000017213056e-07,-1.2499957760000058
9.000000000000001e-09,5.4374992639999995,0.062499814399999964,-1.8749957120000005
9.5e-09,5.4374992639999995,-1.7920000017213056e-07,-1.8749957120000005
1e-08,5.3124992768,-0.06250017280000009,-1.2499957760000058
1.0500000000000001e-08,5.249999283199999,-0.06250017280000009,-0.624995840000004
1.1000000000000001e-08,5.1249992959999995,-0.1250001664,-1.2499957760000058
1.15e-08,5.0624993024,-1.7920000017213056e-07,-1.2499957760000058
1.2000000000000002e-08,4.9374993152,0.12499980799999988,-0.624995840000004
1.2500000000000001e-08,4.8124993279999995,0.062499814399999964,4.0959999978440464e-06
1.3e-08,4.6874993408,0.062499814399999964,-1.2499957760000058
1.35e-08,4.6249993472,-0.1250001664,-0.624995840000004
1.4000000000000001e-08,4.6874993408,-0.25000015360000005,-0.624995840000004
1.45e-08,4.5624993536,-0.18750016000000014,-1.2499957760000058
1.5000000000000002e-08,4.6874993408,-0.06250017280000009,-1.2499957760000058
1.55e-08,4.6249993472,-1.7920000017213056e-07,-1.8749957120000005
