Time (s),VDS_A,VDS_B,V_MR
0.0,-0.7812485120000012,45.31250432,15.937492992000003
5e-10,1.5359999991915174e-06,44.531254272,22.187493376000006
1e-09,-0.7812485120000012,44.531254272,25.312493568000008
1.5000000000000002e-09,0.7812515839999996,44.531254272,29.999993856000003
2e-09,-0.7812485120000012,42.187504128,36.24999424000001
2.5e-09,-0.7812485120000012,39.843753984,39.37499443200001
3.0000000000000004e-09,-0.7812485120000012,37.50000384,44.062494720000004
3.5000000000000003e-09,-1.5624985600000016,36.718753792,48.749995008
4e-09,-0.7812485120000012,35.937503744,48.749995008
4.500000000000001e-09,-0.7812485120000012,35.937503744,54.999995392
5e-09,-0.7812485120000012,35.156253696,58.124995584000004
5.5000000000000004e-09,-0.7812485120000012,32.812503551999995,65.937496064
6.000000000000001e-09,1.5359999991915174e-06,31.250003456,67.49999616
6.5e-09,0.7812515839999996,29.68750336,69.062496256
7.000000000000001e-09,0.7812515839999996,28.125003264,73.749996544
7.500000000000001e-09,0.7812515839999996,28.125003264,78.437496832
8e-09,1.5359999991915174e-06,27.343753215999996,81.56249702400001
8.5e-09,1.5359999991915174e-06,25.781253119999995,86.249997312
9.000000000000001e-09,1.5359999991915174e-06,25.000003072,87.812497408
9.5e-09,0.7812515839999996,25.000003072,90.9374976
1e-08,1.5359999991915174e-06,24.218753024,94.062497792
1.0500000000000001e-08,1.5359999991915174e-06,21.875002879999997,97.187497984
1.1000000000000001e-08,-0.7812485120000012,20.312502783999996,100.312498176
1.15e-08,-1.5624985600000016,19.531252736,103.437498368
1.2000000000000002e-08,-0.7812485120000012,18.750002687999995,103.437498368
1.2500000000000001e-08,1.5359999991915174e-06,18.750002687999995,106.56249856
1.3e-08,1.5359999991915174e-06,17.968752639999998,106.56249856
1.35e-08,0.7812515839999996,17.968752639999998,111.249998848
1.4000000000000001e-08,-0.7812485120000012,17.187502592,111.249998848
1.45e-08,-0.7812485120000012,16.406252543999997,114.37499904
1.5000000000000002e-08,-0.7812485120000012,14.843752447999996,114.37499904
1.55e-08,1.5359999991915174e-06,14.843752447999996,114.37499904
1.6e-08,-0.7812485120000012,15.625002496,115.937499136
1.6500000000000002e-08,1.5359999991915174e-06,14.843752447999996,115.937499136
1.7e-08,1.5359999991915174e-06,14.0625024,115.937499136
1.75e-08,1.5359999991915174e-06,14.0625024,117.499999232
1.8000000000000002e-08,-0.7812485120000012,14.0625024,117.499999232
