Frequency in Hz;Power in dBm
600000.0;-86.14
650253.8;-86.52
700507.6;-85.95
750761.4;-87.30
801015.2;-88.23
851269.0;-88.45
901522.8;-90.11
951776.6;-85.58
1002030.5;-89.48
1052284.3;-89.89
1102538.1;-91.38
1152791.9;-90.72
1203045.7;-91.68
1253299.5;-92.38
1303553.3;-91.93
1353807.1;-91.83
1404060.9;-91.43
1454314.7;-91.70
1504568.5;-92.61
1554822.3;-92.39
1605076.1;-94.66
1655329.9;-93.65
1705583.8;-94.93
1755837.6;-96.24
1806091.4;-95.43
1856345.2;-94.77
1906599.0;-94.12
1956852.8;-94.44
2007106.6;-95.86
2057360.4;-94.79
2107614.2;-95.41
2157868.0;-94.51
2208121.8;-95.99
2258375.6;-96.88
2308629.4;-95.43
2358883.2;-96.80
2409137.1;-95.61
2459390.9;-98.15
2509644.7;-94.99
2559898.5;-95.52
2610152.3;-97.28
2660406.1;-97.30
2710659.9;-97.08
2760913.7;-96.06
2811167.5;-96.19
2861421.3;-96.92
2911675.1;-96.93
2961928.9;-96.32
3012182.7;-96.91
3062436.5;-96.69
3112690.4;-97.80
3162944.2;-98.70
3213198.0;-97.27
3263451.8;-97.33
3313705.6;-97.63
3363959.4;-98.17
3414213.2;-97.85
3464467.0;-97.88
3514720.8;-98.70
3564974.6;-99.21
3615228.4;-98.37
3665482.2;-98.93
3715736.0;-98.49
3765989.8;-98.72
3816243.7;-100.02
3866497.5;-99.21
3916751.3;-97.73
3967005.1;-99.87
4017258.9;-99.67
4067512.7;-99.69
4117766.5;-100.58
4168020.3;-99.72
4218274.1;-99.39
4268527.9;-99.15
4318781.7;-99.22
4369035.5;-99.38
4419289.3;-99.47
4469543.1;-99.59
4519797.0;-99.60
4570050.8;-99.74
4620304.6;-99.87
4670558.4;-100.23
4720812.2;-99.41
4771066.0;-99.87
4821319.8;-100.80
4871573.6;-100.96
4921827.4;-98.84
4972081.2;-98.61
5022335.0;-99.62
5072588.8;-100.41
5122842.6;-99.95
5173096.4;-100.20
5223350.3;-100.43
5273604.1;-100.37
5323857.9;-100.10
5374111.7;-100.08
5424365.5;-100.44
5474619.3;-101.04
5524873.1;-100.34
5575126.9;-100.65
5625380.7;-100.70
5675634.5;-100.18
5725888.3;-99.71
5776142.1;-100.25
5826395.9;-100.19
5876649.7;-100.57
5926903.6;-99.73
5977157.4;-101.05
6027411.2;-100.64
6077665.0;-99.07
6127918.8;-100.35
6178172.6;-99.86
6228426.4;-99.40
6278680.2;-100.88
6328934.0;-100.35
6379187.8;-100.05
6429441.6;-100.35
6479695.4;-99.49
6529949.2;-100.54
6580203.0;-99.06
6630456.9;-98.95
6680710.7;-93.20
6730964.5;-57.75
6781218.3;-52.09
6831472.1;-95.14
6881725.9;-98.72
6931979.7;-98.87
6982233.5;-100.79
7032487.3;-100.42
7082741.1;-100.11
7132994.9;-100.96
7183248.7;-101.64
7233502.5;-101.28
7283756.3;-101.50
7334010.2;-100.87
7384264.0;-100.61
7434517.8;-101.00
7484771.6;-100.45
7535025.4;-100.64
7585279.2;-101.03
7635533.0;-100.42
7685786.8;-102.45
7736040.6;-100.97
7786294.4;-101.43
7836548.2;-101.22
7886802.0;-101.40
7937055.8;-102.21
7987309.6;-102.43
8037563.5;-101.05
8087817.3;-101.81
8138071.1;-102.69
8188324.9;-102.58
8238578.7;-102.58
8288832.5;-103.11
8339086.3;-102.25
8389340.1;-102.70
8439593.9;-102.23
8489847.7;-102.01
8540101.5;-101.15
8590355.3;-102.27
8640609.1;-101.10
8690862.9;-102.65
8741116.8;-103.52
8791370.6;-102.00
8841624.4;-102.92
8891878.2;-102.34
8942132.0;-102.22
8992385.8;-102.88
9042639.6;-102.24
9092893.4;-102.37
9143147.2;-102.67
9193401.0;-102.76
9243654.8;-102.90
9293908.6;-103.09
9344162.4;-103.91
9394416.2;-102.90
9444670.1;-102.77
9494923.9;-103.87
9545177.7;-103.81
9595431.5;-103.30
9645685.3;-103.30
9695939.1;-103.57
9746192.9;-103.68
9796446.7;-102.90
9846700.5;-102.10
9896954.3;-102.16
9947208.1;-103.64
9997461.9;-103.89
10047715.7;-103.88
10097969.5;-103.57
10148223.4;-102.87
10198477.2;-103.21
10248731.0;-103.96
10298984.8;-103.85
10349238.6;-102.93
10399492.4;-103.36
10449746.2;-104.07
10500000.0;-103.48
10550253.8;-104.27
10600507.6;-104.97
10650761.4;-104.90
10701015.2;-103.60
10751269.0;-103.84
10801522.8;-103.36
10851776.6;-103.71
10902030.5;-104.38
10952284.3;-104.00
11002538.1;-103.82
11052791.9;-103.55
11103045.7;-104.21
11153299.5;-104.19
11203553.3;-104.32
11253807.1;-103.95
11304060.9;-104.23
11354314.7;-103.58
11404568.5;-103.38
11454822.3;-104.16
11505076.1;-102.65
11555329.9;-103.99
11605583.8;-104.95
11655837.6;-103.50
11706091.4;-104.07
11756345.2;-103.87
11806599.0;-103.51
11856852.8;-104.17
11907106.6;-103.81
11957360.4;-103.95
12007614.2;-104.12
12057868.0;-103.01
12108121.8;-103.71
12158375.6;-104.14
12208629.4;-104.40
12258883.2;-104.48
12309137.1;-103.91
12359390.9;-104.64
12409644.7;-104.52
12459898.5;-104.17
12510152.3;-104.67
12560406.1;-103.56
12610659.9;-104.92
12660913.7;-105.26
12711167.5;-105.75
12761421.3;-103.86
12811675.1;-104.35
12861928.9;-102.37
12912182.7;-102.82
12962436.5;-103.26
13012690.4;-103.66
13062944.2;-104.04
13113198.0;-104.10
13163451.8;-105.48
13213705.6;-104.74
13263959.4;-104.61
13314213.2;-105.00
13364467.0;-103.86
13414720.8;-103.70
13464974.6;-100.22
13515228.4;-79.74
13565482.2;-75.78
13615736.0;-104.14
13665989.8;-104.55
13716243.7;-103.93
13766497.5;-104.82
13816751.3;-105.02
13867005.1;-104.07
13917258.9;-104.20
13967512.7;-104.70
14017766.5;-104.60
14068020.3;-104.74
14118274.1;-105.09
14168527.9;-104.91
14218781.7;-105.04
14269035.5;-104.46
14319289.3;-104.48
14369543.1;-106.23
14419797.0;-105.14
14470050.8;-104.17
14520304.6;-103.86
14570558.4;-104.99
14620812.2;-104.27
14671066.0;-101.58
14721319.8;-104.40
14771573.6;-104.48
14821827.4;-103.65
14872081.2;-104.61
14922335.0;-104.79
14972588.8;-104.80
15022842.6;-103.87
15073096.4;-105.21
15123350.3;-104.94
15173604.1;-104.88
15223857.9;-105.18
15274111.7;-104.95
15324365.5;-104.11
15374619.3;-104.04
15424873.1;-104.85
15475126.9;-104.85
15525380.7;-104.33
15575634.5;-104.68
15625888.3;-104.78
15676142.1;-105.32
15726395.9;-103.84
15776649.7;-104.08
15826903.6;-105.62
15877157.4;-104.95
15927411.2;-105.28
15977665.0;-104.34
16027918.8;-104.55
16078172.6;-104.41
16128426.4;-104.67
16178680.2;-104.93
16228934.0;-105.39
16279187.8;-104.77
16329441.6;-105.21
16379695.4;-104.72
16429949.2;-103.63
16480203.0;-104.87
16530456.9;-105.09
16580710.7;-104.84
16630964.5;-104.45
16681218.3;-104.82
16731472.1;-105.22
16781725.9;-105.65
16831979.7;-105.26
16882233.5;-105.25
16932487.3;-105.31
16982741.1;-104.86
17032994.9;-105.37
17083248.7;-104.84
17133502.5;-105.25
17183756.3;-104.62
17234010.2;-104.76
17284264.0;-105.49
17334517.8;-104.68
17384771.6;-105.47
17435025.4;-105.16
17485279.2;-104.64
17535533.0;-104.85
17585786.8;-104.82
17636040.6;-105.97
17686294.4;-105.36
17736548.2;-105.63
17786802.0;-105.19
17837055.8;-104.33
17887309.6;-103.99
17937563.5;-105.02
17987817.3;-106.34
18038071.1;-105.79
18088324.9;-105.58
18138578.7;-104.89
18188832.5;-105.52
18239086.3;-106.16
18289340.1;-105.87
18339593.9;-104.94
18389847.7;-105.58
18440101.5;-106.01
18490355.3;-104.38
18540609.1;-105.40
18590862.9;-105.95
18641116.8;-105.21
18691370.6;-103.52
18741624.4;-103.64
18791878.2;-105.22
18842132.0;-105.70
18892385.8;-105.39
18942639.6;-104.95
18992893.4;-104.38
19043147.2;-104.09
19093401.0;-105.03
19143654.8;-104.05
19193908.6;-104.61
19244162.4;-104.89
19294416.2;-104.72
19344670.1;-104.77
19394923.9;-104.31
19445177.7;-105.72
19495431.5;-105.54
19545685.3;-104.87
19595939.1;-105.28
19646192.9;-105.51
19696446.7;-105.33
19746700.5;-105.48
19796954.3;-105.51
19847208.1;-105.20
19897461.9;-104.67
19947715.7;-105.10
19997969.5;-105.11
20048223.4;-105.51
20098477.2;-105.41
20148731.0;-105.22
20198984.8;-105.77
20249238.6;-97.79
20299492.4;-76.35
20349746.2;-77.43
20400000.0;-105.01
20450253.8;-105.21
20500507.6;-105.12
20550761.4;-106.06
20601015.2;-105.63
20651269.0;-105.61
20701522.8;-105.03
20751776.6;-104.73
20802030.5;-106.33
20852284.3;-106.16
20902538.1;-105.64
20952791.9;-105.51
21003045.7;-105.04
21053299.5;-105.97
21103553.3;-105.60
21153807.1;-105.94
21204060.9;-105.88
21254314.7;-105.79
21304568.5;-105.77
21354822.3;-105.71
21405076.1;-105.33
21455329.9;-104.98
21505583.8;-104.45
21555837.6;-104.44
21606091.4;-104.76
21656345.2;-105.65
21706599.0;-105.91
21756852.8;-105.16
21807106.6;-104.70
21857360.4;-105.35
21907614.2;-105.58
21957868.0;-104.93
22008121.8;-105.35
22058375.6;-105.09
22108629.4;-104.99
22158883.2;-105.02
22209137.1;-105.77
22259390.9;-105.04
22309644.7;-103.98
22359898.5;-104.58
22410152.3;-105.31
22460406.1;-106.16
22510659.9;-105.26
22560913.7;-105.21
22611167.5;-106.10
22661421.3;-105.04
22711675.1;-104.13
22761928.9;-104.50
22812182.7;-105.12
22862436.5;-105.90
22912690.4;-105.24
22962944.2;-105.11
23013198.0;-105.47
23063451.8;-105.28
23113705.6;-104.89
23163959.4;-105.24
23214213.2;-106.18
23264467.0;-106.04
23314720.8;-105.64
23364974.6;-106.22
23415228.4;-105.26
23465482.2;-104.97
23515736.0;-105.64
23565989.8;-105.99
23616243.7;-106.13
23666497.5;-105.67
23716751.3;-104.69
23767005.1;-104.99
23817258.9;-105.12
23867512.7;-104.52
23917766.5;-104.96
23968020.3;-105.70
24018274.1;-105.00
24068527.9;-105.36
24118781.7;-105.24
24169035.5;-104.93
24219289.3;-106.06
24269543.1;-105.79
24319797.0;-105.60
24370050.8;-105.83
24420304.6;-105.04
24470558.4;-105.12
24520812.2;-105.18
24571066.0;-105.31
24621319.8;-105.02
24671573.6;-105.93
24721827.4;-106.31
24772081.2;-105.35
24822335.0;-105.69
24872588.8;-106.27
24922842.6;-104.86
24973096.4;-102.51
25023350.3;-103.97
25073604.1;-106.39
25123857.9;-106.50
25174111.7;-105.83
25224365.5;-105.83
25274619.3;-105.78
25324873.1;-105.41
25375126.9;-105.95
25425380.7;-106.36
25475634.5;-105.89
25525888.3;-105.47
25576142.1;-105.32
25626395.9;-105.57
25676649.7;-106.29
25726903.6;-106.16
25777157.4;-105.76
25827411.2;-105.81
25877665.0;-105.45
25927918.8;-105.76
25978172.6;-105.83
26028426.4;-105.02
26078680.2;-105.01
26128934.0;-104.91
26179187.8;-105.53
26229441.6;-105.97
26279695.4;-105.06
26329949.2;-104.18
26380203.0;-105.03
26430456.9;-105.79
26480710.7;-106.07
26530964.5;-105.88
26581218.3;-105.37
26631472.1;-104.72
26681725.9;-104.35
26731979.7;-105.06
26782233.5;-105.71
26832487.3;-105.77
26882741.1;-105.65
26932994.9;-105.38
26983248.7;-105.04
27033502.5;-100.80
27083756.3;-85.02
27134010.2;-87.29
27184264.0;-105.45
27234517.8;-104.68
27284771.6;-104.67
27335025.4;-105.62
27385279.2;-105.98
27435533.0;-106.30
27485786.8;-106.25
27536040.6;-105.60
27586294.4;-106.03
27636548.2;-106.37
27686802.0;-105.67
27737055.8;-105.71
27787309.6;-105.99
27837563.5;-106.01
27887817.3;-105.52
27938071.1;-104.76
27988324.9;-105.64
28038578.7;-106.23
28088832.5;-106.26
28139086.3;-105.29
28189340.1;-104.95
28239593.9;-105.74
28289847.7;-106.05
28340101.5;-106.10
28390355.3;-106.19
28440609.1;-105.79
28490862.9;-105.13
28541116.8;-105.91
28591370.6;-105.97
28641624.4;-105.82
28691878.2;-106.82
28742132.0;-106.41
28792385.8;-105.14
28842639.6;-104.97
28892893.4;-105.39
28943147.2;-105.83
28993401.0;-105.66
29043654.8;-105.55
29093908.6;-106.23
29144162.4;-106.57
29194416.2;-106.85
29244670.1;-106.61
29294923.9;-105.81
29345177.7;-105.41
29395431.5;-105.72
29445685.3;-106.02
29495939.1;-105.34
29546192.9;-105.27
29596446.7;-105.65
29646700.5;-105.49
29696954.3;-105.93
29747208.1;-106.78
29797461.9;-105.79
29847715.7;-105.69
29897969.5;-106.39
29948223.4;-106.22
29998477.2;-106.46
30048731.0;-106.69
30098984.8;-106.26
30149238.6;-106.02
30199492.4;-106.17
30249746.2;-105.87
30300000.0;-105.92
30350253.8;-106.26
30400507.6;-106.92
30450761.4;-106.58
30501015.2;-105.91
30551269.0;-106.35
30601522.8;-106.27
30651776.6;-105.56
30702030.5;-105.71
30752284.3;-106.50
30802538.1;-106.77
30852791.9;-106.39
30903045.7;-106.04
30953299.5;-105.97
31003553.3;-106.11
31053807.1;-105.74
31104060.9;-105.84
31154314.7;-105.77
31204568.5;-105.97
31254822.3;-106.01
31305076.1;-105.68
31355329.9;-106.01
31405583.8;-106.19
31455837.6;-106.42
31506091.4;-106.38
31556345.2;-106.91
31606599.0;-106.54
31656852.8;-106.16
31707106.6;-106.57
31757360.4;-107.42
31807614.2;-107.11
31857868.0;-106.53
31908121.8;-106.77
31958375.6;-106.32
32008629.4;-106.44
32058883.2;-106.15
32109137.1;-105.97
32159390.9;-106.29
32209644.7;-105.74
32259898.5;-106.44
32310152.3;-106.84
32360406.1;-106.98
32410659.9;-107.54
32460913.7;-106.32
32511167.5;-105.93
32561421.3;-105.66
32611675.1;-105.34
32661928.9;-105.85
32712182.7;-106.17
32762436.5;-105.94
32812690.4;-106.34
32862944.2;-106.07
32913198.0;-105.61
32963451.8;-106.20
33013705.6;-106.37
33063959.4;-105.79
33114213.2;-105.97
33164467.0;-106.03
33214720.8;-105.64
33264974.6;-105.09
33315228.4;-104.51
33365482.2;-105.38
33415736.0;-106.53
33465989.8;-107.17
33516243.7;-107.79
33566497.5;-107.39
33616751.3;-106.61
33667005.1;-106.40
33717258.9;-106.48
33767512.7;-106.89
33817766.5;-103.39
33868020.3;-85.92
33918274.1;-91.69
33968527.9;-105.23
34018781.7;-105.07
34069035.5;-105.00
34119289.3;-105.89
34169543.1;-106.75
34219797.0;-106.61
34270050.8;-106.31
34320304.6;-106.27
34370558.4;-105.74
34420812.2;-105.38
34471066.0;-105.06
34521319.8;-105.66
34571573.6;-106.48
34621827.4;-106.55
34672081.2;-106.25
34722335.0;-106.30
34772588.8;-106.64
34822842.6;-106.25
34873096.4;-106.51
34923350.3;-105.99
34973604.1;-105.72
35023857.9;-105.96
35074111.7;-104.76
35124365.5;-105.89
35174619.3;-107.70
35224873.1;-107.28
35275126.9;-106.75
35325380.7;-106.10
35375634.5;-106.13
35425888.3;-106.21
35476142.1;-105.83
35526395.9;-106.46
35576649.7;-106.59
35626903.6;-105.68
35677157.4;-105.28
35727411.2;-106.36
35777665.0;-106.68
35827918.8;-105.94
35878172.6;-105.64
35928426.4;-105.50
35978680.2;-105.26
36028934.0;-105.94
36079187.8;-106.83
36129441.6;-107.34
36179695.4;-106.84
36229949.2;-106.08
36280203.0;-106.13
36330456.9;-106.02
36380710.7;-105.89
36430964.5;-105.87
36481218.3;-106.27
36531472.1;-106.47
36581725.9;-106.21
36631979.7;-106.21
36682233.5;-106.59
36732487.3;-106.15
36782741.1;-106.87
36832994.9;-106.32
36883248.7;-105.94
36933502.5;-106.28
36983756.3;-106.78
37034010.2;-106.24
37084264.0;-106.02
37134517.8;-105.92
37184771.6;-105.60
37235025.4;-106.12
37285279.2;-106.56
37335533.0;-106.48
37385786.8;-106.53
37436040.6;-105.99
37486294.4;-106.01
37536548.2;-106.70
37586802.0;-107.44
37637055.8;-106.04
37687309.6;-106.49
37737563.5;-106.87
37787817.3;-106.59
37838071.1;-106.09
37888324.9;-106.40
37938578.7;-106.58
37988832.5;-106.66
38039086.3;-106.73
38089340.1;-106.90
38139593.9;-106.46
38189847.7;-106.14
38240101.5;-106.11
38290355.3;-105.95
38340609.1;-105.89
38390862.9;-105.99
38441116.8;-106.67
38491370.6;-106.87
38541624.4;-106.27
38591878.2;-106.35
38642132.0;-106.71
38692385.8;-107.49
38742639.6;-106.97
38792893.4;-106.71
38843147.2;-106.25
38893401.0;-106.33
38943654.8;-106.17
38993908.6;-105.89
39044162.4;-106.28
39094416.2;-106.98
39144670.1;-107.45
39194923.9;-106.77
39245177.7;-106.27
39295431.5;-105.82
39345685.3;-106.03
39395939.1;-106.43
39446192.9;-105.87
39496446.7;-106.42
39546700.5;-106.47
39596954.3;-106.25
39647208.1;-106.59
39697461.9;-106.04
39747715.7;-106.60
39797969.5;-106.48
39848223.4;-106.07
39898477.2;-105.49
39948731.0;-105.25
39998984.8;-105.60
40049238.6;-105.25
40099492.4;-105.70
40149746.2;-106.65
40200000.0;-106.15
40250253.8;-105.49
40300507.6;-106.34
40350761.4;-106.28
40401015.2;-106.84
40451269.0;-106.75
40501522.8;-106.50
40551776.6;-106.24
40602030.5;-104.12
40652284.3;-82.99
40702538.1;-95.31
40752791.9;-105.77
40803045.7;-106.25
40853299.5;-106.62
40903553.3;-106.27
40953807.1;-106.70
41004060.9;-106.45
41054314.7;-106.35
41104568.5;-105.77
41154822.3;-106.29
41205076.1;-106.16
41255329.9;-105.79
41305583.8;-106.47
41355837.6;-106.79
41406091.4;-105.41
41456345.2;-105.44
41506599.0;-105.25
41556852.8;-106.62
41607106.6;-106.77
41657360.4;-106.76
41707614.2;-106.61
41757868.0;-106.72
41808121.8;-105.94
41858375.6;-106.31
41908629.4;-106.01
41958883.2;-106.00
42009137.1;-106.45
42059390.9;-105.83
42109644.7;-106.01
42159898.5;-107.25
42210152.3;-106.64
42260406.1;-105.78
42310659.9;-106.10
42360913.7;-106.46
42411167.5;-106.82
42461421.3;-106.74
42511675.1;-106.57
42561928.9;-106.18
42612182.7;-105.40
42662436.5;-106.05
42712690.4;-107.63
42762944.2;-106.60
42813198.0;-106.36
42863451.8;-106.51
42913705.6;-106.79
42963959.4;-106.40
43014213.2;-106.75
43064467.0;-106.86
43114720.8;-106.36
43164974.6;-107.33
43215228.4;-107.15
43265482.2;-106.51
43315736.0;-105.41
43365989.8;-106.47
43416243.7;-107.47
43466497.5;-106.59
43516751.3;-106.34
43567005.1;-105.48
43617258.9;-105.88
43667512.7;-106.91
43717766.5;-106.58
43768020.3;-106.64
43818274.1;-106.59
43868527.9;-106.62
43918781.7;-106.15
43969035.5;-107.23
44019289.3;-106.54
44069543.1;-107.05
44119797.0;-106.69
44170050.8;-106.30
44220304.6;-107.00
44270558.4;-106.80
44320812.2;-106.27
44371066.0;-106.10
44421319.8;-106.03
44471573.6;-105.85
44521827.4;-105.48
44572081.2;-106.58
44622335.0;-105.72
44672588.8;-107.30
44722842.6;-106.79
44773096.4;-106.72
44823350.3;-106.68
44873604.1;-106.44
44923857.9;-105.74
44974111.7;-105.09
45024365.5;-106.26
45074619.3;-106.86
45124873.1;-106.27
