Time (s),VGS_A,VGS_B,VDS_A
0.0,-0.06250017280000009,4.8124993279999995,46.874999296
5e-10,-0.06250017280000009,4.7499993344,48.749999104
1e-09,0.12499980799999988,4.8124993279999995,48.749999104
1.5000000000000002e-09,-0.06250017280000009,4.8749993216,47.499999232
2e-09,-0.1250001664,4.9999993088,47.499999232
2.5e-09,-0.18750016000000014,5.0624993024,48.124999168
3.0000000000000004e-09,-0.1250001664,4.9999993088,49.37499904
3.5000000000000003e-09,-1.7920000017213056e-07,4.9999993088,51.249998848000004
4e-09,-1.7920000017213056e-07,4.9999993088,51.249998848000004
4.500000000000001e-09,-0.1250001664,4.8749993216,49.37499904
5e-09,-0.1250001664,4.9374993152,48.749999104
5.5000000000000004e-09,-0.06250017280000009,4.9999993088,49.37499904
6.000000000000001e-09,-1.7920000017213056e-07,4.9999993088,51.249998848000004
6.5e-09,-0.06250017280000009,4.9374993152,52.49999872
7.000000000000001e-09,-0.1250001664,4.9374993152,51.249998848000004
7.500000000000001e-09,-0.18750016000000014,4.9999993088,51.874998784
8e-09,-0.18750016000000014,4.9374993152,50.624998912
8.5e-09,-0.1250001664,4.9999993088,51.249998848000004
9.000000000000001e-09,-1.7920000017213056e-07,4.9374993152,51.874998784
9.5e-09,-1.7920000017213056e-07,4.8749993216,52.49999872
1e-08,-0.06250017280000009,4.9374993152,52.49999872
1.0500000000000001e-08,-0.18750016000000014,4.8749993216,51.249998848000004
1.1000000000000001e-08,-0.06250017280000009,4.8749993216,51.249998848000004
1.15e-08,-0.06250017280000009,4.9999993088,53.124998656
1.2000000000000002e-08,0.062499814399999964,4.9374993152,53.124998656
1.2500000000000001e-08,-1.7920000017213056e-07,4.8749993216,52.49999872
1.3e-08,-0.1250001664,4.8749993216,51.249998848000004
1.35e-08,-0.1250001664,4.9374993152,51.874998784
1.4000000000000001e-08,-0.18750016000000014,4.9374993152,51.249998848000004
1.45e-08,-0.1250001664,4.9374993152,51.874998784
1.5000000000000002e-08,-1.7920000017213056e-07,4.8749993216,51.249998848000004
1.55e-08,-0.06250017280000009,4.8749993216,51.874998784
1.6e-08,-0.1250001664,4.8749993216,49.999998976
1.6500000000000002e-08,-0.1250001664,4.8749993216,49.37499904
1.7e-08,-0.06250017280000009,4.8124993279999995,48.749999104
1.75e-08,-0.06250017280000009,4.8124993279999995,49.37499904
1.8000000000000002e-08,-1.7920000017213056e-07,4.8124993279999995,49.37499904
1.85e-08,-0.06250017280000009,4.8749993216,48.749999104
1.9e-08,-0.1250001664,4.8124993279999995,47.499999232
1.9500000000000003e-08,-0.1250001664,4.9374993152,46.249999360000004
2e-08,-0.06250017280000009,4.9374993152,45.624999424
2.05e-08,-1.7920000017213056e-07,4.8749993216,44.374999552
2.1000000000000003e-08,-1.7920000017213056e-07,4.5624993536,44.374999552
2.15e-08,-1.7920000017213056e-07,4.1249993984,43.749999616
2.2000000000000002e-08,-0.1250001664,3.7499994367999996,41.249999872000004
2.2500000000000003e-08,-0.1250001664,3.4374994687999996,40.624999936
2.3e-08,-0.1250001664,3.1874994944,38.750000127999996
2.3500000000000002e-08,-0.1250001664,2.6874995455999997,39.375000064
2.4000000000000003e-08,-1.7920000017213056e-07,1.9374996223999998,38.125000192
2.45e-08,-0.06250017280000009,0.9999997183999998,36.250000384
2.5000000000000002e-08,-0.06250017280000009,-1.7920000017213056e-07,34.375000576
2.55e-08,-0.1250001664,-1.0000000768000001,33.750000639999996
2.6e-08,-0.1250001664,-1.75,32.500000768
2.6500000000000002e-08,-0.1250001664,-2.1874999552,31.875000831999998
2.7e-08,-0.06250017280000009,-2.4999999232,30.62500096
2.75e-08,-0.1250001664,-2.6249999103999997,29.375001087999998
2.8000000000000003e-08,-0.06250017280000009,-2.7499998976,27.50000128
2.85e-08,-0.06250017280000009,-2.7499998976,25.000001536
2.9e-08,-0.1250001664,-2.4999999232,24.375001599999997
2.9500000000000003e-08,-0.06250017280000009,-1.9374999808,23.750001664
3.0000000000000004e-08,-0.06250017280000009,-1.0625000704,22.500001792
3.05e-08,-0.1250001664,-0.31250014719999997,20.000002048
3.1e-08,-0.1250001664,0.31249978879999984,18.12500224
3.1500000000000004e-08,-0.06250017280000009,0.4374997760000001,18.12500224
3.2e-08,-0.06250017280000009,0.49999976960000003,16.250002432
3.25e-08,-0.06250017280000009,0.6249997567999999,15.000002559999999
3.3000000000000004e-08,-0.06250017280000009,0.9999997183999998,13.750002687999999
3.35e-08,-0.1250001664,1.3749996799999997,12.500002815999999
3.4e-08,-0.18750016000000014,1.4999996672,11.875002879999997
3.4500000000000005e-08,-0.18750016000000014,1.2499996928,10.625003008
3.5e-08,-0.1250001664,0.8124997376,8.750003199999998
3.55e-08,-0.1250001664,0.5624997632,8.125003264
3.6000000000000005e-08,-0.1250001664,0.6249997567999999,6.250003456000002
3.65e-08,-0.18750016000000014,0.4374997760000001,4.375003647999996
3.7e-08,-0.18750016000000014,0.062499814399999964,3.7500037119999945
3.7500000000000005e-08,-0.18750016000000014,-0.4375001344,3.7500037119999945
3.8e-08,-0.25000015360000005,-0.6875001088000001,2.500003839999998
3.85e-08,-0.25000015360000005,-0.6250001152,1.2500039680000015
3.9000000000000005e-08,-0.31250014719999997,-0.3750001408000001,-0.624995840000004
3.95e-08,-0.25000015360000005,-0.31250014719999997,4.0959999978440464e-06
4e-08,-0.25000015360000005,-0.6250001152,-0.624995840000004
4.0500000000000005e-08,-0.31250014719999997,-0.8750000896000001,-0.624995840000004
4.1e-08,-0.25000015360000005,-0.8750000896000001,-2.4999956480000023
4.15e-08,-0.31250014719999997,-0.5000001279999999,-3.749995519999999
4.2000000000000006e-08,-0.25000015360000005,0.062499814399999964,-4.374995456000001
4.2500000000000003e-08,-0.25000015360000005,0.12499980799999988,-4.374995456000001
4.3e-08,-0.1250001664,-0.06250017280000009,-4.999995392000002
4.3500000000000006e-08,-0.1250001664,-0.31250014719999997,-3.124995584000004
4.4000000000000004e-08,-0.06250017280000009,-0.1250001664,-3.124995584000004
4.45e-08,0.062499814399999964,0.18749980160000002,-4.374995456000001
4.5000000000000006e-08,0.24999979519999993,0.37499978239999976,-3.749995519999999
4.5500000000000004e-08,0.4374997760000001,0.24999979519999993,-3.749995519999999
4.6e-08,0.4374997760000001,0.062499814399999964,-3.749995519999999
4.6500000000000006e-08,0.49999976960000003,0.062499814399999964,-3.124995584000004
4.7000000000000004e-08,0.4374997760000001,0.24999979519999993,-3.749995519999999
4.75e-08,0.4374997760000001,0.37499978239999976,-1.8749957120000005
4.8000000000000006e-08,0.4374997760000001,0.062499814399999964,-2.4999956480000023
4.8500000000000004e-08,0.49999976960000003,-0.31250014719999997,-0.624995840000004
4.9e-08,0.6249997567999999,-0.4375001344,-1.2499957760000058
4.95e-08,0.7499997440000001,-0.18750016000000014,-1.2499957760000058
5.0000000000000004e-08,1.0624997119999997,0.12499980799999988,-0.624995840000004
5.05e-08,1.4999996672,0.12499980799999988,-1.2499957760000058
5.1e-08,1.9999996159999998,-0.31250014719999997,-1.8749957120000005
5.1500000000000005e-08,2.4999995647999995,-0.5000001279999999,-1.2499957760000058
5.2e-08,2.9374995200000003,-0.4375001344,-0.624995840000004
5.25e-08,3.3124994815999997,-0.18750016000000014,-1.2499957760000058
5.3000000000000005e-08,3.6249994495999998,-0.06250017280000009,-0.624995840000004
5.35e-08,3.9374994175999998,-0.06250017280000009,4.0959999978440464e-06
5.4e-08,4.187499391999999,-0.18750016000000014,4.0959999978440464e-06
5.4500000000000005e-08,4.3749993728,-0.25000015360000005,4.0959999978440464e-06
5.5e-08,4.6249993472,-0.1250001664,4.0959999978440464e-06
5.55e-08,4.8124993279999995,0.062499814399999964,0.6250040319999997
5.6000000000000005e-08,5.0624993024,-1.7920000017213056e-07,-0.624995840000004
5.65e-08,5.1874992896,-0.1250001664,-1.2499957760000058
5.7e-08,5.4999992576,-0.18750016000000014,-2.4999956480000023
5.7500000000000005e-08,5.4374992639999995,-1.7920000017213056e-07,-1.8749957120000005
5.8e-08,5.4999992576,0.18749980160000002,-1.8749957120000005
5.85e-08,5.562499251199999,0.18749980160000002,-1.2499957760000058
5.9000000000000006e-08,5.562499251199999,-0.06250017280000009,-1.8749957120000005
5.9500000000000003e-08,5.4999992576,-0.25000015360000005,-1.8749957120000005
6.000000000000001e-08,5.4374992639999995,-0.25000015360000005,-1.8749957120000005
6.05e-08,5.4374992639999995,-0.1250001664,-2.4999956480000023
6.1e-08,5.3749992704,0.062499814399999964,-1.8749957120000005
6.15e-08,5.3749992704,0.062499814399999964,-1.2499957760000058
6.2e-08,5.3124992768,-0.06250017280000009,-1.8749957120000005
6.250000000000001e-08,5.249999283199999,-0.25000015360000005,-1.8749957120000005
6.300000000000001e-08,5.1874992896,-0.18750016000000014,-2.4999956480000023
6.35e-08,5.1249992959999995,-0.06250017280000009,-1.2499957760000058
6.4e-08,4.9999993088,-1.7920000017213056e-07,-1.2499957760000058
6.45e-08,4.9999993088,-0.06250017280000009,-0.624995840000004
6.5e-08,4.8749993216,-0.18750016000000014,-0.624995840000004
6.55e-08,4.7499993344,-0.25000015360000005,-1.2499957760000058
6.600000000000001e-08,4.7499993344,-1.7920000017213056e-07,-1.8749957120000005
6.65e-08,4.7499993344,-1.7920000017213056e-07,-1.8749957120000005
6.7e-08,4.6874993408,-0.06250017280000009,-1.8749957120000005
6.75e-08,4.6874993408,-0.18750016000000014,-1.2499957760000058
6.8e-08,4.6874993408,-0.25000015360000005,-1.8749957120000005
6.85e-08,4.6874993408,-0.18750016000000014,-2.4999956480000023
6.900000000000001e-08,4.6874993408,-1.7920000017213056e-07,-1.8749957120000005
6.950000000000001e-08,4.7499993344,0.062499814399999964,-1.2499957760000058
7e-08,4.6874993408,0.062499814399999964,-1.8749957120000005
7.05e-08,4.6874993408,-0.06250017280000009,-1.8749957120000005
7.1e-08,4.7499993344,-0.18750016000000014,-1.8749957120000005
7.15e-08,4.7499993344,-0.18750016000000014,-0.624995840000004
