Time (s),V_PRI,V_SEC,V_IN,V_OUT
0.0,-36.24990976000004,-235.4999808,25.043250012159998,45.45337500352
5e-10,-51.874910720000116,-235.4999808,25.04950001152,45.46275000256
1e-09,-51.874910720000116,-251.12498176000003,25.04950001152,45.46900000192
1.5000000000000002e-09,-36.24990976000004,-251.12498176000003,25.04950001152,45.4721250016
2e-09,-36.24990976000004,-235.4999808,25.05575001088,45.47837500096
2.5e-09,-20.624908799999957,-251.12498176000003,25.05575001088,45.490874999679995
3.0000000000000004e-09,-4.999907840000105,-266.74998272,25.05575001088,45.48462500032
3.5000000000000003e-09,-36.24990976000004,-282.37498368,25.04950001152,45.48462500032
4e-09,-4.999907840000105,-282.37498368,25.03075001344,45.4721250016
4.500000000000001e-09,-4.999907840000105,-266.74998272,25.01825001472,45.46587500224
5e-09,-4.999907840000105,-266.74998272,25.012000015359998,45.45025000384
5.5000000000000004e-09,-4.999907840000105,-266.74998272,24.99950001664,45.4408750048
6.000000000000001e-09,10.625093119999974,-251.12498176000003,24.993250017279998,45.43150000576
6.5e-09,-4.999907840000105,-266.74998272,24.98075001856,45.41900000704
7.000000000000001e-09,10.625093119999974,-266.74998272,24.962000020479998,45.41587500736
7.500000000000001e-09,10.625093119999974,-266.74998272,24.96825001984,45.41587500736
8e-09,10.625093119999974,-266.74998272,24.962000020479998,45.4252500064
8.5e-09,26.250094080000054,-251.12498176000003,24.95575002112,45.444000004479996
9.000000000000001e-09,10.625093119999974,-251.12498176000003,24.95575002112,45.459625002879996
9.5e-09,26.250094080000054,-266.74998272,24.93700002304,45.475250001279996
1e-08,26.250094080000054,-251.12498176000003,24.930750023679998,45.48775
1.0500000000000001e-08,41.875095039999906,-251.12498176000003,24.92450002432,45.50962499776
1.1000000000000001e-08,57.500095999999985,-266.74998272,24.92450002432,45.51587499712
1.15e-08,41.875095039999906,-266.74998272,24.91825002496,45.522124996479995
1.2000000000000002e-08,41.875095039999906,-251.12498176000003,24.91825002496,45.51274999744
1.2500000000000001e-08,57.500095999999985,-235.4999808,24.912000025599998,45.50024999872
1.3e-08,57.500095999999985,-235.4999808,24.930750023679998,45.490874999679995
1.35e-08,41.875095039999906,-219.87497984000004,24.943250022399997,45.48462500032
1.4000000000000001e-08,73.12509695999984,-219.87497984000004,24.96825001984,45.48775
1.45e-08,57.500095999999985,-235.4999808,24.98075001856,45.48462500032
1.5000000000000002e-08,73.12509695999984,-219.87497984000004,24.98075001856,45.49712499904
1.55e-08,73.12509695999984,-219.87497984000004,24.99950001664,45.506499998079995
1.6e-08,88.75009791999992,-204.24997888000001,24.99950001664,45.5189999968
1.6500000000000002e-08,88.75009791999992,-204.24997888000001,25.005750016,45.5346249952
1.7e-08,88.75009791999992,-188.62497792,25.01825001472,45.537749994879995
1.75e-08,73.12509695999984,-204.24997888000001,25.005750016,45.52837499584
1.8000000000000002e-08,88.75009791999992,-188.62497792,24.99950001664,45.5189999968
1.85e-08,88.75009791999992,-188.62497792,25.012000015359998,45.51274999744
1.9e-08,120.00009983999985,-219.87497984000004,25.024500014079997,45.49399999936
1.9500000000000003e-08,88.75009791999992,-204.24997888000001,25.0370000128,45.490874999679995
2e-08,104.37509888,-188.62497792,25.0370000128,45.48462500032
2.05e-08,104.37509888,-188.62497792,25.0370000128,45.4721250016
2.1000000000000003e-08,104.37509888,-172.99997696000003,25.043250012159998,45.46587500224
2.15e-08,88.75009791999992,-172.99997696000003,25.043250012159998,45.459625002879996
2.2000000000000002e-08,104.37509888,-157.374976,25.05575001088,45.4565000032
2.2500000000000003e-08,104.37509888,-157.374976,25.05575001088,45.45337500352
2.3e-08,104.37509888,-172.99997696000003,25.043250012159998,45.4565000032
2.3500000000000002e-08,120.00009983999985,-141.74997504000004,25.0370000128,45.4565000032
2.4000000000000003e-08,120.00009983999985,-141.74997504000004,25.03075001344,45.4565000032
2.45e-08,120.00009983999985,-141.74997504000004,25.03075001344,45.46900000192
2.5000000000000002e-08,104.37509888,-126.12497408000002,25.0370000128,45.46587500224
2.55e-08,120.00009983999985,-141.74997504000004,25.0370000128,45.4565000032
2.6e-08,120.00009983999985,-126.12497408000002,25.04950001152,45.444000004479996
2.6500000000000002e-08,120.00009983999985,-126.12497408000002,25.0682500096,45.43462500544
2.7e-08,151.25010176,-141.74997504000004,25.08700000768,45.42212500672
2.75e-08,120.00009983999985,-141.74997504000004,25.105750005759997,45.41587500736
2.8000000000000003e-08,135.62510079999993,-126.12497408000002,25.105750005759997,45.409625008
2.85e-08,151.25010176,-126.12497408000002,25.093250007039998,45.40337500864
2.9e-08,135.62510079999993,-126.12497408000002,25.08075000832,45.397125009279996
2.9500000000000003e-08,120.00009983999985,-110.49997311999999,25.06200001024,45.40025000896
3.0000000000000004e-08,166.87510271999986,-126.12497408000002,25.0682500096,45.41587500736
3.05e-08,151.25010176,-126.12497408000002,25.0682500096,45.43462500544
3.1e-08,151.25010176,-126.12497408000002,25.043250012159998,45.4565000032
3.1500000000000004e-08,166.87510271999986,-110.49997311999999,25.024500014079997,45.47837500096
3.2e-08,182.50010367999994,-110.49997311999999,25.012000015359998,45.49712499904
3.25e-08,166.87510271999986,-110.49997311999999,25.012000015359998,45.51587499712
3.3000000000000004e-08,166.87510271999986,-110.49997311999999,25.024500014079997,45.52524999616
3.35e-08,166.87510271999986,-110.49997311999999,25.03075001344,45.52524999616
3.4e-08,166.87510271999986,-94.87497216000003,25.01825001472,45.5189999968
3.4500000000000005e-08,182.50010367999994,-94.87497216000003,24.99950001664,45.51587499712
3.5e-08,198.12510464000002,-94.87497216000003,24.993250017279998,45.50024999872
3.55e-08,166.87510271999986,-94.87497216000003,24.98700001792,45.49712499904
3.6000000000000005e-08,213.75010559999987,-94.87497216000003,24.98075001856,45.49399999936
3.65e-08,213.75010559999987,-63.62497024000004,24.962000020479998,45.48150000064
3.7e-08,213.75010559999987,-79.2499712,24.95575002112,45.46587500224
3.7500000000000005e-08,198.12510464000002,-63.62497024000004,24.94950002176,45.45337500352
3.8e-08,213.75010559999987,-63.62497024000004,24.96825001984,45.4408750048
3.85e-08,213.75010559999987,-63.62497024000004,24.993250017279998,45.43150000576
3.9000000000000005e-08,213.75010559999987,-79.2499712,25.012000015359998,45.43150000576
3.95e-08,213.75010559999987,-47.999969280000016,25.03075001344,45.428375006079996
4e-08,213.75010559999987,-47.999969280000016,25.01825001472,45.43150000576
4.0500000000000005e-08,213.75010559999987,-32.374968319999994,25.01825001472,45.44712500416
4.1e-08,213.75010559999987,-32.374968319999994,25.03075001344,45.45337500352
4.15e-08,213.75010559999987,-32.374968319999994,25.0370000128,45.459625002879996
4.2000000000000006e-08,229.37510655999995,-1.124966400000062,25.0370000128,45.46275000256
4.2500000000000003e-08,229.37510655999995,-16.749967360000028,25.012000015359998,45.46587500224
4.3e-08,229.37510655999995,-32.374968319999994,24.9745000192,45.46275000256
4.3500000000000006e-08,198.12510464000002,-32.374968319999994,24.930750023679998,45.459625002879996
4.4000000000000004e-08,213.75010559999987,-1.124966400000062,24.89950002688,45.45025000384
4.45e-08,229.37510655999995,-1.124966400000062,24.88700002816,45.43462500544
