Time (s),V_MR
0.0,0.76562499136
5e-10,0.76562499136
1e-09,0.76562499136
1.5000000000000002e-09,0.78124999232
2e-09,0.79687499328
2.5e-09,0.81249999424
3.0000000000000004e-09,0.81249999424
3.5000000000000003e-09,0.85937499712
4e-09,0.87499999808
4.500000000000001e-09,0.89062499904
5e-09,0.92187500096
5.5000000000000004e-09,0.93750000192
6.000000000000001e-09,0.9843750048
6.5e-09,1.00000000576
7.000000000000001e-09,1.0156250067200001
7.500000000000001e-09,1.03125000768
8e-09,1.04687500864
8.5e-09,1.0625000096
9.000000000000001e-09,1.10937501248
9.5e-09,1.1406250144
1e-08,1.18750001728
1.0500000000000001e-08,1.20312501824
1.1000000000000001e-08,1.2187500192
1.15e-08,1.2187500192
1.2000000000000002e-08,1.26562502208
1.2500000000000001e-08,1.31250002496
1.3e-08,1.35937502784
1.35e-08,1.39062502976
1.4000000000000001e-08,1.4531250336000001
1.45e-08,1.50000003648
1.5000000000000002e-08,1.5312500384
1.55e-08,1.56250004032
1.6e-08,1.5781250412799999
1.6500000000000002e-08,1.59375004224
1.7e-08,1.62500004416
1.75e-08,1.65625004608
1.8000000000000002e-08,1.70312504896
1.85e-08,1.73437505088
1.9e-08,1.78125005376
1.9500000000000003e-08,1.81250005568
2e-08,1.85937505856
2.05e-08,1.8906250604800001
2.1000000000000003e-08,1.90625006144
2.15e-08,1.93750006336
2.2000000000000002e-08,1.93750006336
2.2500000000000003e-08,1.98437506624
2.3e-08,2.03125006912
2.3500000000000002e-08,2.09375007296
2.4000000000000003e-08,2.14062507584
2.45e-08,2.14062507584
2.5000000000000002e-08,2.14062507584
2.55e-08,2.12500007488
2.6e-08,2.1562500768
2.6500000000000002e-08,2.21875008064
2.7e-08,2.28125008448
2.75e-08,2.32812508736
2.8000000000000003e-08,2.32812508736
2.85e-08,2.3125000864
2.9e-08,2.32812508736
2.9500000000000003e-08,2.3593750892800003
3.0000000000000004e-08,2.40625009216
3.05e-08,2.4218750931199997
3.1e-08,2.45312509504
3.1500000000000004e-08,2.4218750931199997
3.2e-08,2.4218750931199997
3.25e-08,2.45312509504
3.3000000000000004e-08,2.50000009792
3.35e-08,2.5312500998400003
3.4e-08,2.5312500998400003
3.4500000000000005e-08,2.48437509696
3.5e-08,2.48437509696
3.55e-08,2.48437509696
3.6000000000000005e-08,2.5312500998400003
3.65e-08,2.56250010176
3.7e-08,2.56250010176
3.7500000000000005e-08,2.5468751008
3.8e-08,2.5468751008
3.85e-08,2.56250010176
3.9000000000000005e-08,2.5937501036799997
3.95e-08,2.5937501036799997
4e-08,2.51562509888
4.0500000000000005e-08,2.45312509504
4.1e-08,2.40625009216
4.15e-08,2.40625009216
4.2000000000000006e-08,2.4218750931199997
4.2500000000000003e-08,2.4218750931199997
4.3e-08,2.43750009408
4.3500000000000006e-08,2.40625009216
4.4000000000000004e-08,2.37500009024
4.45e-08,2.37500009024
4.5000000000000006e-08,2.3593750892800003
4.5500000000000004e-08,2.3125000864
4.6e-08,2.26562508352
4.6500000000000006e-08,2.17187507776
4.7000000000000004e-08,2.09375007296
4.75e-08,2.0781250719999997
4.8000000000000006e-08,2.0781250719999997
4.8500000000000004e-08,2.09375007296
4.9e-08,2.0781250719999997
4.95e-08,2.04687507008
5.0000000000000004e-08,1.98437506624
5.05e-08,1.95312506432
5.1e-08,1.9218750624
5.1500000000000005e-08,1.8906250604800001
5.2e-08,1.82812505664
5.25e-08,1.7500000518399998
5.3000000000000005e-08,1.687500048
5.35e-08,1.67187504704
5.4e-08,1.687500048
5.4500000000000005e-08,1.67187504704
5.5e-08,1.6093750432
5.55e-08,1.5312500384
5.6000000000000005e-08,1.4843750355199998
5.65e-08,1.4531250336000001
5.7e-08,1.46875003456
5.7500000000000005e-08,1.42187503168
5.8e-08,1.35937502784
5.85e-08,1.25000002112
5.9000000000000006e-08,1.18750001728
5.9500000000000003e-08,1.18750001728
6.000000000000001e-08,1.17187501632
6.05e-08,1.15625001536
6.1e-08,1.12500001344
6.15e-08,1.07812501056
6.2e-08,1.0156250067200001
6.250000000000001e-08,1.00000000576
6.300000000000001e-08,1.00000000576
6.35e-08,0.96875000384
6.4e-08,0.90625
6.45e-08,0.84374999616
6.5e-08,0.79687499328
6.55e-08,0.78124999232
6.600000000000001e-08,0.81249999424
6.65e-08,0.79687499328
6.7e-08,0.78124999232
6.75e-08,0.73437498944
6.8e-08,0.70312498752
6.85e-08,0.6718749856
6.900000000000001e-08,0.6718749856
