Time (s),V_MR
0.0,5.3744996352
5e-10,5.3119996416
1e-09,5.2807496448
1.5000000000000002e-09,5.2807496448
2e-09,5.249499648
2.5e-09,5.249499648
3.0000000000000004e-09,5.1869996544
3.5000000000000003e-09,5.1557496576
4e-09,5.093249664
4.500000000000001e-09,5.0307496704
5e-09,4.9682496768
5.5000000000000004e-09,4.9057496832
6.000000000000001e-09,4.8432496896
6.5e-09,4.7494996992
7.000000000000001e-09,4.6244997119999995
7.500000000000001e-09,4.5619997184
8e-09,4.468249728
8.5e-09,4.4057497344
9.000000000000001e-09,4.311999744
9.5e-09,4.2182497536
1e-08,4.0932497664
1.0500000000000001e-08,3.9994997760000004
1.1000000000000001e-08,3.8744997887999997
1.15e-08,3.7494998016
1.2000000000000002e-08,3.6557498111999998
1.2500000000000001e-08,3.4994998272
1.3e-08,3.4057498368
1.35e-08,3.2807498496000003
1.4000000000000001e-08,3.1244998656
1.45e-08,3.0619998720000003
1.5000000000000002e-08,2.8744998912
1.55e-08,2.749499904
1.6e-08,2.6244999168
1.6500000000000002e-08,2.4994999296
1.7e-08,2.3744999424
1.75e-08,2.280749952
1.8000000000000002e-08,2.1244999680000003
1.85e-08,1.9369999872
1.9e-08,1.8432499968
1.9500000000000003e-08,1.7495000064000001
2e-08,1.655750016
2.05e-08,1.5307500288
2.1000000000000003e-08,1.343250048
2.15e-08,1.2495000576000002
2.2000000000000002e-08,1.1557500672
2.2500000000000003e-08,1.1245000704
2.3e-08,0.9682500864000001
2.3500000000000002e-08,0.8432500992
2.4000000000000003e-08,0.718250112
2.45e-08,0.562000128
2.5000000000000002e-08,0.4995001344000001
2.55e-08,0.4682501376000001
2.6e-08,0.3745001472
2.6500000000000002e-08,0.2495001600000002
2.7e-08,0.18700016640000006
2.75e-08,0.12450017280000014
2.8000000000000003e-08,0.06200017920000023
2.85e-08,-0.0004998143999999094
2.9e-08,-0.06299980799999982
2.9500000000000003e-08,-0.12549980159999996
3.0000000000000004e-08,-0.15674979839999992
3.05e-08,-0.18799979519999988
3.1e-08,-0.2504997887999998
3.1500000000000004e-08,-0.28174978559999997
3.2e-08,-0.3129997823999997
3.25e-08,-0.3442497791999999
3.3000000000000004e-08,-0.3442497791999999
3.35e-08,-0.3442497791999999
3.4e-08,-0.3442497791999999
3.4500000000000005e-08,-0.37549977600000006
3.5e-08,-0.37549977600000006
3.55e-08,-0.37549977600000006
3.6000000000000005e-08,-0.37549977600000006
3.65e-08,-0.3442497791999999
3.7e-08,-0.3129997823999997
3.7500000000000005e-08,-0.28174978559999997
3.8e-08,-0.21924979200000005
3.85e-08,-0.15674979839999992
3.9000000000000005e-08,-0.12549980159999996
3.95e-08,-0.06299980799999982
4e-08,-0.0004998143999999094
4.0500000000000005e-08,0.030750182400000048
4.1e-08,0.09325017600000018
4.15e-08,0.18700016640000006
4.2000000000000006e-08,0.2182501632
4.2500000000000003e-08,0.3120001536000001
4.3e-08,0.43700014080000016
4.3500000000000006e-08,0.5307501312
4.4000000000000004e-08,0.6557501184000001
4.45e-08,0.718250112
4.5000000000000006e-08,0.7807501056000001
4.5500000000000004e-08,0.8745000960000001
