Time (s),V_PRI
0.0,-35.437496064
5e-10,-35.437496064
1e-09,-30.749995776000006
1.5000000000000002e-09,-29.187495679999998
2e-09,-29.187495679999998
2.5e-09,-27.624995584000004
3.0000000000000004e-09,-26.062495487999996
3.5000000000000003e-09,-26.062495487999996
4e-09,-24.499995392000002
4.500000000000001e-09,-21.3749952
5e-09,-21.3749952
5.5000000000000004e-09,-19.812495104000007
6.000000000000001e-09,-16.687494912000005
6.5e-09,-18.249995008
7.000000000000001e-09,-15.124994815999997
7.500000000000001e-09,-13.562494720000004
8e-09,-13.562494720000004
8.5e-09,-13.562494720000004
9.000000000000001e-09,-8.874994432000008
9.5e-09,-8.874994432000008
1e-08,-7.312494336
1.0500000000000001e-08,-5.749994240000007
1.1000000000000001e-08,-5.749994240000007
1.15e-08,-4.187494143999999
1.2000000000000002e-08,-2.624994048000005
1.2500000000000001e-08,0.5000061439999968
1.3e-08,-1.062493951999997
1.35e-08,0.5000061439999968
1.4000000000000001e-08,2.0625062399999905
1.45e-08,2.0625062399999905
1.5000000000000002e-08,2.0625062399999905
1.55e-08,6.750006528
1.6e-08,5.187506431999992
1.6500000000000002e-08,5.187506431999992
1.7e-08,8.312506623999994
1.75e-08,8.312506623999994
1.8000000000000002e-08,9.875006720000002
1.85e-08,9.875006720000002
1.9e-08,11.437506815999996
1.9500000000000003e-08,11.437506815999996
2e-08,11.437506815999996
2.05e-08,14.562507007999997
2.1000000000000003e-08,11.437506815999996
2.15e-08,13.000006912000003
2.2000000000000002e-08,14.562507007999997
2.2500000000000003e-08,13.000006912000003
2.3e-08,13.000006912000003
2.3500000000000002e-08,16.12500710399999
2.4000000000000003e-08,14.562507007999997
2.45e-08,14.562507007999997
2.5000000000000002e-08,16.12500710399999
2.55e-08,17.6875072
2.6e-08,17.6875072
2.6500000000000002e-08,16.12500710399999
2.7e-08,17.6875072
2.75e-08,16.12500710399999
2.8000000000000003e-08,17.6875072
2.85e-08,19.250007295999993
2.9e-08,16.12500710399999
