Time (s),VDS_A,VDS_B,V_MR
0.0,-0.7812485120000012,35.156253696,78.437496832
5e-10,-0.7812485120000012,34.375003647999996,81.56249702400001
1e-09,-0.7812485120000012,33.5937536,84.687497216
1.5000000000000002e-09,-0.7812485120000012,32.812503551999995,89.37499750399999
2e-09,1.5359999991915174e-06,32.031253504,89.37499750399999
2.5e-09,-0.7812485120000012,31.250003456,89.37499750399999
3.0000000000000004e-09,-0.7812485120000012,31.250003456,92.49999769600001
3.5000000000000003e-09,1.5359999991915174e-06,30.468753407999998,94.062497792
4e-09,-0.7812485120000012,30.468753407999998,94.062497792
4.500000000000001e-09,-0.7812485120000012,29.68750336,95.624997888
5e-09,-0.7812485120000012,29.68750336,97.187497984
5.5000000000000004e-09,-1.5624985600000016,28.906253311999997,100.312498176
6.000000000000001e-09,-0.7812485120000012,28.906253311999997,97.187497984
6.5e-09,-0.7812485120000012,28.906253311999997,98.74999808
7.000000000000001e-09,1.5359999991915174e-06,27.343753215999996,100.312498176
7.500000000000001e-09,-0.7812485120000012,27.343753215999996,100.312498176
8e-09,1.5359999991915174e-06,27.343753215999996,100.312498176
8.5e-09,-0.7812485120000012,28.125003264,98.74999808
9.000000000000001e-09,-0.7812485120000012,28.906253311999997,100.312498176
9.5e-09,-0.7812485120000012,28.125003264,101.874998272
1e-08,-0.7812485120000012,26.562503168,98.74999808
1.0500000000000001e-08,-1.5624985600000016,26.562503168,98.74999808
1.1000000000000001e-08,-0.7812485120000012,28.125003264,98.74999808
1.15e-08,-0.7812485120000012,28.125003264,97.187497984
1.2000000000000002e-08,-0.7812485120000012,28.906253311999997,94.062497792
1.2500000000000001e-08,-0.7812485120000012,28.125003264,92.49999769600001
1.3e-08,-0.7812485120000012,28.906253311999997,92.49999769600001
1.35e-08,-1.5624985600000016,28.906253311999997,92.49999769600001
1.4000000000000001e-08,-1.5624985600000016,30.468753407999998,89.37499750399999
1.45e-08,-0.7812485120000012,31.250003456,87.812497408
1.5000000000000002e-08,-0.7812485120000012,31.250003456,86.249997312
1.55e-08,-0.7812485120000012,32.031253504,84.687497216
1.6e-08,-0.7812485120000012,32.031253504,81.56249702400001
1.6500000000000002e-08,-0.7812485120000012,32.031253504,78.437496832
1.7e-08,-0.7812485120000012,34.375003647999996,75.31249664
1.75e-08,-1.5624985600000016,35.156253696,76.874996736
1.8000000000000002e-08,-1.5624985600000016,35.937503744,73.749996544
1.85e-08,-0.7812485120000012,35.937503744,67.49999616
1.9e-08,-1.5624985600000016,35.937503744,67.49999616
1.9500000000000003e-08,-1.5624985600000016,37.50000384,64.37499596800001
2e-08,-1.5624985600000016,38.281253887999995,59.68749568
2.05e-08,-0.7812485120000012,39.843753984,54.999995392
2.1000000000000003e-08,-0.7812485120000012,41.40625408,51.8749952
2.15e-08,-1.5624985600000016,40.62500403199999,51.8749952
2.2000000000000002e-08,-1.5624985600000016,41.40625408,45.624994816
2.2500000000000003e-08,-1.5624985600000016,42.187504128,45.624994816
2.3e-08,-0.7812485120000012,44.531254272,42.49999462400001
2.3500000000000002e-08,-1.5624985600000016,46.09375436799999,37.812494336
2.4000000000000003e-08,-0.7812485120000012,46.09375436799999,33.124994048000005
2.45e-08,-1.5624985600000016,46.875004415999996,31.562493951999997
2.5000000000000002e-08,-0.7812485120000012,47.656254464,25.312493568000008
