Frequency in Hz;Power in dBm
600000.0;-83.93
650253.8;-85.59
700507.6;-86.59
750761.4;-87.10
801015.2;-88.99
851269.0;-88.27
901522.8;-89.46
951776.6;-87.96
1002030.5;-89.11
1052284.3;-89.30
1102538.1;-90.84
1152791.9;-90.79
1203045.7;-91.81
1253299.5;-91.59
1303553.3;-92.16
1353807.1;-92.16
1404060.9;-92.06
1454314.7;-92.77
1504568.5;-91.80
1554822.3;-92.66
1605076.1;-93.57
1655329.9;-94.05
1705583.8;-93.85
1755837.6;-94.34
1806091.4;-94.15
1856345.2;-94.55
1906599.0;-94.89
1956852.8;-94.60
2007106.6;-94.17
2057360.4;-94.55
2107614.2;-95.72
2157868.0;-95.37
2208121.8;-94.72
2258375.6;-96.37
2308629.4;-96.17
2358883.2;-96.19
2409137.1;-96.92
2459390.9;-96.88
2509644.7;-96.52
2559898.5;-96.44
2610152.3;-95.81
2660406.1;-95.74
2710659.9;-97.26
2760913.7;-96.81
2811167.5;-97.14
2861421.3;-96.32
2911675.1;-96.91
2961928.9;-96.93
3012182.7;-97.00
3062436.5;-96.77
3112690.4;-97.03
3162944.2;-95.93
3213198.0;-98.83
3263451.8;-98.55
3313705.6;-97.33
3363959.4;-97.47
3414213.2;-96.48
3464467.0;-98.32
3514720.8;-97.88
3564974.6;-98.10
3615228.4;-98.43
3665482.2;-97.28
3715736.0;-98.23
3765989.8;-97.66
3816243.7;-98.08
3866497.5;-98.64
3916751.3;-99.56
3967005.1;-98.39
4017258.9;-99.30
4067512.7;-99.34
4117766.5;-100.14
4168020.3;-99.00
4218274.1;-99.44
4268527.9;-99.32
4318781.7;-99.71
4369035.5;-99.50
4419289.3;-99.97
4469543.1;-99.67
4519797.0;-99.28
4570050.8;-100.68
4620304.6;-99.15
4670558.4;-99.88
4720812.2;-99.80
4771066.0;-100.25
4821319.8;-100.99
4871573.6;-99.96
4921827.4;-99.94
4972081.2;-99.78
5022335.0;-100.78
5072588.8;-100.80
5122842.6;-100.16
5173096.4;-101.78
5223350.3;-100.80
5273604.1;-99.63
5323857.9;-99.97
5374111.7;-99.47
5424365.5;-99.62
5474619.3;-100.28
5524873.1;-100.39
5575126.9;-100.16
5625380.7;-99.09
5675634.5;-99.43
5725888.3;-99.22
5776142.1;-99.51
5826395.9;-101.16
5876649.7;-100.49
5926903.6;-98.82
5977157.4;-99.86
6027411.2;-99.25
6077665.0;-98.91
6127918.8;-99.35
6178172.6;-100.08
6228426.4;-100.52
6278680.2;-100.71
6328934.0;-100.86
6379187.8;-100.00
6429441.6;-100.23
6479695.4;-100.69
6529949.2;-101.10
6580203.0;-100.54
6630456.9;-100.12
6680710.7;-98.96
6730964.5;-100.53
6781218.3;-100.32
6831472.1;-100.04
6881725.9;-98.94
6931979.7;-99.54
6982233.5;-98.16
7032487.3;-89.04
7082741.1;-51.76
7132994.9;-92.39
7183248.7;-98.71
7233502.5;-100.64
7283756.3;-100.52
7334010.2;-99.95
7384264.0;-100.19
7434517.8;-101.92
7484771.6;-101.61
7535025.4;-101.82
7585279.2;-101.73
7635533.0;-101.76
7685786.8;-100.74
7736040.6;-101.11
7786294.4;-101.50
7836548.2;-101.79
7886802.0;-102.10
7937055.8;-100.85
7987309.6;-102.10
8037563.5;-101.89
8087817.3;-102.13
8138071.1;-102.11
8188324.9;-102.71
8238578.7;-102.11
8288832.5;-102.17
8339086.3;-102.14
8389340.1;-101.87
8439593.9;-101.82
8489847.7;-102.13
8540101.5;-103.28
8590355.3;-102.52
8640609.1;-102.46
8690862.9;-102.89
8741116.8;-102.47
8791370.6;-102.53
8841624.4;-103.39
8891878.2;-103.10
8942132.0;-102.90
8992385.8;-102.60
9042639.6;-103.31
9092893.4;-103.77
9143147.2;-103.56
9193401.0;-102.02
9243654.8;-102.89
9293908.6;-103.26
9344162.4;-103.15
9394416.2;-102.73
9444670.1;-102.49
9494923.9;-102.41
9545177.7;-102.81
9595431.5;-104.40
9645685.3;-103.10
9695939.1;-103.09
9746192.9;-103.18
9796446.7;-103.89
9846700.5;-102.79
9896954.3;-103.63
9947208.1;-101.64
9997461.9;-102.68
10047715.7;-102.93
10097969.5;-103.77
10148223.4;-104.36
10198477.2;-103.04
10248731.0;-103.53
10298984.8;-103.40
10349238.6;-103.39
10399492.4;-103.55
10449746.2;-103.87
10500000.0;-103.18
10550253.8;-103.19
10600507.6;-103.40
10650761.4;-104.26
10701015.2;-104.24
10751269.0;-103.23
10801522.8;-104.06
10851776.6;-103.82
10902030.5;-104.55
10952284.3;-104.10
11002538.1;-103.66
11052791.9;-104.89
11103045.7;-104.19
11153299.5;-104.09
11203553.3;-103.36
11253807.1;-104.47
11304060.9;-104.80
11354314.7;-103.77
11404568.5;-103.76
11454822.3;-104.10
11505076.1;-103.39
11555329.9;-103.59
11605583.8;-105.18
11655837.6;-105.11
11706091.4;-104.37
11756345.2;-104.42
11806599.0;-104.43
11856852.8;-104.28
11907106.6;-103.82
11957360.4;-104.44
12007614.2;-103.86
12057868.0;-104.46
12108121.8;-104.40
12158375.6;-104.39
12208629.4;-104.21
12258883.2;-103.56
12309137.1;-103.70
12359390.9;-104.46
12409644.7;-103.76
12459898.5;-104.08
12510152.3;-104.89
12560406.1;-105.15
