Frequency in Hz;Power in dBm
600000.0;-85.75
650253.8;-84.83
700507.6;-87.08
750761.4;-87.25
801015.2;-87.45
851269.0;-87.75
901522.8;-88.42
951776.6;-86.65
1002030.5;-89.76
1052284.3;-89.45
1102538.1;-90.83
1152791.9;-90.04
1203045.7;-91.79
1253299.5;-92.30
1303553.3;-89.86
1353807.1;-92.00
1404060.9;-92.49
1454314.7;-92.35
1504568.5;-91.98
1554822.3;-92.99
1605076.1;-92.84
1655329.9;-94.22
1705583.8;-93.92
1755837.6;-93.59
1806091.4;-94.65
1856345.2;-94.41
1906599.0;-93.68
1956852.8;-93.70
2007106.6;-95.24
2057360.4;-93.99
2107614.2;-94.81
2157868.0;-94.82
2208121.8;-95.80
2258375.6;-95.97
2308629.4;-94.70
2358883.2;-95.98
2409137.1;-96.33
2459390.9;-97.23
2509644.7;-95.89
2559898.5;-95.10
2610152.3;-96.28
2660406.1;-96.79
2710659.9;-96.86
2760913.7;-97.95
2811167.5;-96.53
2861421.3;-96.54
2911675.1;-96.19
2961928.9;-95.08
3012182.7;-96.71
3062436.5;-97.22
3112690.4;-96.22
3162944.2;-97.38
3213198.0;-97.01
3263451.8;-97.29
3313705.6;-98.62
3363959.4;-98.86
3414213.2;-96.57
3464467.0;-97.85
3514720.8;-96.54
3564974.6;-98.46
3615228.4;-98.10
3665482.2;-96.74
3715736.0;-99.80
3765989.8;-99.62
3816243.7;-98.51
3866497.5;-98.65
3916751.3;-96.71
3967005.1;-98.60
4017258.9;-97.82
4067512.7;-100.10
4117766.5;-98.31
4168020.3;-98.81
4218274.1;-97.94
4268527.9;-98.14
4318781.7;-98.00
4369035.5;-98.78
4419289.3;-99.35
4469543.1;-99.04
4519797.0;-98.04
4570050.8;-99.39
4620304.6;-98.41
4670558.4;-99.22
4720812.2;-98.05
4771066.0;-99.07
4821319.8;-98.64
4871573.6;-98.70
4921827.4;-98.87
4972081.2;-95.61
5022335.0;-98.44
5072588.8;-98.89
5122842.6;-99.43
5173096.4;-99.39
5223350.3;-99.28
5273604.1;-99.32
5323857.9;-97.58
5374111.7;-98.18
5424365.5;-97.74
5474619.3;-98.08
5524873.1;-98.99
5575126.9;-98.46
5625380.7;-97.86
5675634.5;-97.33
5725888.3;-97.72
5776142.1;-96.64
5826395.9;-98.27
5876649.7;-97.21
5926903.6;-96.33
5977157.4;-97.29
6027411.2;-96.09
6077665.0;-97.52
6127918.8;-95.59
6178172.6;-95.28
6228426.4;-95.88
6278680.2;-94.44
6328934.0;-94.47
6379187.8;-92.76
6429441.6;-93.39
6479695.4;-92.40
6529949.2;-91.50
6580203.0;-90.13
6630456.9;-90.72
6680710.7;-87.84
6730964.5;-86.66
6781218.3;-84.19
6831472.1;-81.79
6881725.9;-76.90
6931979.7;-64.34
6982233.5;-28.88
7032487.3;-69.85
7082741.1;-78.46
7132994.9;-82.09
7183248.7;-84.88
7233502.5;-87.05
7283756.3;-89.17
7334010.2;-90.59
7384264.0;-90.07
7434517.8;-92.67
7484771.6;-92.93
7535025.4;-93.06
7585279.2;-93.73
7635533.0;-93.71
