Time (s),VGS_A,VGS_B,VDS_A
0.0,4.9374993152,-1.7920000017213056e-07,-1.2499957760000058
5e-10,4.9999993088,-1.7920000017213056e-07,-1.8749957120000005
1e-09,4.9999993088,-0.06250017280000009,-1.2499957760000058
1.5000000000000002e-09,4.9374993152,-0.1250001664,-1.2499957760000058
2e-09,4.9999993088,-1.7920000017213056e-07,-1.2499957760000058
2.5e-09,4.9374993152,-1.7920000017213056e-07,-1.8749957120000005
3.0000000000000004e-09,4.9999993088,-0.06250017280000009,-1.8749957120000005
3.5000000000000003e-09,4.9374993152,-0.06250017280000009,-2.4999956480000023
4e-09,4.9999993088,-0.1250001664,-0.624995840000004
4.500000000000001e-09,5.0624993024,-0.1250001664,-1.2499957760000058
5e-09,4.9999993088,-0.1250001664,-1.8749957120000005
5.5000000000000004e-09,4.9999993088,-0.06250017280000009,-1.8749957120000005
6.000000000000001e-09,4.9374993152,-1.7920000017213056e-07,-1.2499957760000058
6.5e-09,4.9999993088,-0.06250017280000009,-1.8749957120000005
7.000000000000001e-09,4.9374993152,-0.1250001664,-1.8749957120000005
7.500000000000001e-09,4.8749993216,-0.18750016000000014,-1.2499957760000058
8e-09,4.9374993152,-0.1250001664,4.0959999978440464e-06
8.5e-09,4.8749993216,-0.06250017280000009,-0.624995840000004
9.000000000000001e-09,4.9999993088,-0.06250017280000009,-1.2499957760000058
9.5e-09,4.8749993216,-0.06250017280000009,-1.8749957120000005
1e-08,4.9999993088,-0.1250001664,-1.2499957760000058
1.0500000000000001e-08,4.8749993216,-0.1250001664,-1.2499957760000058
1.1000000000000001e-08,4.9374993152,-0.06250017280000009,-1.8749957120000005
1.15e-08,4.9374993152,-0.06250017280000009,-2.4999956480000023
1.2000000000000002e-08,4.9374993152,-0.06250017280000009,-1.2499957760000058
1.2500000000000001e-08,4.9374993152,-0.1250001664,-0.624995840000004
1.3e-08,4.8749993216,-0.18750016000000014,-1.8749957120000005
1.35e-08,4.8749993216,-0.06250017280000009,-1.8749957120000005
1.4000000000000001e-08,4.8124993279999995,-1.7920000017213056e-07,-1.8749957120000005
1.45e-08,4.9374993152,-0.06250017280000009,-2.4999956480000023
1.5000000000000002e-08,4.8749993216,-0.06250017280000009,-2.4999956480000023
1.55e-08,4.9374993152,-0.1250001664,-2.4999956480000023
1.6e-08,4.9374993152,-0.1250001664,-1.2499957760000058
1.6500000000000002e-08,4.9374993152,-0.06250017280000009,-1.8749957120000005
1.7e-08,4.9999993088,-0.06250017280000009,-1.2499957760000058
1.75e-08,4.8749993216,-0.06250017280000009,-1.8749957120000005
1.8000000000000002e-08,4.9999993088,-0.06250017280000009,-1.2499957760000058
1.85e-08,4.9374993152,-0.1250001664,-1.2499957760000058
1.9e-08,4.9374993152,-0.1250001664,-1.8749957120000005
1.9500000000000003e-08,4.8749993216,-0.06250017280000009,-1.8749957120000005
2e-08,4.9374993152,-0.1250001664,-1.8749957120000005
2.05e-08,4.9999993088,-0.06250017280000009,-1.8749957120000005
2.1000000000000003e-08,4.9374993152,-0.1250001664,-1.8749957120000005
2.15e-08,4.9374993152,-0.1250001664,-1.8749957120000005
2.2000000000000002e-08,4.8749993216,-0.06250017280000009,-1.2499957760000058
2.2500000000000003e-08,4.9374993152,-0.06250017280000009,-2.4999956480000023
2.3e-08,4.8749993216,-0.06250017280000009,-2.4999956480000023
2.3500000000000002e-08,4.9374993152,-0.06250017280000009,-2.4999956480000023
2.4000000000000003e-08,4.8749993216,-0.1250001664,-0.624995840000004
2.45e-08,4.4374993664,-0.1250001664,-1.8749957120000005
2.5000000000000002e-08,3.9374994175999998,-0.1250001664,-1.8749957120000005
2.55e-08,3.3749994752,-0.06250017280000009,-2.4999956480000023
2.6e-08,3.1249995007999996,-1.7920000017213056e-07,-1.8749957120000005
2.6500000000000002e-08,2.7499995392,-0.1250001664,-1.8749957120000005
2.7e-08,2.1249996032,-0.1250001664,-1.8749957120000005
2.75e-08,1.1874996992,-0.06250017280000009,-1.8749957120000005
2.8000000000000003e-08,0.12499980799999988,-0.06250017280000009,-0.624995840000004
2.85e-08,-0.8125000960000001,-0.06250017280000009,4.0959999978440464e-06
2.9e-08,-1.5625000192,-0.1250001664,1.2500039680000015
2.9500000000000003e-08,-1.9374999808,-0.06250017280000009,3.125003776
3.0000000000000004e-08,-2.1874999552,-0.1250001664,6.250003456000002
3.05e-08,-2.1874999552,-0.06250017280000009,6.875003391999996
3.1e-08,-2.1249999616,-0.1250001664,8.750003199999998
3.1500000000000004e-08,-1.8749999872,-0.06250017280000009,9.375003135999997
3.2e-08,-1.6250000128,-0.1250001664,10.000003071999998
3.25e-08,-1.2500000512,-0.1250001664,9.375003135999997
