Frequency in Hz;Power in dBm
600000.0;-85.44
650253.8;-85.43
700507.6;-86.27
750761.4;-87.63
801015.2;-88.15
851269.0;-87.53
901522.8;-88.14
951776.6;-84.03
1002030.5;-88.78
1052284.3;-90.86
1102538.1;-90.66
1152791.9;-92.34
1203045.7;-92.92
1253299.5;-91.97
1303553.3;-91.57
1353807.1;-93.57
1404060.9;-91.54
1454314.7;-92.65
1504568.5;-94.08
1554822.3;-93.59
1605076.1;-93.95
1655329.9;-93.53
1705583.8;-93.72
1755837.6;-94.18
1806091.4;-94.13
1856345.2;-94.19
1906599.0;-94.26
1956852.8;-95.32
2007106.6;-95.16
2057360.4;-94.99
2107614.2;-94.20
2157868.0;-95.73
2208121.8;-96.00
2258375.6;-96.21
2308629.4;-96.42
2358883.2;-96.39
2409137.1;-95.04
2459390.9;-95.88
2509644.7;-95.47
2559898.5;-95.27
2610152.3;-96.52
2660406.1;-95.79
2710659.9;-96.32
2760913.7;-95.88
2811167.5;-95.89
2861421.3;-95.87
2911675.1;-97.13
2961928.9;-97.05
3012182.7;-96.55
3062436.5;-95.84
3112690.4;-97.50
3162944.2;-98.15
3213198.0;-95.76
3263451.8;-96.53
3313705.6;-97.87
3363959.4;-98.15
3414213.2;-97.81
3464467.0;-98.47
3514720.8;-97.81
3564974.6;-98.76
3615228.4;-98.62
3665482.2;-99.16
3715736.0;-99.03
3765989.8;-98.37
3816243.7;-97.76
3866497.5;-98.10
3916751.3;-98.82
3967005.1;-99.19
4017258.9;-100.58
4067512.7;-100.37
4117766.5;-98.49
4168020.3;-98.46
4218274.1;-97.98
4268527.9;-100.67
4318781.7;-100.59
4369035.5;-98.73
4419289.3;-99.40
4469543.1;-99.53
4519797.0;-99.84
4570050.8;-99.13
4620304.6;-99.92
4670558.4;-99.58
4720812.2;-99.27
4771066.0;-98.82
4821319.8;-99.24
4871573.6;-98.05
4921827.4;-100.28
4972081.2;-98.93
5022335.0;-99.59
5072588.8;-99.93
5122842.6;-99.86
5173096.4;-99.63
5223350.3;-99.16
5273604.1;-100.12
5323857.9;-99.72
5374111.7;-100.81
5424365.5;-99.61
5474619.3;-99.60
5524873.1;-100.61
5575126.9;-101.14
5625380.7;-100.38
5675634.5;-100.27
5725888.3;-99.67
5776142.1;-100.93
5826395.9;-99.74
5876649.7;-100.21
5926903.6;-100.94
5977157.4;-100.00
6027411.2;-99.96
6077665.0;-100.51
6127918.8;-100.40
6178172.6;-100.08
6228426.4;-100.22
6278680.2;-100.20
6328934.0;-100.69
6379187.8;-101.18
6429441.6;-99.31
6479695.4;-91.70
6529949.2;-100.51
6580203.0;-100.44
6630456.9;-100.77
6680710.7;-101.21
6730964.5;-101.43
6781218.3;-100.81
6831472.1;-101.21
6881725.9;-101.08
6931979.7;-100.65
6982233.5;-99.03
7032487.3;-99.77
7082741.1;-101.34
7132994.9;-100.75
7183248.7;-100.57
7233502.5;-102.32
7283756.3;-101.37
7334010.2;-100.35
7384264.0;-100.53
7434517.8;-100.85
7484771.6;-101.40
7535025.4;-101.69
7585279.2;-102.19
7635533.0;-101.21
7685786.8;-101.57
7736040.6;-100.84
7786294.4;-101.22
7836548.2;-102.12
7886802.0;-102.37
7937055.8;-101.39
7987309.6;-101.78
8037563.5;-101.63
8087817.3;-101.40
8138071.1;-102.01
8188324.9;-101.73
8238578.7;-100.32
8288832.5;-102.70
8339086.3;-101.73
8389340.1;-102.82
8439593.9;-101.55
8489847.7;-101.48
8540101.5;-102.35
8590355.3;-102.14
8640609.1;-101.81
8690862.9;-102.75
8741116.8;-101.78
8791370.6;-101.86
8841624.4;-103.01
8891878.2;-103.05
8942132.0;-103.11
8992385.8;-102.40
9042639.6;-102.78
9092893.4;-102.28
9143147.2;-102.89
9193401.0;-102.34
9243654.8;-103.19
9293908.6;-104.00
9344162.4;-102.60
9394416.2;-102.93
9444670.1;-103.30
9494923.9;-103.65
9545177.7;-103.99
9595431.5;-103.80
9645685.3;-103.44
9695939.1;-103.47
9746192.9;-104.09
9796446.7;-103.25
9846700.5;-104.37
9896954.3;-103.53
9947208.1;-104.18
9997461.9;-102.34
10047715.7;-103.68
10097969.5;-102.72
10148223.4;-103.55
10198477.2;-104.57
