Time (s),V_TANK_IN,I_PRI,V_TANK_OUT
0.0,53.12500940799998,0.7812499199999999,29.687495679999998
5e-10,51.562509312,0.7812499199999999,31.249995776000006
1e-09,51.562509312,0.7499999232,31.249995776000006
1.5000000000000002e-09,51.562509312,0.7812499199999999,34.37499596800001
2e-09,51.562509312,0.7812499199999999,34.37499596800001
2.5e-09,51.562509312,0.6874999296,34.37499596800001
3.0000000000000004e-09,51.562509312,0.6874999296,35.937496064
3.5000000000000003e-09,51.562509312,0.6562499328,37.49999616
4e-09,51.562509312,0.6874999296,37.49999616
4.500000000000001e-09,51.562509312,0.6562499328,37.49999616
5e-09,50.000009215999995,0.624999936,39.062496256
5.5000000000000004e-09,48.43750911999999,0.624999936,40.624996352000004
6.000000000000001e-09,50.000009215999995,0.5937499392,39.062496256
6.5e-09,48.43750911999999,0.5937499392,40.624996352000004
7.000000000000001e-09,48.43750911999999,0.5624999424,40.624996352000004
7.500000000000001e-09,46.87500902400001,0.5312499455999999,42.187496448000005
8e-09,46.87500902400001,0.5624999424,42.187496448000005
8.5e-09,46.87500902400001,0.4999999488,43.749996544
9.000000000000001e-09,46.87500902400001,0.46874995199999997,43.749996544
9.5e-09,45.312508928,0.4999999488,46.874996736
1e-08,43.75000883199999,0.46874995199999997,46.874996736
1.0500000000000001e-08,42.187508735999984,0.43749995519999996,46.874996736
1.1000000000000001e-08,42.187508735999984,0.4062499584,46.874996736
1.15e-08,42.187508735999984,0.4062499584,48.437496832
1.2000000000000002e-08,39.062508543999996,0.4062499584,46.874996736
1.2500000000000001e-08,37.50000844799999,0.3749999616,48.437496832
1.3e-08,37.50000844799999,0.3749999616,48.437496832
1.35e-08,35.93750835200001,0.312499968,49.999996928
1.4000000000000001e-08,35.93750835200001,0.312499968,49.999996928
1.45e-08,34.375008256,0.312499968,51.562497024
1.5000000000000002e-08,32.81250815999999,0.312499968,51.562497024
1.55e-08,31.250008063999985,0.2499999744,51.562497024
1.6e-08,31.250008063999985,0.2812499712,51.562497024
1.6500000000000002e-08,29.687507968000006,0.2499999744,51.562497024
1.7e-08,26.56250777599999,0.21874997759999998,51.562497024
1.75e-08,25.000007679999996,0.21874997759999998,54.687497216000004
1.8000000000000002e-08,23.437507584000002,0.1874999808,53.12499712
1.85e-08,21.875007487999994,0.1249999872,51.562497024
1.9e-08,20.312507392,0.1249999872,53.12499712
1.9500000000000003e-08,17.1875072,0.1249999872,56.249997312000005
2e-08,17.1875072,0.0937499904,53.12499712
2.05e-08,14.062507007999997,0.0624999936,53.12499712
2.1000000000000003e-08,10.937506815999996,0.0312499968,54.687497216000004
2.15e-08,9.375006720000002,0.0,56.249997312000005
2.2000000000000002e-08,7.812506623999994,-0.0312499968,54.687497216000004
2.2500000000000003e-08,4.687506431999992,0.0,56.249997312000005
2.3e-08,3.1250063359999984,-0.0312499968,56.249997312000005
2.3500000000000002e-08,-1.562493951999997,-0.0624999936,57.812497408
2.4000000000000003e-08,-3.124994048000005,-0.0937499904,57.812497408
2.45e-08,-6.249994240000007,-0.0937499904,56.249997312000005
2.5000000000000002e-08,-7.812494336,-0.156249984,54.687497216000004
2.55e-08,-10.937494528000002,-0.1249999872,56.249997312000005
2.6e-08,-12.49999462400001,-0.1874999808,57.812497408
2.6500000000000002e-08,-14.062494720000004,-0.1874999808,56.249997312000005
2.7e-08,-15.624994815999997,-0.2499999744,56.249997312000005
2.75e-08,-18.749995008,-0.2499999744,56.249997312000005
2.8000000000000003e-08,-21.8749952,-0.2499999744,56.249997312000005
2.85e-08,-23.43749529600001,-0.2812499712,54.687497216000004
2.9e-08,-26.562495487999996,-0.2812499712,54.687497216000004
2.9500000000000003e-08,-26.562495487999996,-0.3437499648,56.249997312000005
3.0000000000000004e-08,-29.687495679999998,-0.3437499648,54.687497216000004
3.05e-08,-32.812495872,-0.4062499584,56.249997312000005
3.1e-08,-32.812495872,-0.4062499584,54.687497216000004
3.1500000000000004e-08,-35.937496064,-0.4062499584,54.687497216000004
3.2e-08,-37.49999616,-0.43749995519999996,54.687497216000004
3.25e-08,-40.624996352000004,-0.46874995199999997,53.12499712
3.3000000000000004e-08,-40.624996352000004,-0.4999999488,51.562497024
3.35e-08,-42.187496448000005,-0.4999999488,54.687497216000004
3.4e-08,-43.749996544,-0.4999999488,53.12499712
3.4500000000000005e-08,-45.31249664,-0.5312499455999999,51.562497024
3.5e-08,-48.437496832,-0.5624999424,53.12499712
3.55e-08,-48.437496832,-0.5937499392,54.687497216000004
3.6000000000000005e-08,-51.562497024,-0.5937499392,51.562497024
3.65e-08,-49.999996928,-0.6562499328,49.999996928
3.7e-08,-51.562497024,-0.6562499328,51.562497024
3.7500000000000005e-08,-51.562497024,-0.6874999296,51.562497024
3.8e-08,-54.687497216000004,-0.6874999296,48.437496832
3.85e-08,-53.12499712,-0.7187499264,49.999996928
3.9000000000000005e-08,-53.12499712,-0.7187499264,48.437496832
3.95e-08,-54.687497216000004,-0.7499999232,48.437496832
4e-08,-54.687497216000004,-0.7499999232,46.874996736
4.0500000000000005e-08,-56.249997312000005,-0.7812499199999999,46.874996736
4.1e-08,-57.812497408,-0.8124999168,45.31249664
4.15e-08,-56.249997312000005,-0.8124999168,46.874996736
4.2000000000000006e-08,-56.249997312000005,-0.8124999168,45.31249664
4.2500000000000003e-08,-57.812497408,-0.8749999103999999,42.187496448000005
4.3e-08,-59.374997504,-0.9062499072,43.749996544
4.3500000000000006e-08,-59.374997504,-0.8749999103999999,43.749996544
4.4000000000000004e-08,-59.374997504,-0.9062499072,42.187496448000005
4.45e-08,-60.9374976,-0.9374999039999999,42.187496448000005
4.5000000000000006e-08,-60.9374976,-0.9374999039999999,40.624996352000004
4.5500000000000004e-08,-60.9374976,-0.9374999039999999,40.624996352000004
4.6e-08,-62.499997696,-0.9687499008,37.49999616
4.6500000000000006e-08,-62.499997696,-0.9687499008,39.062496256
4.7000000000000004e-08,-59.374997504,-0.9999998976,35.937496064
4.75e-08,-62.499997696,-0.9999998976,35.937496064
4.8000000000000006e-08,-60.9374976,-0.9999998976,34.37499596800001
