Time (s),V_TANK_IN,I_PRI,V_TANK_OUT
0.0,39.062508543999996,0.4999999488,57.812497408
5e-10,37.50000844799999,0.4999999488,56.249997312000005
1e-09,35.93750835200001,0.43749995519999996,59.374997504
1.5000000000000002e-09,35.93750835200001,0.43749995519999996,59.374997504
2e-09,35.93750835200001,0.43749995519999996,59.374997504
2.5e-09,35.93750835200001,0.43749995519999996,59.374997504
3.0000000000000004e-09,31.250008063999985,0.3749999616,60.9374976
3.5000000000000003e-09,32.81250815999999,0.3749999616,60.9374976
4e-09,31.250008063999985,0.312499968,59.374997504
4.500000000000001e-09,29.687507968000006,0.312499968,59.374997504
5e-09,29.687507968000006,0.312499968,60.9374976
5.5000000000000004e-09,28.125007871999998,0.312499968,60.9374976
6.000000000000001e-09,28.125007871999998,0.2499999744,59.374997504
6.5e-09,26.56250777599999,0.1874999808,60.9374976
7.000000000000001e-09,23.437507584000002,0.1249999872,62.499997696
7.500000000000001e-09,23.437507584000002,0.1874999808,60.9374976
8e-09,23.437507584000002,0.1874999808,60.9374976
8.5e-09,18.750007295999993,0.1249999872,59.374997504
9.000000000000001e-09,15.625007103999991,0.0624999936,62.499997696
9.5e-09,15.625007103999991,0.0624999936,60.9374976
1e-08,14.062507007999997,0.0624999936,62.499997696
1.0500000000000001e-08,14.062507007999997,0.0,62.499997696
1.1000000000000001e-08,9.375006720000002,0.0,60.9374976
1.15e-08,7.812506623999994,0.0,62.499997696
1.2000000000000002e-08,6.250006528,-0.0624999936,60.9374976
1.2500000000000001e-08,4.687506431999992,-0.0624999936,59.374997504
1.3e-08,1.5625062399999905,-0.1249999872,62.499997696
1.35e-08,-1.562493951999997,-0.1249999872,60.9374976
1.4000000000000001e-08,-3.124994048000005,-0.1874999808,60.9374976
1.45e-08,-6.249994240000007,-0.1874999808,60.9374976
1.5000000000000002e-08,-7.812494336,-0.1874999808,60.9374976
1.55e-08,-9.374994432000008,-0.2499999744,59.374997504
1.6e-08,-10.937494528000002,-0.2499999744,59.374997504
1.6500000000000002e-08,-14.062494720000004,-0.312499968,57.812497408
1.7e-08,-17.187494912000005,-0.312499968,60.9374976
1.75e-08,-18.749995008,-0.312499968,57.812497408
1.8000000000000002e-08,-20.312495104000007,-0.312499968,59.374997504
1.85e-08,-21.8749952,-0.3749999616,56.249997312000005
1.9e-08,-26.562495487999996,-0.3749999616,56.249997312000005
1.9500000000000003e-08,-28.124995584000004,-0.3749999616,57.812497408
2e-08,-29.687495679999998,-0.43749995519999996,56.249997312000005
2.05e-08,-29.687495679999998,-0.4999999488,54.687497216000004
2.1000000000000003e-08,-31.249995776000006,-0.4999999488,56.249997312000005
2.15e-08,-34.37499596800001,-0.4999999488,54.687497216000004
2.2000000000000002e-08,-35.937496064,-0.4999999488,53.12499712
2.2500000000000003e-08,-37.49999616,-0.5624999424,53.12499712
2.3e-08,-39.062496256,-0.5624999424,54.687497216000004
2.3500000000000002e-08,-40.624996352000004,-0.5624999424,53.12499712
2.4000000000000003e-08,-43.749996544,-0.624999936,51.562497024
2.45e-08,-45.31249664,-0.6874999296,49.999996928
2.5000000000000002e-08,-46.874996736,-0.6874999296,51.562497024
2.55e-08,-46.874996736,-0.6874999296,49.999996928
2.6e-08,-48.437496832,-0.7499999232,49.999996928
2.6500000000000002e-08,-48.437496832,-0.8124999168,48.437496832
2.7e-08,-51.562497024,-0.7499999232,46.874996736
2.75e-08,-49.999996928,-0.7499999232,48.437496832
2.8000000000000003e-08,-51.562497024,-0.8749999103999999,46.874996736
2.85e-08,-51.562497024,-0.8749999103999999,45.31249664
2.9e-08,-54.687497216000004,-0.8749999103999999,46.874996736
2.9500000000000003e-08,-56.249997312000005,-0.8749999103999999,43.749996544
3.0000000000000004e-08,-56.249997312000005,-0.9374999039999999,42.187496448000005
3.05e-08,-57.812497408,-0.9999998976,42.187496448000005
3.1e-08,-56.249997312000005,-0.9999998976,43.749996544
3.1500000000000004e-08,-57.812497408,-0.9999998976,40.624996352000004
3.2e-08,-59.374997504,-0.9999998976,39.062496256
3.25e-08,-59.374997504,-0.9999998976,37.49999616
3.3000000000000004e-08,-60.9374976,-1.1249998848,39.062496256
3.35e-08,-60.9374976,-1.0624998911999999,35.937496064
3.4e-08,-60.9374976,-1.0624998911999999,35.937496064
3.4500000000000005e-08,-59.374997504,-1.1249998848,34.37499596800001
