Time (s),VDS_A,VDS_B,V_MR,V_RECT_IN,"[""CRTL_A"", ""IN_A"", ""CRTL_B"", ""IN_B"", ""nEN"", ""GATE_1"", ""GATE_2""]"
3.2950000000000003e-07,38.281253887999995,12.500002303999999,-23.125009407999983,-59.375003647999996,3072
3.3e-07,39.843753984,11.718752256000002,-21.562509312000003,-60.937503744,3072
3.305e-07,47.656254464,10.156252160000001,-20.000009215999995,-62.50000384,3072
3.3100000000000004e-07,51.56250470399999,9.375002111999997,-18.437509119999987,-60.937503744,3072
3.315e-07,51.56250470399999,8.593752064,-15.312508928,-62.50000384,3072
3.32e-07,48.437504512000004,6.250001919999999,-10.625008640000004,-64.062503936,3072
3.3250000000000005e-07,49.218754559999994,4.687501823999998,-10.625008640000004,-62.50000384,3072
3.3300000000000003e-07,53.906254848,3.9062517759999977,-9.062508543999996,-62.50000384,3072
3.335e-07,56.250004992,3.9062517759999977,-4.375008256000001,-60.937503744,3072
3.34e-07,56.250004992,3.9062517759999977,0.3124920319999944,-64.062503936,3072
3.3450000000000004e-07,51.56250470399999,1.562501632,1.8749921280000024,-65.62500403199999,3072
3.35e-07,50.781254656,-0.7812485120000012,3.4374922240000103,-64.062503936,3072
3.355e-07,53.1250048,-2.343748608000002,4.999992320000004,-65.62500403199999,3072
3.3600000000000004e-07,59.375005184,-2.343748608000002,11.249992704000007,-65.62500403199999,3072
3.3650000000000003e-07,61.718755328,-1.5624985600000016,11.249992704000007,-65.62500403199999,3072
3.37e-07,59.375005184,-1.5624985600000016,15.937492992000003,-65.62500403199999,3072
3.375e-07,56.250004992,-3.1249986560000025,19.062493184000004,-67.187504128,3072
3.3800000000000004e-07,54.68750489599999,-3.9062487039999993,22.187493376000006,-65.62500403199999,3072
3.385e-07,57.03125503999999,-4.687498752,23.749993472,-67.187504128,3072
3.39e-07,57.812505087999995,-4.687498752,28.43749376000001,-65.62500403199999,3072
3.3950000000000004e-07,58.593755136,-2.343748608000002,31.562493951999997,-68.750004224,3072
3.4000000000000003e-07,57.812505087999995,-2.343748608000002,36.24999424000001,-67.187504128,3072
3.405e-07,58.593755136,-2.343748608000002,39.37499443200001,-67.187504128,3072
3.41e-07,59.375005184,-3.1249986560000025,40.937494528,-67.187504128,3072
3.4150000000000003e-07,58.593755136,-2.343748608000002,42.49999462400001,-67.187504128,3072
3.42e-07,56.250004992,-1.5624985600000016,47.187494912000005,-68.750004224,3072
3.425e-07,53.906254848,-0.7812485120000012,48.749995008,-68.750004224,3072
3.4300000000000004e-07,55.468754944,1.5359999991915174e-06,51.8749952,-67.187504128,3072
3.435e-07,56.250004992,1.5359999991915174e-06,51.8749952,-67.187504128,3072
3.44e-07,57.03125503999999,0.7812515839999996,56.562495487999996,-68.750004224,3072
3.4450000000000005e-07,56.250004992,0.7812515839999996,59.68749568,-68.750004224,3072
3.4500000000000003e-07,54.68750489599999,1.562501632,62.812495872,-67.187504128,3072
3.455e-07,54.68750489599999,1.562501632,65.937496064,-67.187504128,3072
3.46e-07,53.906254848,1.562501632,67.49999616,-65.62500403199999,3072
3.4650000000000004e-07,53.1250048,0.7812515839999996,69.062496256,-65.62500403199999,19456
3.47e-07,51.56250470399999,0.7812515839999996,70.62499635200001,-65.62500403199999,19456
3.475e-07,50.000004608,1.562501632,73.749996544,-65.62500403199999,19456
3.4800000000000005e-07,50.781254656,0.7812515839999996,79.999996928,-64.062503936,19456
3.4850000000000003e-07,52.343754751999995,1.5359999991915174e-06,79.999996928,-65.62500403199999,19456
3.49e-07,53.1250048,-1.5624985600000016,81.56249702400001,-64.062503936,19456
3.495e-07,51.56250470399999,-1.5624985600000016,81.56249702400001,-65.62500403199999,19456
3.5000000000000004e-07,47.656254464,-0.7812485120000012,86.249997312,-64.062503936,19456
3.505e-07,46.09375436799999,-0.7812485120000012,86.249997312,-64.062503936,19456
3.51e-07,46.875004415999996,1.5359999991915174e-06,89.37499750399999,-62.50000384,19456
3.5150000000000004e-07,48.437504512000004,-0.7812485120000012,89.37499750399999,-62.50000384,19456
3.5200000000000003e-07,48.437504512000004,-2.343748608000002,92.49999769600001,-62.50000384,19456
3.525e-07,47.656254464,-0.7812485120000012,90.9374976,-60.937503744,19456
3.53e-07,46.09375436799999,-0.7812485120000012,94.062497792,-59.375003647999996,19456
3.5350000000000004e-07,46.09375436799999,1.5359999991915174e-06,95.624997888,-59.375003647999996,19456
3.54e-07,44.531254272,1.5359999991915174e-06,97.187497984,-57.812503551999995,19456
3.545e-07,45.31250432,-0.7812485120000012,97.187497984,-57.812503551999995,19456
3.5500000000000004e-07,44.531254272,-2.343748608000002,95.624997888,-57.812503551999995,19456
3.5550000000000003e-07,44.531254272,-2.343748608000002,95.624997888,-56.250003456,19456
3.56e-07,43.750004223999994,-2.343748608000002,100.312498176,-56.250003456,19456
3.565e-07,43.750004223999994,-1.5624985600000016,98.74999808,-54.68750336,19456
3.5700000000000003e-07,45.31250432,-0.7812485120000012,98.74999808,-53.125003264,19456
3.575e-07,44.531254272,-0.7812485120000012,98.74999808,-51.562503168,19456
3.58e-07,43.750004223999994,-0.7812485120000012,98.74999808,-51.562503168,19456
3.5850000000000004e-07,41.40625408,-1.5624985600000016,95.624997888,-51.562503168,19456
3.59e-07,41.40625408,-0.7812485120000012,97.187497984,-50.000003072,19456
3.595e-07,42.968754176000004,1.5359999991915174e-06,95.624997888,-51.562503168,19456
3.6000000000000005e-07,43.750004223999994,-0.7812485120000012,97.187497984,-48.437502976,19456
3.6050000000000003e-07,44.531254272,-0.7812485120000012,95.624997888,-46.87500288,19456
3.61e-07,43.750004223999994,-0.7812485120000012,94.062497792,-45.312502783999996,19456
3.615e-07,43.750004223999994,-0.7812485120000012,94.062497792,-45.312502783999996,19456
3.6200000000000004e-07,43.750004223999994,-0.7812485120000012,92.49999769600001,-43.750002687999995,19456
3.625e-07,43.750004223999994,-0.7812485120000012,90.9374976,-42.187502592,19456
3.63e-07,43.750004223999994,-2.343748608000002,89.37499750399999,-40.625002496,19456
3.6350000000000005e-07,44.531254272,-0.7812485120000012,87.812497408,-39.0625024,19456
3.6400000000000003e-07,43.750004223999994,-0.7812485120000012,86.249997312,-39.0625024,19456
3.645e-07,44.531254272,-0.7812485120000012,86.249997312,-37.500002304,19456
3.65e-07,46.09375436799999,-1.5624985600000016,81.56249702400001,-35.937502208,19456
3.6550000000000004e-07,46.875004415999996,-1.5624985600000016,78.437496832,-34.375002112,19456
3.66e-07,48.437504512000004,-0.7812485120000012,78.437496832,-32.812502015999996,19456
