Time (s),V_LOAD_RF
1.3800000000000002e-07,0.00781250048
1.385e-07,0.003125000192
1.3900000000000001e-07,0.0
1.395e-07,0.003125000192
1.4e-07,0.0046875002879999995
1.4050000000000002e-07,0.0
1.41e-07,-0.006250000384
1.4150000000000002e-07,-0.006250000384
1.42e-07,-0.00781250048
1.425e-07,-0.006250000384
1.43e-07,-0.006250000384
1.435e-07,-0.00781250048
1.4400000000000002e-07,-0.012500000768
1.445e-07,-0.01562500096
1.4500000000000001e-07,-0.018750001151999998
1.455e-07,-0.01562500096
1.46e-07,-0.017187501056
1.4650000000000002e-07,-0.023437501439999998
1.47e-07,-0.029687501823999998
1.4750000000000002e-07,-0.028125001727999997
1.48e-07,-0.025000001536
1.485e-07,-0.023437501439999998
1.49e-07,-0.026562501632
1.495e-07,-0.029687501823999998
1.5000000000000002e-07,-0.029687501823999998
1.505e-07,-0.029687501823999998
1.5100000000000002e-07,-0.03125000192
1.515e-07,-0.032812502016
1.52e-07,-0.0390625024
1.5250000000000002e-07,-0.043750002688
1.53e-07,-0.045312502783999994
1.5350000000000002e-07,-0.046875002879999995
1.54e-07,-0.045312502783999994
1.5450000000000001e-07,-0.046875002879999995
1.55e-07,-0.046875002879999995
1.555e-07,-0.048437502975999996
1.5600000000000002e-07,-0.050000003072
1.565e-07,-0.051562503168
1.5700000000000002e-07,-0.051562503168
1.575e-07,-0.050000003072
1.58e-07,-0.051562503168
1.5850000000000002e-07,-0.053125003264
1.59e-07,-0.056250003455999995
1.5950000000000002e-07,-0.059375003647999997
1.6e-07,-0.06250000384
1.6050000000000001e-07,-0.06406250393599999
1.61e-07,-0.067187504128
1.615e-07,-0.065625004032
1.6200000000000002e-07,-0.06406250393599999
1.625e-07,-0.06406250393599999
1.6300000000000002e-07,-0.06406250393599999
1.635e-07,-0.06406250393599999
1.64e-07,-0.06406250393599999
1.645e-07,-0.06406250393599999
1.65e-07,-0.06406250393599999
1.6550000000000002e-07,-0.065625004032
1.66e-07,-0.068750004224
1.6650000000000002e-07,-0.07500000460799999
1.67e-07,-0.07187500441599999
1.675e-07,-0.07031250432
1.6800000000000002e-07,-0.07187500441599999
1.685e-07,-0.076562504704
1.6900000000000002e-07,-0.076562504704
1.695e-07,-0.076562504704
1.7000000000000001e-07,-0.076562504704
1.705e-07,-0.076562504704
1.71e-07,-0.076562504704
1.7150000000000002e-07,-0.079687504896
1.72e-07,-0.079687504896
1.7250000000000002e-07,-0.079687504896
1.73e-07,-0.0781250048
1.735e-07,-0.076562504704
1.7400000000000002e-07,-0.0781250048
1.745e-07,-0.079687504896
1.7500000000000002e-07,-0.0781250048
1.755e-07,-0.076562504704
1.7600000000000001e-07,-0.08281250508799999
1.765e-07,-0.084375005184
1.77e-07,-0.084375005184
1.7750000000000002e-07,-0.081250004992
1.78e-07,-0.081250004992
1.7850000000000002e-07,-0.084375005184
1.79e-07,-0.081250004992
1.795e-07,-0.079687504896
1.8000000000000002e-07,-0.079687504896
1.805e-07,-0.0781250048
1.8100000000000002e-07,-0.0781250048
1.815e-07,-0.076562504704
1.8200000000000002e-07,-0.079687504896
1.825e-07,-0.08281250508799999
1.83e-07,-0.084375005184
1.8350000000000002e-07,-0.084375005184
1.84e-07,-0.081250004992
1.8450000000000002e-07,-0.08281250508799999
1.85e-07,-0.08593750527999999
1.8550000000000001e-07,-0.08593750527999999
1.8600000000000002e-07,-0.08281250508799999
1.865e-07,-0.079687504896
1.8700000000000002e-07,-0.07500000460799999
1.875e-07,-0.07187500441599999
1.8800000000000002e-07,-0.076562504704
1.885e-07,-0.076562504704
1.89e-07,-0.07500000460799999
1.8950000000000002e-07,-0.07031250432
1.9e-07,-0.07500000460799999
1.9050000000000002e-07,-0.073437504512
1.91e-07,-0.073437504512
1.9150000000000001e-07,-0.07187500441599999
1.9200000000000003e-07,-0.07187500441599999
1.925e-07,-0.068750004224
1.9300000000000002e-07,-0.067187504128
1.935e-07,-0.067187504128
1.9400000000000002e-07,-0.067187504128
1.945e-07,-0.067187504128
1.95e-07,-0.065625004032
1.9550000000000002e-07,-0.06406250393599999
1.96e-07,-0.06250000384
1.9650000000000002e-07,-0.060937503744
1.97e-07,-0.06250000384
1.9750000000000001e-07,-0.06250000384
1.98e-07,-0.060937503744
1.985e-07,-0.059375003647999997
1.9900000000000002e-07,-0.057812503551999996
1.995e-07,-0.057812503551999996
2.0000000000000002e-07,-0.056250003455999995
2.005e-07,-0.05468750336
2.01e-07,-0.051562503168
2.0150000000000002e-07,-0.046875002879999995
2.02e-07,-0.045312502783999994
2.0250000000000002e-07,-0.043750002688
2.03e-07,-0.043750002688
2.0350000000000002e-07,-0.040625002496
2.04e-07,-0.0390625024
2.045e-07,-0.040625002496
2.0500000000000002e-07,-0.040625002496
2.055e-07,-0.040625002496
2.0600000000000002e-07,-0.0390625024
2.065e-07,-0.034375002112
2.0700000000000001e-07,-0.03125000192
2.0750000000000003e-07,-0.028125001727999997
2.08e-07,-0.025000001536
2.0850000000000002e-07,-0.023437501439999998
2.09e-07,-0.023437501439999998
2.0950000000000002e-07,-0.021875001344
2.1e-07,-0.021875001344
2.105e-07,-0.017187501056
2.1100000000000002e-07,-0.014062500863999999
2.115e-07,-0.009375000575999999
2.1200000000000002e-07,-0.00781250048
2.125e-07,-0.00781250048
2.1300000000000001e-07,-0.00781250048
2.1350000000000003e-07,-0.006250000384
2.14e-07,-0.0046875002879999995
2.1450000000000002e-07,-0.001562500096
2.15e-07,0.001562500096
2.1550000000000002e-07,0.0
2.16e-07,0.0
2.165e-07,-0.003125000192
2.1700000000000002e-07,0.0
2.175e-07,0.0046875002879999995
2.1800000000000002e-07,0.006250000384
2.185e-07,0.006250000384
2.1900000000000002e-07,0.00781250048
2.1950000000000003e-07,0.010937500672
2.2e-07,0.01562500096
2.2050000000000002e-07,0.018750001151999998
2.21e-07,0.021875001344
2.2150000000000002e-07,0.021875001344
2.22e-07,0.020312501248
2.2250000000000001e-07,0.021875001344
2.2300000000000002e-07,0.025000001536
2.235e-07,0.025000001536
2.2400000000000002e-07,0.025000001536
2.245e-07,0.026562501632
2.2500000000000002e-07,0.028125001727999997
2.255e-07,0.03125000192
2.26e-07,0.032812502016
2.2650000000000002e-07,0.035937502207999995
2.27e-07,0.035937502207999995
2.2750000000000002e-07,0.037500002303999996
2.28e-07,0.037500002303999996
2.2850000000000001e-07,0.040625002496
2.2900000000000003e-07,0.040625002496
2.295e-07,0.037500002303999996
2.3000000000000002e-07,0.037500002303999996
2.305e-07,0.037500002303999996
2.3100000000000002e-07,0.040625002496
2.315e-07,0.048437502975999996
2.32e-07,0.048437502975999996
2.3250000000000002e-07,0.048437502975999996
2.33e-07,0.046875002879999995
2.3350000000000002e-07,0.048437502975999996
2.34e-07,0.050000003072
2.3450000000000002e-07,0.05468750336
2.3500000000000003e-07,0.056250003455999995
2.355e-07,0.053125003264
2.3600000000000002e-07,0.048437502975999996
2.365e-07,0.050000003072
2.3700000000000002e-07,0.05468750336
2.375e-07,0.059375003647999997
2.3800000000000001e-07,0.060937503744
2.385e-07,0.06250000384
2.39e-07,0.06250000384
2.395e-07,0.06250000384
2.4000000000000003e-07,0.06406250393599999
2.405e-07,0.06250000384
2.41e-07,0.060937503744
2.4150000000000004e-07,0.060937503744
2.42e-07,0.059375003647999997
2.425e-07,0.056250003455999995
2.43e-07,0.059375003647999997
2.4350000000000003e-07,0.060937503744
2.44e-07,0.060937503744
2.445e-07,0.06250000384
2.4500000000000004e-07,0.065625004032
2.455e-07,0.068750004224
2.46e-07,0.067187504128
2.465e-07,0.06250000384
2.4700000000000003e-07,0.06250000384
2.475e-07,0.065625004032
2.48e-07,0.07031250432
2.4850000000000003e-07,0.068750004224
2.49e-07,0.065625004032
2.495e-07,0.06250000384
2.5000000000000004e-07,0.06406250393599999
2.505e-07,0.065625004032
2.51e-07,0.068750004224
2.515e-07,0.067187504128
2.5200000000000003e-07,0.065625004032
2.525e-07,0.06250000384
2.53e-07,0.06250000384
2.5350000000000004e-07,0.068750004224
2.54e-07,0.067187504128
2.545e-07,0.06250000384
2.55e-07,0.060937503744
2.5550000000000003e-07,0.060937503744
2.56e-07,0.06250000384
2.565e-07,0.06250000384
2.5700000000000004e-07,0.059375003647999997
2.575e-07,0.057812503551999996
2.58e-07,0.056250003455999995
2.585e-07,0.057812503551999996
2.5900000000000003e-07,0.060937503744
2.595e-07,0.059375003647999997
2.6e-07,0.059375003647999997
2.6050000000000004e-07,0.060937503744
2.61e-07,0.06406250393599999
2.615e-07,0.065625004032
2.62e-07,0.060937503744
2.6250000000000003e-07,0.053125003264
2.63e-07,0.050000003072
2.635e-07,0.051562503168
2.6400000000000003e-07,0.053125003264
2.645e-07,0.05468750336
2.65e-07,0.050000003072
2.6550000000000004e-07,0.045312502783999994
2.66e-07,0.043750002688
2.665e-07,0.045312502783999994
2.67e-07,0.048437502975999996
2.6750000000000003e-07,0.048437502975999996
2.68e-07,0.042187502592
2.685e-07,0.042187502592
2.6900000000000004e-07,0.042187502592
2.695e-07,0.040625002496
2.7e-07,0.034375002112
2.705e-07,0.029687501823999998
2.7100000000000003e-07,0.029687501823999998
2.715e-07,0.029687501823999998
2.72e-07,0.029687501823999998
2.7250000000000004e-07,0.029687501823999998
2.73e-07,0.026562501632
2.735e-07,0.026562501632
2.74e-07,0.021875001344
2.7450000000000003e-07,0.023437501439999998
2.75e-07,0.021875001344
2.755e-07,0.020312501248
2.7600000000000004e-07,0.017187501056
2.765e-07,0.014062500863999999
2.77e-07,0.010937500672
2.7750000000000004e-07,0.010937500672
2.7800000000000003e-07,0.009375000575999999
2.785e-07,0.006250000384
2.79e-07,0.001562500096
2.7950000000000003e-07,0.001562500096
2.8e-07,0.0
2.805e-07,-0.001562500096
2.8100000000000004e-07,0.001562500096
2.815e-07,0.0
2.82e-07,-0.0046875002879999995
2.825e-07,-0.0046875002879999995
2.8300000000000003e-07,-0.0046875002879999995
2.835e-07,-0.006250000384
2.84e-07,-0.00781250048
2.8450000000000004e-07,-0.014062500863999999
2.85e-07,-0.017187501056
2.855e-07,-0.01562500096
2.86e-07,-0.017187501056
2.8650000000000003e-07,-0.017187501056
2.87e-07,-0.021875001344
2.875e-07,-0.025000001536
2.8800000000000004e-07,-0.028125001727999997
2.885e-07,-0.026562501632
2.89e-07,-0.023437501439999998
2.895e-07,-0.025000001536
2.9000000000000003e-07,-0.03125000192
2.905e-07,-0.03125000192
2.91e-07,-0.028125001727999997
2.9150000000000004e-07,-0.026562501632
2.92e-07,-0.03125000192
2.925e-07,-0.034375002112
2.9300000000000004e-07,-0.0390625024
2.9350000000000003e-07,-0.040625002496
2.94e-07,-0.042187502592
2.945e-07,-0.043750002688
2.9500000000000003e-07,-0.043750002688
2.955e-07,-0.043750002688
2.96e-07,-0.045312502783999994
2.9650000000000004e-07,-0.050000003072
2.97e-07,-0.050000003072
2.975e-07,-0.051562503168
2.98e-07,-0.053125003264
2.9850000000000003e-07,-0.053125003264
2.99e-07,-0.053125003264
2.995e-07,-0.057812503551999996
3.0000000000000004e-07,-0.060937503744
3.005e-07,-0.067187504128
3.01e-07,-0.067187504128
3.015e-07,-0.065625004032
3.0200000000000003e-07,-0.067187504128
3.025e-07,-0.065625004032
3.03e-07,-0.065625004032
3.0350000000000004e-07,-0.067187504128
3.04e-07,-0.068750004224
3.045e-07,-0.068750004224
3.0500000000000004e-07,-0.068750004224
3.0550000000000003e-07,-0.07031250432
3.06e-07,-0.067187504128
3.065e-07,-0.068750004224
3.0700000000000004e-07,-0.07031250432
3.075e-07,-0.07500000460799999
3.08e-07,-0.073437504512
3.0850000000000004e-07,-0.073437504512
3.0900000000000003e-07,-0.076562504704
3.095e-07,-0.076562504704
3.1e-07,-0.0781250048
3.1050000000000003e-07,-0.0781250048
3.11e-07,-0.07500000460799999
3.115e-07,-0.076562504704
3.1200000000000004e-07,-0.0781250048
3.125e-07,-0.079687504896
3.13e-07,-0.0781250048
3.135e-07,-0.076562504704
3.1400000000000003e-07,-0.0781250048
3.145e-07,-0.081250004992
3.15e-07,-0.079687504896
3.1550000000000004e-07,-0.079687504896
3.16e-07,-0.079687504896
3.165e-07,-0.081250004992
3.1700000000000005e-07,-0.08281250508799999
3.1750000000000003e-07,-0.08281250508799999
3.18e-07,-0.081250004992
3.185e-07,-0.081250004992
3.1900000000000004e-07,-0.079687504896
3.195e-07,-0.076562504704
3.2e-07,-0.0781250048
3.2050000000000004e-07,-0.0781250048
3.2100000000000003e-07,-0.079687504896
3.215e-07,-0.0781250048
3.22e-07,-0.081250004992
3.2250000000000004e-07,-0.08281250508799999
3.23e-07,-0.084375005184
3.235e-07,-0.08281250508799999
3.2400000000000004e-07,-0.084375005184
3.2450000000000003e-07,-0.08281250508799999
3.25e-07,-0.08281250508799999
3.255e-07,-0.084375005184
3.2600000000000003e-07,-0.08593750527999999
3.265e-07,-0.084375005184
3.27e-07,-0.081250004992
3.2750000000000004e-07,-0.079687504896
3.28e-07,-0.0781250048
3.285e-07,-0.0781250048
3.29e-07,-0.076562504704
3.2950000000000003e-07,-0.073437504512
3.3e-07,-0.07187500441599999
3.305e-07,-0.07187500441599999
3.3100000000000004e-07,-0.07500000460799999
3.315e-07,-0.0781250048
3.32e-07,-0.079687504896
3.3250000000000005e-07,-0.0781250048
3.3300000000000003e-07,-0.073437504512
3.335e-07,-0.067187504128
3.34e-07,-0.065625004032
3.3450000000000004e-07,-0.067187504128
3.35e-07,-0.065625004032
3.355e-07,-0.06406250393599999
3.3600000000000004e-07,-0.06250000384
3.3650000000000003e-07,-0.06406250393599999
3.37e-07,-0.06406250393599999
3.375e-07,-0.06406250393599999
3.3800000000000004e-07,-0.06406250393599999
3.385e-07,-0.06406250393599999
3.39e-07,-0.06406250393599999
3.3950000000000004e-07,-0.059375003647999997
3.4000000000000003e-07,-0.057812503551999996
3.405e-07,-0.057812503551999996
3.41e-07,-0.053125003264
3.4150000000000003e-07,-0.046875002879999995
3.42e-07,-0.043750002688
3.425e-07,-0.043750002688
3.4300000000000004e-07,-0.0390625024
3.435e-07,-0.0390625024
3.44e-07,-0.040625002496
3.4450000000000005e-07,-0.0390625024
3.4500000000000003e-07,-0.040625002496
3.455e-07,-0.0390625024
3.46e-07,-0.037500002303999996
3.4650000000000004e-07,-0.0390625024
3.47e-07,-0.037500002303999996
3.475e-07,-0.03125000192
3.4800000000000005e-07,-0.026562501632
3.4850000000000003e-07,-0.025000001536
3.49e-07,-0.021875001344
3.495e-07,-0.020312501248
3.5000000000000004e-07,-0.020312501248
3.505e-07,-0.020312501248
3.51e-07,-0.01562500096
3.5150000000000004e-07,-0.014062500863999999
3.5200000000000003e-07,-0.012500000768
3.525e-07,-0.009375000575999999
3.53e-07,-0.00781250048
3.5350000000000004e-07,-0.009375000575999999
3.54e-07,-0.010937500672
3.545e-07,-0.010937500672
3.5500000000000004e-07,-0.0046875002879999995
3.5550000000000003e-07,-0.001562500096
3.56e-07,0.003125000192
3.565e-07,0.001562500096
3.5700000000000003e-07,0.0
3.575e-07,0.003125000192
3.58e-07,0.003125000192
3.5850000000000004e-07,0.006250000384
3.59e-07,0.00781250048
3.595e-07,0.009375000575999999
3.6000000000000005e-07,0.010937500672
3.6050000000000003e-07,0.010937500672
3.61e-07,0.014062500863999999
3.615e-07,0.018750001151999998
3.6200000000000004e-07,0.018750001151999998
3.625e-07,0.020312501248
3.63e-07,0.018750001151999998
3.6350000000000005e-07,0.020312501248
3.6400000000000003e-07,0.023437501439999998
3.645e-07,0.025000001536
3.65e-07,0.026562501632
3.6550000000000004e-07,0.029687501823999998
3.66e-07,0.028125001727999997
3.665e-07,0.032812502016
3.6700000000000004e-07,0.0390625024
3.6750000000000003e-07,0.040625002496
3.68e-07,0.040625002496
3.685e-07,0.0390625024
3.6900000000000004e-07,0.040625002496
3.695e-07,0.042187502592
3.7e-07,0.040625002496
3.7050000000000004e-07,0.037500002303999996
3.7100000000000003e-07,0.035937502207999995
3.715e-07,0.0390625024
3.7200000000000005e-07,0.046875002879999995
3.7250000000000003e-07,0.053125003264
3.73e-07,0.051562503168
3.735e-07,0.050000003072
3.7400000000000004e-07,0.048437502975999996
3.745e-07,0.050000003072
3.75e-07,0.05468750336
3.7550000000000005e-07,0.056250003455999995
3.7600000000000003e-07,0.053125003264
3.765e-07,0.051562503168
3.77e-07,0.053125003264
3.7750000000000004e-07,0.05468750336
3.78e-07,0.05468750336
3.785e-07,0.057812503551999996
3.7900000000000005e-07,0.060937503744
3.7950000000000003e-07,0.06406250393599999
3.8e-07,0.06406250393599999
3.805e-07,0.060937503744
3.8100000000000004e-07,0.060937503744
3.815e-07,0.059375003647999997
3.82e-07,0.059375003647999997
3.8250000000000004e-07,0.057812503551999996
3.8300000000000003e-07,0.060937503744
3.835e-07,0.060937503744
3.8400000000000005e-07,0.060937503744
3.8450000000000004e-07,0.059375003647999997
3.85e-07,0.06406250393599999
3.855e-07,0.068750004224
3.8600000000000004e-07,0.068750004224
3.865e-07,0.065625004032
3.87e-07,0.06250000384
3.8750000000000005e-07,0.06250000384
3.8800000000000003e-07,0.065625004032
3.885e-07,0.06406250393599999
3.89e-07,0.06406250393599999
3.8950000000000004e-07,0.06250000384
3.9e-07,0.060937503744
3.905e-07,0.060937503744
3.9100000000000005e-07,0.06406250393599999
3.9150000000000003e-07,0.065625004032
3.92e-07,0.065625004032
3.925e-07,0.065625004032
3.9300000000000004e-07,0.065625004032
3.935e-07,0.06406250393599999
3.94e-07,0.06250000384
3.9450000000000005e-07,0.06250000384
3.9500000000000003e-07,0.060937503744
3.955e-07,0.06250000384
3.96e-07,0.060937503744
3.9650000000000004e-07,0.056250003455999995
3.97e-07,0.059375003647999997
3.975e-07,0.060937503744
3.9800000000000004e-07,0.057812503551999996
3.9850000000000003e-07,0.057812503551999996
3.99e-07,0.059375003647999997
3.9950000000000005e-07,0.060937503744
4.0000000000000003e-07,0.057812503551999996
4.005e-07,0.05468750336
4.01e-07,0.056250003455999995
4.0150000000000004e-07,0.06250000384
4.02e-07,0.06250000384
4.025e-07,0.060937503744
4.0300000000000005e-07,0.057812503551999996
4.0350000000000003e-07,0.053125003264
4.04e-07,0.05468750336
4.045e-07,0.05468750336
4.0500000000000004e-07,0.056250003455999995
4.055e-07,0.05468750336
4.06e-07,0.050000003072
4.0650000000000005e-07,0.045312502783999994
