Time (s),VGS_A,VGS_B,VDS_A,VDS_B,"[""CRTL_A"", ""IN_A"", ""CRTL_B"", ""IN_B"", ""nEN""]"
2.4150000000000004e-07,-0.18749990400000005,4.734375398399999,52.49999872,-1.8749957120000005,0
2.42e-07,-0.1093748992000001,4.3437503744,51.874998784,-2.4999956480000023,0
2.425e-07,-0.18749990400000005,3.8750003455999993,51.249998848000004,-2.4999956480000023,0
2.43e-07,-0.2656249088,3.4843753216,50.624998912,-2.4999956480000023,0
2.4350000000000003e-07,-0.3437499136000002,3.2500003071999997,49.37499904,-2.4999956480000023,0
2.44e-07,-0.3437499136000002,2.8593752831999995,49.37499904,-2.4999956480000023,0
2.445e-07,-0.2656249088,2.0781252352,47.499999232,-0.624995840000004,0
2.4500000000000004e-07,-0.1093748992000001,1.2187501824,46.874999296,1.2500039680000015,0
2.455e-07,-0.18749990400000005,0.28125012479999967,45.624999424,3.125003776,0
2.46e-07,-0.2656249088,-0.6562499328,45.624999424,5.000003583999998,0
2.465e-07,-0.18749990400000005,-1.5937499904,44.374999552,6.250003456000002,0
2.4700000000000003e-07,-0.18749990400000005,-2.140625024,43.12499968,7.500003327999998,0
2.475e-07,-0.18749990400000005,-2.3750000384,41.249999872000004,8.750003199999998,0
2.48e-07,-0.18749990400000005,-2.6093750528,40.624999936,10.625003008,0
2.4850000000000003e-07,-0.18749990400000005,-2.6875000576,39.375000064,13.125002752,0
2.49e-07,-0.18749990400000005,-2.8437500672000002,38.125000192,16.250002432,0
2.495e-07,-0.18749990400000005,-2.6093750528,36.87500032,18.12500224,0
2.5000000000000004e-07,-0.1093748992000001,-2.140625024,35.625000448,19.375002111999997,256
2.505e-07,-0.1093748992000001,-1.5156249856000001,33.750000639999996,20.625001984,256
2.51e-07,-0.18749990400000005,-0.4999999232000001,31.875000831999998,21.25000192,256
2.515e-07,-0.18749990400000005,0.12500011519999976,30.000001024,22.500001792,768
2.5200000000000003e-07,-0.18749990400000005,0.4375001344,30.62500096,25.000001536,768
2.525e-07,-0.2656249088,0.5937501439999999,28.750001152,28.125001216,768
2.53e-07,-0.18749990400000005,0.6718751487999999,26.875001343999998,30.62500096,768
2.5350000000000004e-07,-0.1093748992000001,0.9062501631999997,25.000001536,31.875000831999998,768
2.54e-07,-0.2656249088,1.375000192,23.125001728,32.500000768,768
2.545e-07,-0.2656249088,1.4531251967999999,21.875001855999997,33.125000704,768
2.55e-07,-0.2656249088,1.2187501824,21.25000192,35.000000512,768
2.5550000000000003e-07,-0.1093748992000001,0.9062501631999997,19.375002111999997,36.250000384,768
2.56e-07,-0.2656249088,0.5937501439999999,18.750002176,38.125000192,768
2.565e-07,-0.2656249088,0.5937501439999999,16.875002367999997,38.125000192,768
2.5700000000000004e-07,-0.2656249088,0.5937501439999999,15.625002496,40.0,768
2.575e-07,-0.2656249088,0.4375001344,14.375002623999997,41.249999872000004,768
2.58e-07,-0.18749990400000005,-0.18749990400000005,12.500002815999999,43.12499968,768
2.585e-07,-0.2656249088,-0.7343749376000002,11.250002943999998,44.999999488,768
2.5900000000000003e-07,-0.2656249088,-0.8906249472000001,10.000003071999998,45.624999424,768
2.595e-07,-0.2656249088,-0.6562499328,8.125003264,43.749999616,768
2.6e-07,-0.2656249088,-0.2656249088,8.125003264,43.12499968,768
2.6050000000000004e-07,-0.2656249088,-0.2656249088,6.250003456000002,44.374999552,768
2.61e-07,-0.18749990400000005,-0.7343749376000002,5.62500352,46.249999360000004,768
2.615e-07,-0.2656249088,-1.1249999616,4.375003647999996,48.749999104,768
2.62e-07,-0.3437499136000002,-0.8906249472000001,3.7500037119999945,49.37499904,768
2.6250000000000003e-07,-0.2656249088,-0.3437499136000002,2.500003839999998,48.749999104,768
2.63e-07,-0.3437499136000002,0.04687511039999981,1.2500039680000015,47.499999232,768
2.635e-07,-0.2656249088,0.04687511039999981,0.6250040319999997,46.874999296,768
2.6400000000000003e-07,-0.2656249088,-0.2656249088,1.2500039680000015,48.124999168,768
2.645e-07,-0.2656249088,-0.2656249088,4.0959999978440464e-06,49.37499904,768
2.65e-07,-0.2656249088,-0.031249894400000144,-0.624995840000004,49.37499904,768
2.6550000000000004e-07,-0.3437499136000002,0.35937512960000007,-1.8749957120000005,48.749999104,768
2.66e-07,-0.2656249088,0.35937512960000007,-1.8749957120000005,48.749999104,768
2.665e-07,-0.3437499136000002,0.04687511039999981,-3.124995584000004,49.37499904,768
2.67e-07,-0.2656249088,-0.1093748992000001,-3.749995519999999,49.999998976,768
2.6750000000000003e-07,-0.3437499136000002,0.12500011519999976,-3.749995519999999,48.124999168,768
2.68e-07,-0.3437499136000002,0.5156251392,-2.4999956480000023,46.874999296,768
2.685e-07,-0.3437499136000002,0.5937501439999999,-3.749995519999999,46.249999360000004,768
2.6900000000000004e-07,-0.2656249088,0.12500011519999976,-3.749995519999999,46.874999296,768
2.695e-07,-0.2656249088,-0.3437499136000002,-3.124995584000004,48.749999104,768
2.7e-07,-0.18749990400000005,-0.4999999232000001,-3.124995584000004,49.37499904,768
2.705e-07,0.12500011519999976,-0.2656249088,-3.124995584000004,47.499999232,768
2.7100000000000003e-07,0.5937501439999999,0.04687511039999981,-2.4999956480000023,45.624999424,768
2.715e-07,1.0625001727999996,0.04687511039999981,-2.4999956480000023,43.749999616,768
2.72e-07,1.5312502015999998,-0.2656249088,-1.2499957760000058,44.374999552,768
2.7250000000000004e-07,2.3125002495999993,-0.4999999232000001,-1.2499957760000058,45.624999424,768
2.73e-07,3.0156252927999994,-0.42187491840000013,-0.624995840000004,46.249999360000004,768
2.735e-07,3.4843753216,-0.18749990400000005,-1.2499957760000058,45.624999424,768
2.74e-07,3.7968753407999998,-0.031249894400000144,-1.2499957760000058,44.374999552,768
2.7450000000000003e-07,4.031250355199999,-0.2656249088,-1.2499957760000058,43.12499968,768
2.75e-07,4.1875003648,-0.2656249088,-1.8749957120000005,42.499999744,768
2.755e-07,4.421875379199999,-0.2656249088,-1.8749957120000005,41.874999808,768
2.7600000000000004e-07,4.6562503936,-0.1093748992000001,-1.2499957760000058,41.249999872000004,768
2.765e-07,4.890625407999999,0.12500011519999976,-3.124995584000004,41.249999872000004,768
2.77e-07,4.9687504127999995,0.04687511039999981,-2.4999956480000023,41.874999808,768
2.7750000000000004e-07,5.2031254272,-0.1093748992000001,-3.124995584000004,41.249999872000004,768
2.7800000000000003e-07,5.2031254272,-0.18749990400000005,-2.4999956480000023,40.624999936,768
2.785e-07,5.5156254464,-0.18749990400000005,-1.2499957760000058,40.0,768
2.79e-07,5.593750451199999,-0.031249894400000144,-1.8749957120000005,38.750000127999996,768
2.7950000000000003e-07,5.593750451199999,0.20312511999999994,-2.4999956480000023,37.500000256,768
2.8e-07,5.6718754559999995,0.20312511999999994,-1.2499957760000058,38.125000192,768
2.805e-07,5.593750451199999,-0.1093748992000001,-0.624995840000004,38.750000127999996,768
2.8100000000000004e-07,5.5156254464,-0.2656249088,-0.624995840000004,39.375000064,768
2.815e-07,5.5156254464,-0.1093748992000001,-0.624995840000004,39.375000064,768
2.82e-07,5.437500441599999,0.04687511039999981,-0.624995840000004,38.125000192,768
2.825e-07,5.2031254272,-0.031249894400000144,-1.2499957760000058,37.500000256,768
2.8300000000000003e-07,5.125000422399999,-0.1093748992000001,-1.2499957760000058,37.500000256,768
2.835e-07,5.125000422399999,-0.18749990400000005,-1.2499957760000058,36.87500032,768
2.84e-07,4.9687504127999995,-0.18749990400000005,-0.624995840000004,37.500000256,768
2.8450000000000004e-07,4.9687504127999995,-0.1093748992000001,-1.8749957120000005,36.87500032,768
2.85e-07,4.890625407999999,-0.031249894400000144,-1.8749957120000005,36.87500032,768
2.855e-07,4.890625407999999,0.04687511039999981,-2.4999956480000023,36.250000384,768
2.86e-07,4.6562503936,-0.1093748992000001,-2.4999956480000023,37.500000256,768
