Time (s),VGS_A,VGS_B,VDS_A
0.0,4.6249993472,0.18749980160000002,1.2500039680000015
5e-10,4.6874993408,-0.18750016000000014,0.6250040319999997
1e-09,4.8749993216,-0.3750001408000001,-1.2499957760000058
1.5000000000000002e-09,4.8749993216,-0.18750016000000014,-1.8749957120000005
2e-09,4.8124993279999995,0.062499814399999964,-3.124995584000004
2.5e-09,4.8749993216,0.062499814399999964,-3.749995519999999
3.0000000000000004e-09,4.9374993152,-0.18750016000000014,-4.374995456000001
3.5000000000000003e-09,5.0624993024,-0.4375001344,-3.749995519999999
4e-09,5.1874992896,-0.4375001344,-4.374995456000001
4.500000000000001e-09,5.249999283199999,-0.31250014719999997,-3.749995519999999
5e-09,5.249999283199999,-0.18750016000000014,-3.749995519999999
5.5000000000000004e-09,5.3749992704,-0.18750016000000014,-2.4999956480000023
6.000000000000001e-09,5.3124992768,-0.25000015360000005,-2.4999956480000023
6.5e-09,5.3749992704,-0.25000015360000005,-2.4999956480000023
7.000000000000001e-09,5.3124992768,-0.18750016000000014,-2.4999956480000023
7.500000000000001e-09,5.1874992896,-1.7920000017213056e-07,-0.624995840000004
8e-09,5.0624993024,-1.7920000017213056e-07,-1.2499957760000058
8.5e-09,4.9999993088,-0.06250017280000009,-1.2499957760000058
9.000000000000001e-09,4.9374993152,-0.18750016000000014,-1.8749957120000005
9.5e-09,4.8749993216,-0.1250001664,-1.2499957760000058
1e-08,4.8749993216,-0.06250017280000009,-3.124995584000004
1.0500000000000001e-08,4.8749993216,0.062499814399999964,-3.124995584000004
1.1000000000000001e-08,4.9374993152,0.062499814399999964,-2.4999956480000023
1.15e-08,4.8124993279999995,-1.7920000017213056e-07,-1.2499957760000058
1.2000000000000002e-08,4.8124993279999995,-0.06250017280000009,-3.124995584000004
1.2500000000000001e-08,4.8124993279999995,-0.1250001664,-1.8749957120000005
1.3e-08,4.8749993216,-0.18750016000000014,-2.4999956480000023
1.35e-08,4.8749993216,-0.18750016000000014,-1.8749957120000005
1.4000000000000001e-08,4.7499993344,-0.1250001664,-1.2499957760000058
1.45e-08,4.8124993279999995,-1.7920000017213056e-07,-1.8749957120000005
1.5000000000000002e-08,4.7499993344,-0.06250017280000009,-2.4999956480000023
1.55e-08,4.6874993408,-0.06250017280000009,-1.2499957760000058
1.6e-08,4.7499993344,-0.1250001664,-1.2499957760000058
1.6500000000000002e-08,4.7499993344,-0.18750016000000014,-1.2499957760000058
1.7e-08,4.8749993216,-0.18750016000000014,-1.2499957760000058
1.75e-08,4.9999993088,-0.1250001664,-1.2499957760000058
1.8000000000000002e-08,5.0624993024,-0.06250017280000009,-2.4999956480000023
1.85e-08,4.9999993088,-0.06250017280000009,-1.8749957120000005
1.9e-08,4.9999993088,-0.06250017280000009,-1.8749957120000005
1.9500000000000003e-08,4.8749993216,-0.06250017280000009,-1.2499957760000058
2e-08,4.8749993216,-0.1250001664,-1.8749957120000005
2.05e-08,4.9374993152,-0.06250017280000009,-1.8749957120000005
2.1000000000000003e-08,4.8749993216,-1.7920000017213056e-07,-1.8749957120000005
2.15e-08,4.9374993152,-0.06250017280000009,-1.2499957760000058
2.2000000000000002e-08,4.8124993279999995,-1.7920000017213056e-07,-1.8749957120000005
2.2500000000000003e-08,4.9374993152,-0.06250017280000009,-2.4999956480000023
2.3e-08,4.8749993216,-0.1250001664,-2.4999956480000023
2.3500000000000002e-08,4.9374993152,-1.7920000017213056e-07,-0.624995840000004
2.4000000000000003e-08,4.9999993088,-0.06250017280000009,-1.2499957760000058
2.45e-08,4.9999993088,-0.06250017280000009,-1.8749957120000005
2.5000000000000002e-08,4.9999993088,-0.06250017280000009,-1.2499957760000058
2.55e-08,4.9999993088,-0.06250017280000009,-1.8749957120000005
2.6e-08,5.0624993024,-0.06250017280000009,-1.8749957120000005
2.6500000000000002e-08,4.8749993216,-0.18750016000000014,-1.8749957120000005
2.7e-08,4.9374993152,-0.1250001664,-1.2499957760000058
2.75e-08,4.8749993216,-0.1250001664,-0.624995840000004
2.8000000000000003e-08,4.8124993279999995,-0.06250017280000009,-2.4999956480000023
2.85e-08,4.8749993216,-1.7920000017213056e-07,-1.8749957120000005
2.9e-08,4.8749993216,-1.7920000017213056e-07,-2.4999956480000023
2.9500000000000003e-08,4.9999993088,-1.7920000017213056e-07,-1.8749957120000005
3.0000000000000004e-08,4.8749993216,-0.06250017280000009,-1.8749957120000005
3.05e-08,4.9999993088,-0.18750016000000014,-1.8749957120000005
3.1e-08,4.9999993088,-0.1250001664,-2.4999956480000023
3.1500000000000004e-08,4.9999993088,-0.06250017280000009,-2.4999956480000023
3.2e-08,4.9374993152,-1.7920000017213056e-07,-1.8749957120000005
3.25e-08,4.9374993152,-0.06250017280000009,-1.8749957120000005
3.3000000000000004e-08,4.9374993152,-0.1250001664,-1.2499957760000058
3.35e-08,4.9374993152,-0.1250001664,-1.8749957120000005
3.4e-08,4.7499993344,-0.06250017280000009,-2.4999956480000023
3.4500000000000005e-08,3.8749994239999994,-0.06250017280000009,-2.4999956480000023
3.5e-08,2.9374995200000003,-0.06250017280000009,-2.4999956480000023
3.55e-08,2.6249995520000002,-0.06250017280000009,-1.8749957120000005
3.6000000000000005e-08,2.7499995392,-0.1250001664,-1.8749957120000005
3.65e-08,2.5624995584,-0.06250017280000009,-1.8749957120000005
3.7e-08,1.9999996159999998,-0.06250017280000009,-2.4999956480000023
3.7500000000000005e-08,1.3749996799999997,-0.06250017280000009,-2.4999956480000023
3.8e-08,0.49999976960000003,-0.1250001664,-1.8749957120000005
3.85e-08,-0.25000015360000005,-0.18750016000000014,-2.4999956480000023
3.9000000000000005e-08,-0.8750000896000001,-0.18750016000000014,-2.4999956480000023
3.95e-08,-1.2500000512,-0.06250017280000009,-1.8749957120000005
4e-08,-1.437500032,-0.06250017280000009,-2.4999956480000023
4.0500000000000005e-08,-1.6250000128,-0.06250017280000009,-2.4999956480000023
4.1e-08,-1.8124999936,-0.18750016000000014,-1.8749957120000005
4.15e-08,-1.9374999808,-0.1250001664,-1.8749957120000005
4.2000000000000006e-08,-1.75,-0.1250001664,-2.4999956480000023
4.2500000000000003e-08,-1.437500032,-0.06250017280000009,-3.124995584000004
4.3e-08,-0.7500001024,-0.06250017280000009,-2.4999956480000023
