Time (s),VIN,IIN,VOUT,IOUT,"[""CRTL_A"", ""IN_A"", ""CRTL_B"", ""IN_B"", ""nEN"", ""GATE_1"", ""GATE_2""]"
0.0,23.94562502784,1.5748500072959999,19.3749952,0.09375009280000002,8960
5e-10,23.9612500288,1.579537507584,19.3749952,0.09375009280000002,8960
1e-09,23.99250003072,1.577975007488,17.812495104000007,0.06250009600000006,8960
1.5000000000000002e-09,24.02375003264,1.576412507392,19.3749952,0.06250009600000006,8960
2e-09,24.00812503168,1.5748500072959999,16.249995008,0.03125009919999999,8960
2.5e-09,23.99250003072,1.577975007488,16.249995008,1.02400000034919e-07,8960
3.0000000000000004e-09,24.00812503168,1.579537507584,14.687494912000005,-0.031249894399999922,8960
3.5000000000000003e-09,24.00812503168,1.58110000768,13.124994815999997,-0.06249989119999988,8704
4e-09,24.02375003264,1.579537507584,11.562494720000004,-0.06249989119999988,8704
4.500000000000001e-09,23.99250003072,1.579537507584,11.562494720000004,-0.09374988800000006,8192
5e-09,23.9612500288,1.58110000768,8.437494528000002,-0.15624988159999997,8192
5.5000000000000004e-09,23.97687502976,1.58110000768,8.437494528000002,-0.15624988159999997,8192
6.000000000000001e-09,24.02375003264,1.582662507776,6.874994432000008,-0.18749987839999993,8192
6.5e-09,24.07062503552,1.579537507584,3.7499942400000066,-0.18749987839999993,8192
7.000000000000001e-09,24.05500003456,1.577975007488,3.7499942400000066,-0.2187498751999999,8192
7.500000000000001e-09,24.02375003264,1.577975007488,3.7499942400000066,-0.2812498688,8192
8e-09,23.99250003072,1.58110000768,2.1874941439999986,-0.2812498688,8192
8.5e-09,23.99250003072,1.584225007872,0.6249940480000049,-0.3124998656,8192
9.000000000000001e-09,24.0393750336,1.582662507776,0.6249940480000049,-0.3749998591999999,8192
9.5e-09,24.0393750336,1.577975007488,0.6249940480000049,-0.3749998591999999,8192
1e-08,24.05500003456,1.577975007488,-4.0625062399999905,-0.43749985280000003,8192
1.0500000000000001e-08,24.02375003264,1.58110000768,-4.0625062399999905,-0.40624985599999985,8192
1.1000000000000001e-08,24.05500003456,1.584225007872,-7.187506431999992,-0.43749985280000003,8192
1.15e-08,24.08625003648,1.585787507968,-7.187506431999992,-0.4687498496,8192
1.2000000000000002e-08,24.14875004032,1.584225007872,-8.750006528,-0.4687498496,8192
1.2500000000000001e-08,24.13312503936,1.58110000768,-8.750006528,-0.5312498431999999,8192
1.3e-08,24.08625003648,1.582662507776,-11.875006720000002,-0.5624998399999999,8192
1.35e-08,24.02375003264,1.585787507968,-10.312506623999994,-0.5624998399999999,8192
1.4000000000000001e-08,24.05500003456,1.585787507968,-13.437506815999996,-0.5312498431999999,8192
1.45e-08,24.10187503744,1.585787507968,-15.000006912000003,-0.5937498368,8192
1.5000000000000002e-08,24.1175000384,1.585787507968,-15.000006912000003,-0.5937498368,8192
1.55e-08,24.13312503936,1.584225007872,-16.562507007999997,-0.6562498304,8192
1.6e-08,24.10187503744,1.582662507776,-19.6875072,-0.6874998271999999,8192
1.6500000000000002e-08,24.10187503744,1.582662507776,-19.6875072,-0.6562498304,8192
1.7e-08,24.10187503744,1.584225007872,-21.250007295999993,-0.7187498239999999,8192
1.75e-08,24.13312503936,1.585787507968,-19.6875072,-0.7187498239999999,8192
1.8000000000000002e-08,24.16437504128,1.582662507776,-22.812507392,-0.6874998271999999,8192
1.85e-08,24.16437504128,1.58110000768,-24.375007487999994,-0.7187498239999999,8192
1.9e-08,24.16437504128,1.582662507776,-24.375007487999994,-0.7812498176,8192
1.9500000000000003e-08,24.18000004224,1.584225007872,-25.937507584000002,-0.7812498176,8192
2e-08,24.1956250432,1.585787507968,-29.06250777599999,-0.7812498176,8192
2.05e-08,24.14875004032,1.584225007872,-29.06250777599999,-0.8124998144,8192
2.1000000000000003e-08,24.13312503936,1.584225007872,-30.625007871999998,-0.8437498111999999,8192
2.15e-08,24.10187503744,1.582662507776,-29.06250777599999,-0.8749998079999999,8192
2.2000000000000002e-08,24.13312503936,1.584225007872,-30.625007871999998,-0.8749998079999999,8192
2.2500000000000003e-08,24.18000004224,1.582662507776,-33.750008063999985,-0.8749998079999999,8192
2.3e-08,24.22687504512,1.584225007872,-33.750008063999985,-0.8749998079999999,8192
2.3500000000000002e-08,24.24250004608,1.584225007872,-33.750008063999985,-0.9374998016,8192
2.4000000000000003e-08,24.1956250432,1.584225007872,-35.31250815999999,-0.9687497984,8192
2.45e-08,24.13312503936,1.585787507968,-36.875008256,-0.9687497984,8192
2.5000000000000002e-08,24.1175000384,1.58891250816,-38.43750835200001,-0.9687497984,8192
2.55e-08,24.16437504128,1.58891250816,-35.31250815999999,-0.9687497984,0
2.6e-08,24.21125004416,1.587350008064,-40.00000844799999,-0.9687497984,0
2.6500000000000002e-08,24.1956250432,1.584225007872,-38.43750835200001,-1.031249792,0
2.7e-08,24.18000004224,1.584225007872,-41.562508543999996,-0.9999997951999999,0
2.75e-08,24.13312503936,1.58891250816,-41.562508543999996,-0.9999997951999999,0
2.8000000000000003e-08,24.14875004032,1.592037508352,-41.562508543999996,-1.031249792,1024
2.85e-08,24.1956250432,1.590475008256,-43.125008640000004,-1.031249792,1024
2.9e-08,24.22687504512,1.587350008064,-44.687508735999984,-1.0624997887999998,1024
2.9500000000000003e-08,24.22687504512,1.585787507968,-43.125008640000004,-1.0624997887999998,1024
3.0000000000000004e-08,24.24250004608,1.585787507968,-44.687508735999984,-1.0937497856,3072
3.05e-08,24.25812504704,1.585787507968,-47.812508928,-1.0937497856,3072
3.1e-08,24.273750048,1.584225007872,-46.25000883199999,-1.0937497856,3072
3.1500000000000004e-08,24.30500004992,1.585787507968,-46.25000883199999,-1.0937497856,3072
3.2e-08,24.32062505088,1.58891250816,-47.812508928,-1.1249997823999998,3072
3.25e-08,24.273750048,1.592037508352,-49.37500902400001,-1.1249997823999998,3072
3.3000000000000004e-08,24.24250004608,1.58891250816,-52.500009215999995,-1.1249997823999998,3072
3.35e-08,24.24250004608,1.585787507968,-46.25000883199999,-1.1249997823999998,3072
3.4e-08,24.24250004608,1.585787507968,-50.93750911999999,-1.1249997823999998,3072
3.4500000000000005e-08,24.273750048,1.58110000768,-50.93750911999999,-1.1249997823999998,3072
3.5e-08,24.30500004992,1.587350008064,-50.93750911999999,-1.1249997823999998,3072
3.55e-08,24.25812504704,1.58891250816,-52.500009215999995,-1.1562497792,3072
3.6000000000000005e-08,24.24250004608,1.58891250816,-52.500009215999995,-1.1249997823999998,3072
3.65e-08,24.22687504512,1.58891250816,-52.500009215999995,-1.1562497792,3072
3.7e-08,24.21125004416,1.587350008064,-54.062509312,-1.1874997760000001,3072
3.7500000000000005e-08,24.22687504512,1.587350008064,-54.062509312,-1.1562497792,3072
3.8e-08,24.24250004608,1.587350008064,-55.62500940799998,-1.1562497792,3072
3.85e-08,24.18000004224,1.587350008064,-55.62500940799998,-1.1562497792,3072
3.9000000000000005e-08,24.16437504128,1.58891250816,-55.62500940799998,-1.1249997823999998,3072
3.95e-08,24.1956250432,1.58891250816,-55.62500940799998,-1.1874997760000001,3072
4e-08,24.22687504512,1.590475008256,-55.62500940799998,-1.1874997760000001,3072
4.0500000000000005e-08,24.25812504704,1.590475008256,-55.62500940799998,-1.1874997760000001,3072
4.1e-08,24.32062505088,1.590475008256,-57.18750950399999,-1.1562497792,3072
4.15e-08,24.25812504704,1.590475008256,-54.062509312,-1.1562497792,3072
4.2000000000000006e-08,24.24250004608,1.590475008256,-58.7500096,-1.1249997823999998,3072
4.2500000000000003e-08,24.273750048,1.58891250816,-58.7500096,-1.1562497792,3072
4.3e-08,24.33625005184,1.587350008064,-57.18750950399999,-1.1874997760000001,3072
4.3500000000000006e-08,24.38312505472,1.587350008064,-57.18750950399999,-1.1562497792,3072
4.4000000000000004e-08,24.41437505664,1.585787507968,-57.18750950399999,-1.1562497792,3072
4.45e-08,24.3518750528,1.590475008256,-57.18750950399999,-1.1562497792,3072
4.5000000000000006e-08,24.32062505088,1.590475008256,-60.312509696000006,-1.1562497792,3072
4.5500000000000004e-08,24.32062505088,1.587350008064,-55.62500940799998,-1.1562497792,3072
4.6e-08,24.28937504896,1.585787507968,-57.18750950399999,-1.1249997823999998,3072
4.6500000000000006e-08,24.32062505088,1.584225007872,-58.7500096,-1.1249997823999998,3072
4.7000000000000004e-08,24.38312505472,1.582662507776,-58.7500096,-1.1249997823999998,3072
4.75e-08,24.41437505664,1.58110000768,-57.18750950399999,-1.1562497792,3072
4.8000000000000006e-08,24.38312505472,1.582662507776,-58.7500096,-1.1249997823999998,3072
4.8500000000000004e-08,24.32062505088,1.587350008064,-58.7500096,-1.0937497856,3072
4.9e-08,24.273750048,1.587350008064,-58.7500096,-1.1249997823999998,3072
4.95e-08,24.25812504704,1.587350008064,-55.62500940799998,-1.0937497856,3072
5.0000000000000004e-08,24.32062505088,1.587350008064,-58.7500096,-1.0624997887999998,3072
5.05e-08,24.39875005568,1.579537507584,-57.18750950399999,-1.0624997887999998,3072
5.1e-08,24.41437505664,1.5748500072959999,-57.18750950399999,-1.031249792,3072
5.1500000000000005e-08,24.33625005184,1.577975007488,-58.7500096,-1.0624997887999998,3072
